,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vSI,vSL,vCU,FC_ba,CH_ba,CU_ba,SL_ba,SI_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba
10,2023-06-19,717696,Strikeout,strikeout,True,608385,518876,Jesse Winker,Merrill Kelly,0,0,0,6f97956c-6266-4d3d-81bd-12b4127b9923,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
11,2023-06-19,717696,Flyout,field_out,True,642715,518876,Willy Adames,Merrill Kelly,1,1,0,b43bf47b-c154-4e04-9324-438388f39f70,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
12,2023-06-19,717696,Flyout,field_out,True,672695,669203,Geraldo Perdomo,Corbin Burnes,1,0,0,3b861020-77dd-47c7-b931-b78b25de2fda,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
13,2023-06-19,717696,Flyout,field_out,True,606466,669203,Ketel Marte,Corbin Burnes,0,0,0,d63ac4bf-854b-4ff0-8707-8f14aa83e98f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
14,2023-06-19,717696,Groundout,field_out,True,682998,669203,Corbin Carroll,Corbin Burnes,0,0,0,7764655f-c339-41cb-82fc-5585a268e0f6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
15,2023-06-19,717696,Lineout,field_out,True,642133,518876,Rowdy Tellez,Merrill Kelly,1,1,0,f3694474-0b41-4555-a74d-dc0a9536c8f5,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
16,2023-06-19,717696,Lineout,field_out,True,680911,518876,Owen Miller,Merrill Kelly,0,0,0,8bd232f6-5e7c-4c1d-9c1d-d9ec2d87f97d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
17,2023-06-19,717696,Strikeout,strikeout,True,606132,518876,Raimel Tapia,Merrill Kelly,0,0,0,e5c6b2b9-47fe-417d-8835-259f232832be,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
18,2023-06-19,717696,Lineout,field_out,True,572233,669203,Christian Walker,Corbin Burnes,1,1,0,a83596d9-3d1c-43cf-9756-e659aff36d49,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
19,2023-06-19,717696,Flyout,field_out,True,666971,669203,Lourdes Gurriel Jr.,Corbin Burnes,0,0,0,0c1a88fa-299e-4190-91a9-05f25950488b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
20,2023-06-19,717696,Groundout,field_out,True,656896,669203,Emmanuel Rivera,Corbin Burnes,0,0,0,4b5317d7-c55b-482d-ad9b-29a750db8220,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
21,2023-06-19,717696,Walk,walk,False,605119,518876,Brian Anderson,Merrill Kelly,1,0,0,6a3e7e7f-0008-4a5e-9ef3-c34b50b7cbc8,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
22,2023-06-19,717696,Flyout,field_out,True,605170,518876,Victor Caratini,Merrill Kelly,0,0,0,942bfe08-00fb-4c5f-bedc-9877866f694f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
23,2023-06-19,717696,Flyout,field_out,True,686894,518876,Joey Wiemer,Merrill Kelly,0,0,0,f42fa057-9a18-45fa-a22b-8e0e6b17569a,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
24,2023-06-19,717696,Triple,triple,False,592885,518876,Christian Yelich,Merrill Kelly,0,0,1,34c9ef6a-37c2-4c4d-9243-cfffea08a3d0,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
25,2023-06-19,717696,Groundout,field_out,True,608385,518876,Jesse Winker,Merrill Kelly,0,0,0,5b075bd6-f1fb-47b9-9e2c-f3c30deac33a,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
26,2023-06-19,717696,Flyout,field_out,True,672515,669203,Gabriel Moreno,Corbin Burnes,0,0,0,ffa85f85-8496-4714-80c4-66c84e3e926d,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
27,2023-06-19,717696,Single,single,False,677950,669203,Alek Thomas,Corbin Burnes,0,0,0,cb2a6f0f-c762-451d-b2cc-f06139f0d865,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
28,2023-06-19,717696,Single,single,False,664983,669203,Jake McCarthy,Corbin Burnes,0,0,1,ee994224-25e8-4b64-a1ed-9bed196dcbba,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
29,2023-06-19,717696,Walk,walk,False,672695,669203,Geraldo Perdomo,Corbin Burnes,0,0,1,74601167-2830-447a-870c-95abf2202588,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
30,2023-06-19,717696,Groundout,field_out,True,606466,669203,Ketel Marte,Corbin Burnes,0,0,1,b1f938db-900a-47e9-9f4c-6d5f488377f2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
31,2023-06-19,717696,Flyout,field_out,True,682998,669203,Corbin Carroll,Corbin Burnes,1,0,0,d552d1b0-ef84-4db4-bf49-9e25eb79f158,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
32,2023-06-19,717696,Strikeout,strikeout,True,642715,518876,Willy Adames,Merrill Kelly,0,0,0,79732ca3-dd36-46e0-a212-3d7cf8348c18,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
33,2023-06-19,717696,Strikeout,strikeout,True,642133,518876,Rowdy Tellez,Merrill Kelly,0,0,0,f65d9e31-b1ad-4402-aacc-2b91113aa424,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
34,2023-06-19,717696,Flyout,field_out,True,680911,518876,Owen Miller,Merrill Kelly,1,0,0,9f4c894b-62c5-4991-b014-ef832f2551d2,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.18100000000000002,0.055,0.11,0.231,0.88,0.83,-0.64,-0.45,2.43,90.8,92.4,85.5,82.1,0.22,0.18,0.268,0.217,0.261,78.0,104.0,97.0,0.301,0.04,92.2,0.224
35,2023-06-19,717696,Double,double,False,572233,669203,Christian Walker,Corbin Burnes,0,0,0,d4489cf4-745c-4d31-9ce8-ea479d313fbe,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
36,2023-06-19,717696,Fielders Choice Out,fielders_choice_out,True,666971,669203,Lourdes Gurriel Jr.,Corbin Burnes,1,0,1,cdf218a2-45a1-4246-b0c3-78f8fd71e279,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
37,2023-06-19,717696,Strikeout,strikeout,True,656896,669203,Emmanuel Rivera,Corbin Burnes,0,0,0,652cb4df-f894-4e20-98f5-582e02b384ec,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,
