,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-22,717847,Strikeout,strikeout,True,605113,663623,Nick Ahmed,Jake Irvin,0,0,0,b216c907-a3e8-4c37-92ae-6db19d3c756f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
11,2023-06-22,717847,Pop Out,field_out,True,656448,674072,Stone Garrett,Tommy Henry,1,0,0,781b0bcb-f3a2-4cc5-81b1-e054a45ad393,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
12,2023-06-22,717847,Single,single,False,660688,674072,Keibert Ruiz,Tommy Henry,1,0,0,2ade5305-1ad8-47e2-ba15-0f37a089b435,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
13,2023-06-22,717847,Flyout,field_out,True,656308,674072,Michael Chavis,Tommy Henry,0,0,0,6fd3d10f-0102-4cb6-aa6b-bcf0b157ec61,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
14,2023-06-22,717847,Single,single,False,656180,674072,Riley Adams,Tommy Henry,0,0,1,4dfa9c9b-396b-4a9e-b86e-a29511bcd5c6,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
15,2023-06-22,717847,Flyout,field_out,True,656537,674072,Derek Hill,Tommy Henry,0,0,0,e5ec631c-7b8c-4c65-81c6-075747942c1f,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
16,2023-06-22,717847,Flyout,field_out,True,608348,663623,Carson Kelly,Jake Irvin,0,0,0,d83c813d-065c-4e7b-9d75-c8dc48e321ce,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
17,2023-06-22,717847,Pop Out,field_out,True,672695,663623,Geraldo Perdomo,Jake Irvin,0,0,0,90801da5-1d13-4ab0-9dbc-b0250d1cc69f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
18,2023-06-22,717847,Groundout,field_out,True,606466,663623,Ketel Marte,Jake Irvin,0,0,0,96f35c92-ea0d-43bb-ac75-c88893a5196d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
19,2023-06-22,717847,Strikeout,strikeout,True,682928,674072,CJ Abrams,Tommy Henry,0,0,0,09f6ff9f-fc77-496a-a0f8-0cc42aeed9c2,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
20,2023-06-22,717847,Home Run,home_run,False,657041,674072,Lane Thomas,Tommy Henry,0,0,0,99058f95-4ed2-4da9-ab62-519bd5f51e15,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
21,2023-06-22,717847,Pop Out,field_out,True,671277,674072,Luis García Jr.,Tommy Henry,0,0,0,ff3a9aa2-4b3f-4b32-81fc-6c2acaa75c0f,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
22,2023-06-22,717847,Walk,walk,False,600869,674072,Jeimer Candelario,Tommy Henry,0,0,0,922c998a-f021-480b-b41f-c9f81ab046f3,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
23,2023-06-22,717847,Forceout,force_out,True,656448,674072,Stone Garrett,Tommy Henry,0,0,1,981a331b-e98f-4fdc-bacd-7eab2675b0d2,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
24,2023-06-22,717847,Single,single,False,682998,663623,Corbin Carroll,Jake Irvin,1,0,0,3faaea73-6b31-430d-b7df-ac79e90098a7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
25,2023-06-22,717847,Flyout,field_out,True,572233,663623,Christian Walker,Jake Irvin,1,0,0,efb84cbc-8e0d-4a60-85b7-ecb7dd4a359b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
26,2023-06-22,717847,Single,single,False,666971,663623,Lourdes Gurriel Jr.,Jake Irvin,0,0,1,14dcea0c-1921-4296-b7e7-2cd6e168cab7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
27,2023-06-22,717847,Sac Fly,sac_fly,True,656896,663623,Emmanuel Rivera,Jake Irvin,0,0,1,0486e1d6-f428-47f9-a70f-2e7afbe720dd,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
28,2023-06-22,717847,Groundout,field_out,True,677950,663623,Alek Thomas,Jake Irvin,0,0,0,9040df27-9a4a-46fa-85c6-7767a713c011,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
29,2023-06-22,717847,Single,single,False,660688,674072,Keibert Ruiz,Tommy Henry,1,0,0,084a43e0-8b1b-4173-b3b5-b71175694989,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
30,2023-06-22,717847,Lineout,field_out,True,656308,674072,Michael Chavis,Tommy Henry,0,0,0,37c3fc49-2599-40f1-a33d-1ff827ebf849,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
31,2023-06-22,717847,Single,single,False,656180,674072,Riley Adams,Tommy Henry,0,0,1,d921e77e-bea5-482a-8311-e824421927df,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
32,2023-06-22,717847,Flyout,field_out,True,656537,674072,Derek Hill,Tommy Henry,0,0,0,6ec37760-a5d7-4362-8d74-eedc678b5bf6,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
33,2023-06-22,717847,Strikeout,strikeout,True,682928,674072,CJ Abrams,Tommy Henry,0,0,0,6d45f8c7-ed21-4bd9-ab77-bd028dd487f9,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
34,2023-06-22,717847,Strikeout,strikeout,True,605113,663623,Nick Ahmed,Jake Irvin,0,0,0,8f146007-d4bd-434e-bbcc-774901c6c35e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
35,2023-06-22,717847,Single,single,False,608348,663623,Carson Kelly,Jake Irvin,0,0,0,e67c7cb2-ce06-4c1c-ab08-c2ec45bdf432,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
36,2023-06-22,717847,Walk,walk,False,672695,663623,Geraldo Perdomo,Jake Irvin,0,0,1,4f68df5f-4695-429d-a075-2f23fbd0b808,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
37,2023-06-22,717847,Grounded Into DP,grounded_into_double_play,True,606466,663623,Ketel Marte,Jake Irvin,1,0,1,9918fef8-51a8-4aa0-b3c3-be289a57ad13,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,
38,2023-06-22,717847,Single,single,False,657041,674072,Lane Thomas,Tommy Henry,1,0,0,b0e8a002-c0d9-49bc-8892-4c92ab7b8f12,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,,79.1,,0.292,0.229,0.278,92.0,101.0,93.0,0.127,2.53,83.1,0.158,,,,,,,,,,,,,
