,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,SL_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-20,716928,Strikeout,strikeout,True,596115,657376,Trevor Story,Clarke Schmidt,0,0,1,9575aa59-88a6-4316-b175-d0f30b7d025d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
11,2023-08-20,716928,Groundout,field_out,True,624512,657376,Reese McGuire,Clarke Schmidt,0,0,1,9a30d09a-d9f3-4208-9056-548c38bb8599,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
12,2023-08-20,716928,Lineout,field_out,True,643396,601713,Isiah Kiner-Falefa,Nick Pivetta,0,0,0,545a58be-e9be-439f-9f22-b743b01774f7,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
13,2023-08-20,716928,Strikeout,strikeout,True,664056,601713,Harrison Bader,Nick Pivetta,0,0,0,9ab3f5d8-8502-4694-b1cc-31bcb2360c5b,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
14,2023-08-20,716928,Strikeout,strikeout,True,641856,601713,Billy McKinney,Nick Pivetta,0,0,0,06adcb9e-3e1c-4a89-b90b-3b231e7352af,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
15,2023-08-20,716928,Pop Out,field_out,True,622569,657376,Pablo Reyes,Clarke Schmidt,1,0,0,7990c0d5-d5ad-496f-9597-6e030b8a9452,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
16,2023-08-20,716928,Groundout,field_out,True,657077,657376,Alex Verdugo,Clarke Schmidt,1,0,0,2739ccdf-b278-44e4-bf7b-96243d46dd46,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
17,2023-08-20,716928,Single,single,False,646240,657376,Rafael Devers,Clarke Schmidt,1,1,0,ee32f934-f177-4c31-a8fb-76aad8b9e07f,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
18,2023-08-20,716928,Groundout,field_out,True,457759,657376,Justin Turner,Clarke Schmidt,0,0,0,d80e788c-ba40-4080-8b87-302778cd826a,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
19,2023-08-20,716928,Flyout,field_out,True,683011,601713,Anthony Volpe,Nick Pivetta,1,0,0,5a961335-e6cb-4264-9c34-5e0380f36415,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
20,2023-08-20,716928,Home Run,home_run,False,543309,601713,Kyle Higashioka,Nick Pivetta,1,0,0,c47faa47-69b8-4073-b707-200be906e911,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
21,2023-08-20,716928,Lineout,field_out,True,518934,601713,DJ LeMahieu,Nick Pivetta,0,0,0,83260023-f587-4148-bf1b-b7aaf3e6a5f8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
22,2023-08-20,716928,Flyout,field_out,True,592450,601713,Aaron Judge,Nick Pivetta,0,0,0,98536bb1-9374-497a-bcbc-1499b1a4fbae,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
23,2023-08-20,716928,Strikeout,strikeout,True,807799,657376,Masataka Yoshida,Clarke Schmidt,0,0,0,cbc2430f-27a4-4e8d-b88f-ca62fd0e7821,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
24,2023-08-20,716928,Strikeout,strikeout,True,594807,657376,Adam Duvall,Clarke Schmidt,0,0,0,cec64a65-583e-404a-8239-9c2cc992997d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
25,2023-08-20,716928,Strikeout,strikeout,True,680776,657376,Jarren Duran,Clarke Schmidt,0,0,0,7f7db3ac-198f-4673-be46-032637280ff1,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
26,2023-08-20,716928,Double,double,False,650402,601713,Gleyber Torres,Nick Pivetta,0,0,0,aa61cf1a-d715-4e32-a695-ed9283ecedb2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
27,2023-08-20,716928,Strikeout,strikeout,True,641343,601713,Jake Bauers,Nick Pivetta,0,0,0,99a203d3-37f1-4e6a-a4ae-968447aede92,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
28,2023-08-20,716928,Strikeout,strikeout,True,643396,601713,Isiah Kiner-Falefa,Nick Pivetta,0,0,0,b54dc2d8-2f8b-4b32-a935-d7d00b3e3033,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
29,2023-08-20,716928,Groundout,field_out,True,664056,601713,Harrison Bader,Nick Pivetta,0,0,0,4cbf35df-e340-4696-adf9-61a93d033035,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
30,2023-08-20,716928,Strikeout,strikeout,True,596115,657376,Trevor Story,Clarke Schmidt,0,0,0,e4c6f1a4-91ab-4301-b5ef-88128f752500,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
31,2023-08-20,716928,Groundout,field_out,True,624512,657376,Reese McGuire,Clarke Schmidt,1,0,0,a4facb5a-021d-4757-8ab6-e308ee2f3b2b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
32,2023-08-20,716928,Single,single,False,622569,657376,Pablo Reyes,Clarke Schmidt,1,0,0,f28460e9-68ef-4485-9ace-cb2da8805a79,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
33,2023-08-20,716928,Lineout,field_out,True,657077,657376,Alex Verdugo,Clarke Schmidt,0,0,0,359c973d-5e8f-464f-a2e5-48cb60f69c35,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,,
34,2023-08-20,716928,Groundout,field_out,True,641856,601713,Billy McKinney,Nick Pivetta,0,0,0,a6059341-d079-4908-9e83-960a3427497e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,,,,124.0,107.0,112.0,,,,78.0,104.0,98.0,,0.078,0.165,,,0.67,,1.59,,,88.4,,85.8,,0.267,,0.114,0.215,,125.0,101.0,109.0,0.506,0.247,0.57,-0.09,94.6,79.4,0.189,0.214,117.0,102.0,106.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.25
