,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,ST_ba,FS_ba,FC_ba
0,2023-06-09,717830,Groundout,field_out,True,665487,596295,Fernando Tatis Jr.,Austin Gomber,0,0,0,583a88eb-6347-4856-8afd-9a34ef7d9ff3,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
1,2023-06-09,717830,Single,single,False,665742,596295,Juan Soto,Austin Gomber,0,0,0,9dc69cd0-d5f7-41d0-b4e0-d5956704e376,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
2,2023-06-09,717830,Home Run,home_run,False,592518,596295,Manny Machado,Austin Gomber,0,0,1,43da3cb3-aa5e-46dc-bb02-08a92bb44ee9,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
3,2023-06-09,717830,Groundout,field_out,True,596142,596295,Gary Sánchez,Austin Gomber,1,1,0,f676a9be-0fb0-4488-b952-88ddfe95d498,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
4,2023-06-09,717830,Double,double,False,593428,596295,Xander Bogaerts,Austin Gomber,0,0,0,cf30db7b-4e71-412f-8cd3-67f48974887c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
5,2023-06-09,717830,Single,single,False,630105,596295,Jake Cronenworth,Austin Gomber,1,0,1,5a311937-4885-4e13-9ccf-a9cafe061ee7,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
6,2023-06-09,717830,Walk,walk,False,673490,596295,Ha-Seong Kim,Austin Gomber,1,0,1,21456088-413c-4639-9e07-42746579566b,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
7,2023-06-09,717830,Groundout,field_out,True,641525,596295,Brandon Dixon,Austin Gomber,0,0,0,1f675d57-8b65-400f-9cb1-dabd51b2e268,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
8,2023-06-09,717830,Flyout,field_out,True,453568,506433,Charlie Blackmon,Yu Darvish,0,0,0,bc963c38-6385-4194-8604-1103d3eba587,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,105.0,111.0,112.0,0.18600000000000003,0.16699999999999998,0.363,0.066,0.001,-1.74,0.46,-0.68,3.06,-1.35,94.7,94.3,84.0,79.3,0.253,0.432,,0.13,0.319,97.0,94.0,104.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.051,2.4,1.21,1.37,90.9,89.2,72.3,0.256,0.167,0.2
9,2023-06-09,717830,Lineout,field_out,True,595777,506433,Jurickson Profar,Yu Darvish,1,0,0,0b01d92c-c645-4141-9e1f-826bd9031be0,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,105.0,111.0,112.0,0.18600000000000003,0.16699999999999998,0.363,0.066,0.001,-1.74,0.46,-0.68,3.06,-1.35,94.7,94.3,84.0,79.3,0.253,0.432,,0.13,0.319,97.0,94.0,104.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.051,2.4,1.21,1.37,90.9,89.2,72.3,0.256,0.167,0.2
