,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSI,vSL,vCU,vKC,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,ST_ba
0,2023-05-20,718109,Flyout,field_out,True,605141,571945,Mookie Betts,Miles Mikolas,1,0,0,7aa9004c-9cb9-4da1-8f9b-d632b4c09330,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,
1,2023-05-20,718109,Flyout,field_out,True,518692,571945,Freddie Freeman,Miles Mikolas,1,0,0,224eae82-7d65-4297-b89f-66e21eaeb1cb,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,
2,2023-05-20,718109,Lineout,field_out,True,502110,571945,J.D. Martinez,Miles Mikolas,1,0,0,c9105d87-0133-4598-89e8-fa519863cd45,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,
3,2023-05-20,718109,Lineout,field_out,True,663457,592789,Lars Nootbaar,Noah Syndergaard,0,0,0,5d6b5b46-1631-4851-9bc3-76a2c0fa55f7,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,,0.222,0.68,-1.16,-2.33,-0.93,,-2.71,92.2,92.3,85.0,77.9,,0.363,0.208,0.24,0.233,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,
4,2023-05-20,718109,Single,single,False,502671,592789,Paul Goldschmidt,Noah Syndergaard,0,0,0,8ebbb0e7-75f1-4d14-89b5-fe514d4d5049,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,,0.222,0.68,-1.16,-2.33,-0.93,,-2.71,92.2,92.3,85.0,77.9,,0.363,0.208,0.24,0.233,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,
5,2023-05-20,718109,Walk,walk,False,669357,592789,Nolan Gorman,Noah Syndergaard,0,0,1,88cf046b-42d0-45f7-b5f7-7764ccaefcbe,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,,0.222,0.68,-1.16,-2.33,-0.93,,-2.71,92.2,92.3,85.0,77.9,,0.363,0.208,0.24,0.233,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,
6,2023-05-20,718109,Strikeout,strikeout,True,571448,592789,Nolan Arenado,Noah Syndergaard,0,0,0,d78c42d3-01df-48ea-8404-ef8a6ac56755,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,,0.222,0.68,-1.16,-2.33,-0.93,,-2.71,92.2,92.3,85.0,77.9,,0.363,0.208,0.24,0.233,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,
7,2023-05-20,718109,Single,single,False,575929,592789,Willson Contreras,Noah Syndergaard,1,0,1,c0908c63-8d20-44a5-a57b-4956dc6165f7,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,,0.222,0.68,-1.16,-2.33,-0.93,,-2.71,92.2,92.3,85.0,77.9,,0.363,0.208,0.24,0.233,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,
8,2023-05-20,718109,Strikeout,strikeout,True,680977,592789,Brendan Donovan,Noah Syndergaard,0,0,1,9ee65f0a-cfcc-444a-9a18-7f88ada1ec8c,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,,0.222,0.68,-1.16,-2.33,-0.93,,-2.71,92.2,92.3,85.0,77.9,,0.363,0.208,0.24,0.233,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,
9,2023-05-20,718109,Groundout,field_out,True,571970,571945,Max Muncy,Miles Mikolas,0,0,0,6862aa45-9914-4dc7-8a6c-1e74ee4f9946,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,
