,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSI,vSL,vCU,vKC,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-06-28,717582,Home Run,home_run,False,571448,664299,Nolan Arenado,Cristian Javier,1,1,1,d5e56c6c-5bcf-4a7f-86d1-a2eb86fcc9b3,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
11,2023-06-28,717582,Strikeout,strikeout,True,575929,664299,Willson Contreras,Cristian Javier,0,0,0,336f4e65-7e24-4cb1-8558-4f93bdf5e39b,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
12,2023-06-28,717582,Single,single,False,669357,664299,Nolan Gorman,Cristian Javier,0,0,0,ce01a99f-d0da-4f7f-9f2c-93cd1749dd08,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
13,2023-06-28,717582,Double,double,False,676475,664299,Alec Burleson,Cristian Javier,0,0,1,98cba4ff-f94b-4fd5-97f2-7c62ef06ae91,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
14,2023-06-28,717582,Pop Out,field_out,True,666185,664299,Dylan Carlson,Cristian Javier,0,0,0,42b84767-4d3c-4a63-a80b-ef3e55c843ae,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
15,2023-06-28,717582,Pop Out,field_out,True,676694,571945,Jake Meyers,Miles Mikolas,0,0,0,db9895d9-1895-48b7-bb37-81952187c565,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
16,2023-06-28,717582,Flyout,field_out,True,455117,571945,Martín Maldonado,Miles Mikolas,0,0,0,95bcd788-4aa7-48d7-a535-f523e4f33222,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
17,2023-06-28,717582,Walk,walk,False,514888,571945,Jose Altuve,Miles Mikolas,0,0,0,daf135c0-17da-402e-b8c5-2f892dbf65ca,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
18,2023-06-28,717582,Strikeout,strikeout,True,608324,571945,Alex Bregman,Miles Mikolas,0,0,0,6fb6a142-5670-49db-86e8-284be1dfb84f,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
19,2023-06-28,717582,Groundout,field_out,True,669242,664299,Tommy Edman,Cristian Javier,0,0,0,335e039c-597b-4318-b78d-376fb9d8d6de,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
20,2023-06-28,717582,Flyout,field_out,True,680977,664299,Brendan Donovan,Cristian Javier,0,0,0,392d72b2-b84c-469b-8fce-2aa38316a475,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
21,2023-06-28,717582,Home Run,home_run,False,502671,664299,Paul Goldschmidt,Cristian Javier,1,0,0,6f82e18d-7530-4172-837e-cc3786619d47,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
22,2023-06-28,717582,Groundout,field_out,True,663457,664299,Lars Nootbaar,Cristian Javier,1,0,0,3a58376b-dc8e-4525-a87f-29ee8b9457d6,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
23,2023-06-28,717582,Single,single,False,663656,571945,Kyle Tucker,Miles Mikolas,0,0,0,e73957eb-b89c-4c5a-87b0-05e583c1d43b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
24,2023-06-28,717582,Single,single,False,547989,571945,José Abreu,Miles Mikolas,0,0,1,1d3c2d38-d331-410b-81eb-7f0e5a53cbd9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
25,2023-06-28,717582,Forceout,force_out,True,673237,571945,Yainer Diaz,Miles Mikolas,1,0,1,f3746662-3e6c-42cd-b2b1-1ce76066d686,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
26,2023-06-28,717582,Flyout,field_out,True,665161,571945,Jeremy Peña,Miles Mikolas,0,0,1,afe55ab4-aa88-46b1-9076-1e89fa0e3438,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
27,2023-06-28,717582,Strikeout,strikeout,True,676632,571945,Bligh Madris,Miles Mikolas,0,0,0,32d92c2a-f643-4c8a-acfa-3b586f7dc572,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
28,2023-06-28,717582,Lineout,field_out,True,571448,664299,Nolan Arenado,Cristian Javier,0,0,0,f753a11e-52a6-4a6e-bf1a-2c1a24ae036c,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
29,2023-06-28,717582,Lineout,field_out,True,575929,664299,Willson Contreras,Cristian Javier,1,0,0,0cec172d-1050-4ed0-be78-462f171658df,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
30,2023-06-28,717582,Flyout,field_out,True,669357,664299,Nolan Gorman,Cristian Javier,0,0,0,8d2928af-96e4-41be-a691-7fa5e60f6998,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
31,2023-06-28,717582,Groundout,field_out,True,676694,571945,Jake Meyers,Miles Mikolas,0,0,0,c975c941-f223-464e-be85-daca5b60e7e3,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
32,2023-06-28,717582,Groundout,field_out,True,455117,571945,Martín Maldonado,Miles Mikolas,0,0,0,475daa52-e5f1-444b-8687-3e7642a0de50,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
33,2023-06-28,717582,Lineout,field_out,True,514888,571945,Jose Altuve,Miles Mikolas,0,0,0,11ecdaf6-c82f-48fd-afbb-c3fadfde12e3,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,
34,2023-06-28,717582,Hit By Pitch,hit_by_pitch,False,676475,664299,Alec Burleson,Cristian Javier,1,1,0,98f2bda4-6b46-4c19-9b89-7ecda71c4312,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
35,2023-06-28,717582,Single,single,False,666185,664299,Dylan Carlson,Cristian Javier,0,0,1,12dde6c0-e29f-4e13-9248-8bee656f5db3,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
36,2023-06-28,717582,Sac Bunt,sac_bunt,True,669242,664299,Tommy Edman,Cristian Javier,0,0,1,7db62c54-aed7-418d-a4c0-53a8edb17f31,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
37,2023-06-28,717582,Walk,walk,False,680977,664299,Brendan Donovan,Cristian Javier,0,0,0,251b6f43-f68c-4e48-b372-bac6b69216e2,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
38,2023-06-28,717582,Single,single,False,502671,664299,Paul Goldschmidt,Cristian Javier,1,0,1,5498450b-2ed8-470b-8863-2987d5294d0c,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,,0.075,0.040999999999999995,0.44,,-0.09,,-1.17,-1.29,92.7,,79.5,,76.6,,0.236,0.211,0.268,0.28,91.0,99.0,102.0,,,,,,,,
