,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,ST_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-08-30,716788,Single,single,False,676116,682243,Ryan Noda,Bryce Miller,0,0,0,8b49bad5-8b2e-4530-ba8d-7d2a67ac39e9,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,,,,,,
1,2023-08-30,716788,Lineout,field_out,True,680869,682243,Zack Gelof,Bryce Miller,0,0,0,00a61c23-ee2d-4246-b796-4a49dc68e1a6,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,,,,,,
2,2023-08-30,716788,Strikeout,strikeout,True,667670,682243,Brent Rooker,Bryce Miller,0,0,0,8f9d2c5c-03bb-4f8e-aed6-e244212fbdce,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,,,,,,
3,2023-08-30,716788,Flyout,field_out,True,664913,682243,Seth Brown,Bryce Miller,0,0,0,d76128db-68d7-40b9-a1dc-2345896e3ff3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,,,,,,
4,2023-08-30,716788,Groundout,field_out,True,641487,594943,J.P. Crawford,Zach Neal,0,0,0,d6bd420d-2f69-4c93-80b6-748c4d9f3cab,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,87.0,98.0,92.0,74.0,95.0,91.0,84.0,101.0,91.0,,,,0.27699999999999997,0.12300000000000001,,0.09699999999999999,0.184,-2.46,-1.41,,-6.9,-0.75,89.0,89.2,,69.8,0.2,,0.294,,0.233,0.571,97.0,102.0,93.0,0.318,-0.72,86.2,0.269,,,,,,,,,,,,
5,2023-08-30,716788,Single,single,False,553993,594943,Eugenio Suárez,Zach Neal,1,0,0,a9b95a3e-c804-4ba2-a88c-60586eaeae5a,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,87.0,98.0,92.0,74.0,95.0,91.0,84.0,101.0,91.0,,,,0.27699999999999997,0.12300000000000001,,0.09699999999999999,0.184,-2.46,-1.41,,-6.9,-0.75,89.0,89.2,,69.8,0.2,,0.294,,0.233,0.571,97.0,102.0,93.0,0.318,-0.72,86.2,0.269,,,,,,,,,,,,
6,2023-08-30,716788,Strikeout,strikeout,True,663728,594943,Cal Raleigh,Zach Neal,0,0,0,5978da08-6c9b-4cc3-b408-90f89e508b6f,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,87.0,98.0,92.0,74.0,95.0,91.0,84.0,101.0,91.0,,,,0.27699999999999997,0.12300000000000001,,0.09699999999999999,0.184,-2.46,-1.41,,-6.9,-0.75,89.0,89.2,,69.8,0.2,,0.294,,0.233,0.571,97.0,102.0,93.0,0.318,-0.72,86.2,0.269,,,,,,,,,,,,
7,2023-08-30,716788,Lineout,field_out,True,606192,594943,Teoscar Hernández,Zach Neal,0,0,0,10deeccf-6a23-4ffa-b9f9-251d4241b4bd,594943.0,zachneal,Neal,Right,Zach Neal,6.67,7.49,27.0,103.0,88.0,95.0,0.7859999999999999,8.33,4.67,10.0,2.67,1.04,0.24100000000000002,0.518,0.16899999999999998,0.41,0.409,82.4,90.0,115.0,107.0,87.0,98.0,92.0,74.0,95.0,91.0,84.0,101.0,91.0,,,,0.27699999999999997,0.12300000000000001,,0.09699999999999999,0.184,-2.46,-1.41,,-6.9,-0.75,89.0,89.2,,69.8,0.2,,0.294,,0.233,0.571,97.0,102.0,93.0,0.318,-0.72,86.2,0.269,,,,,,,,,,,,
8,2023-08-30,716788,Single,single,False,672478,682243,Jordan Diaz,Bryce Miller,1,0,0,f027100b-c910-421e-b7c9-9a667627f3e8,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,,,,,,
9,2023-08-30,716788,Strikeout,strikeout,True,542208,682243,Carlos Pérez,Bryce Miller,0,0,0,d92ead2a-7841-4010-a088-88eaed027612,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,,,,,,
