,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,CH_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FF_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba
0,2023-09-05,716704,Groundout,field_out,True,641313,663903,Tim Anderson,Brady Singer,0,0,0,e4e64215-026c-4ad9-94cf-dcffbd493839,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,
1,2023-09-05,716704,Flyout,field_out,True,643217,663903,Andrew Benintendi,Brady Singer,0,0,0,554b7e15-c91a-41fa-9f8a-6dc9addcfea9,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,
2,2023-09-05,716704,Groundout,field_out,True,650391,663903,Eloy Jiménez,Brady Singer,0,0,0,5f8eb40f-c357-4c42-99b1-7c36140549a1,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,
3,2023-09-05,716704,Groundout,field_out,True,672580,656302,Maikel Garcia,Dylan Cease,0,0,0,55942e61-e4c1-4dc0-966a-f1d5cdfcbda5,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.43200000000000005,0.386,0.03,-0.15,,0.4,1.0,95.6,,86.3,,0.216,0.111,,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,0.298,,,,,,,,,,,,,
4,2023-09-05,716704,Groundout,field_out,True,677951,656302,Bobby Witt Jr.,Dylan Cease,0,0,0,ef173cbf-59ab-424c-b5bf-724f2716e752,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.43200000000000005,0.386,0.03,-0.15,,0.4,1.0,95.6,,86.3,,0.216,0.111,,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,0.298,,,,,,,,,,,,,
5,2023-09-05,716704,Groundout,field_out,True,521692,656302,Salvador Perez,Dylan Cease,0,0,0,95ed1a13-effa-41d3-a331-829dacd0ad81,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.43200000000000005,0.386,0.03,-0.15,,0.4,1.0,95.6,,86.3,,0.216,0.111,,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,0.298,,,,,,,,,,,,,
6,2023-09-05,716704,Single,single,False,683734,663903,Andrew Vaughn,Brady Singer,1,0,0,cc13e400-ac5e-40dd-aecc-f5b445f6e6c2,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,
7,2023-09-05,716704,Home Run,home_run,False,660162,663903,Yoán Moncada,Brady Singer,0,0,1,fdb64416-71fd-4c89-9649-9d2bc8dced50,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,
8,2023-09-05,716704,Flyout,field_out,True,657757,663903,Gavin Sheets,Brady Singer,0,0,0,f13c2f1d-fe5a-4a3c-bc39-762db528fce5,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,
9,2023-09-05,716704,Single,single,False,462101,663903,Elvis Andrus,Brady Singer,0,0,0,8f2a0654-7b41-4f2b-af43-34cb0c1f624d,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,
