,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,FF_ba,CH_ba,FC_ba,SI_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
10,2023-08-25,716859,Hit By Pitch,hit_by_pitch,False,663898,608344,Brendan Rodgers,Cole Irvin,1,0,0,e2570374-e145-42f4-bc07-026204f30dd1,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
11,2023-08-25,716859,Flyout,field_out,True,666134,608344,Nolan Jones,Cole Irvin,1,0,0,9e108f06-d4d2-4d38-938f-18d69c35552e,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
12,2023-08-25,716859,Strikeout,strikeout,True,660707,608344,Elehuris Montero,Cole Irvin,0,0,0,6b773959-cc74-4399-95ef-ddf2c001ae8c,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
13,2023-08-25,716859,Forceout,force_out,True,676701,608344,Alan Trejo,Cole Irvin,0,0,1,8feac8d9-947a-4675-8b60-8fe61754efd6,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
14,2023-08-25,716859,Single,single,False,676059,607536,Jordan Westburg,Kyle Freeland,1,0,0,2f0a6519-ed11-4ce2-87aa-a6cc43e406f2,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
15,2023-08-25,716859,Sac Bunt,sac_bunt,True,663630,607536,Ryan McKenna,Kyle Freeland,0,0,1,f5d1f14a-4feb-4a8e-9e55-21decb704aab,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
16,2023-08-25,716859,Flyout,field_out,True,622761,607536,Jorge Mateo,Kyle Freeland,0,0,0,ff93d67a-a393-4375-9e04-83f6fb1eb718,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
17,2023-08-25,716859,Flyout,field_out,True,668939,607536,Adley Rutschman,Kyle Freeland,0,0,0,48fa5b59-1e60-4d0e-bfdb-48f1d020d06b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
18,2023-08-25,716859,Flyout,field_out,True,686668,608344,Brenton Doyle,Cole Irvin,0,0,0,adf527dc-09f6-40aa-87ad-130ce65ca25b,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
19,2023-08-25,716859,Single,single,False,453568,608344,Charlie Blackmon,Cole Irvin,0,0,0,423afd2c-7e5f-40c7-834d-cc3a2bf31aa7,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
20,2023-08-25,716859,Strikeout,strikeout,True,678662,608344,Ezequiel Tovar,Cole Irvin,0,0,0,2856c5a2-4977-4bc1-85dc-bd2998e8ead5,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
21,2023-08-25,716859,Double,double,False,553869,608344,Elias Díaz,Cole Irvin,0,0,1,98a44331-3fcf-44d6-8a66-a201456733a0,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
22,2023-08-25,716859,Strikeout,strikeout,True,641857,608344,Ryan McMahon,Cole Irvin,0,0,0,da573448-531d-40f8-a0e9-742a9b2749ea,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
23,2023-08-25,716859,Groundout,field_out,True,663624,607536,Ryan Mountcastle,Kyle Freeland,1,0,0,3e43900c-04e4-48be-9569-3a9acab0ad31,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
24,2023-08-25,716859,Groundout,field_out,True,623993,607536,Anthony Santander,Kyle Freeland,0,0,0,fe2d0948-ffd4-421d-b157-33e86613b2d9,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
25,2023-08-25,716859,Groundout,field_out,True,669720,607536,Austin Hays,Kyle Freeland,1,0,0,279e3ea7-41f6-4047-a76c-70f01eba06ed,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
26,2023-08-25,716859,Groundout,field_out,True,663898,608344,Brendan Rodgers,Cole Irvin,0,0,0,ce3c531f-ddf5-40e0-b790-f76f1f286fd0,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
27,2023-08-25,716859,Single,single,False,666134,608344,Nolan Jones,Cole Irvin,0,0,0,a21dba1f-6746-4fca-9378-1df182ba6dd0,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
28,2023-08-25,716859,Single,single,False,660707,608344,Elehuris Montero,Cole Irvin,0,0,1,4c9a7d40-2176-42c5-913a-2a96c4c9d630,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
29,2023-08-25,716859,Sac Fly,sac_fly,True,676701,608344,Alan Trejo,Cole Irvin,0,0,1,d61d0e98-9c4b-4c00-962f-9fc98c78070b,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
30,2023-08-25,716859,Strikeout,strikeout,True,686668,608344,Brenton Doyle,Cole Irvin,0,0,0,d306f508-4c41-4ef3-a405-2b99cfed2357,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
31,2023-08-25,716859,Strikeout,strikeout,True,683002,607536,Gunnar Henderson,Kyle Freeland,0,0,0,b1136a41-ba36-4932-bf65-1cdc9f408385,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
32,2023-08-25,716859,Strikeout,strikeout,True,543510,607536,James McCann,Kyle Freeland,0,0,0,9c5473d4-a1b1-4c6e-9604-550b1d0c05cc,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
33,2023-08-25,716859,Flyout,field_out,True,676059,607536,Jordan Westburg,Kyle Freeland,1,0,0,b217c3a1-d5b6-475c-8ae8-e990154369f3,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,,0.122,1.13,,-0.86,,-3.3,88.8,,88.7,,0.239,0.435,,0.349,0.261,65.0,99.0,96.0,96.0,105.0,105.0,0.23600000000000002,0.17600000000000002,-0.2,-1.91,84.1,80.6,0.246,,,,,,,,
34,2023-08-25,716859,Walk,walk,False,453568,608344,Charlie Blackmon,Cole Irvin,1,0,0,5ed166b4-4a02-4116-a311-3cadb09fb8ec,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
