,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,SI_ba,FC_ba,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,KN%,wFS/C,wKC/C,wKN/C,vFS,vKC,CU_ba,FS_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-04-27,718404,Flyout,field_out,True,669016,669923,Brandon Marsh,George Kirby,0,0,0,424f2fb2-fd22-4e83-a150-f756ffc106f1,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
11,2023-04-27,718404,Strikeout,strikeout,True,664761,669923,Alec Bohm,George Kirby,0,0,0,7cc42c26-e3b3-4302-a51c-269451beaf05,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
12,2023-04-27,718404,Single,single,False,665019,669923,Kody Clemens,George Kirby,0,0,1,884bc764-9115-4704-b0fe-d33113ada1ea,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
13,2023-04-27,718404,Strikeout,strikeout,True,624641,669923,Edmundo Sosa,George Kirby,0,0,0,f78283d5-0814-4c4d-a84d-9e80aec53804,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
14,2023-04-27,718404,Double,double,False,608596,621381,Tom Murphy,Matt Strahm,1,0,0,63c97fc6-7434-4247-bc6d-545f1bafe8c8,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
15,2023-04-27,718404,Strikeout,strikeout,True,676609,621381,José Caballero,Matt Strahm,0,0,0,20480fd2-6394-4155-996d-913059506800,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
16,2023-04-27,718404,Groundout,field_out,True,641487,621381,J.P. Crawford,Matt Strahm,0,0,1,4295b6f1-33cf-4f24-bb43-d2fe71193ddd,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
17,2023-04-27,718404,Lineout,field_out,True,677594,621381,Julio Rodríguez,Matt Strahm,0,0,0,aa7685d9-3d19-423b-921b-c43e3a8e9fe5,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
18,2023-04-27,718404,Strikeout,strikeout,True,596117,669923,Garrett Stubbs,George Kirby,0,0,0,09e78fa0-e8d6-4efd-8ac6-f7d1d91ac152,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
19,2023-04-27,718404,Lineout,field_out,True,681082,669923,Bryson Stott,George Kirby,0,0,0,a6953162-138e-45b1-8b45-707e806e8dfa,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
20,2023-04-27,718404,Groundout,field_out,True,607208,669923,Trea Turner,George Kirby,1,0,0,76a60637-0d68-4f1d-ac79-8c52fcb9e4e7,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
21,2023-04-27,718404,Hit By Pitch,hit_by_pitch,False,664034,621381,Ty France,Matt Strahm,0,0,0,f406a091-c169-4e31-b78a-05eebc6ef997,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
22,2023-04-27,718404,Grounded Into DP,grounded_into_double_play,True,553993,621381,Eugenio Suárez,Matt Strahm,0,0,1,0356156b-0dba-4cb4-994f-1e5cd86c7c88,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
23,2023-04-27,718404,Pop Out,field_out,True,606192,621381,Teoscar Hernández,Matt Strahm,0,0,0,25f44032-8ed2-4379-b8aa-1c81f4b8eb6e,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
24,2023-04-27,718404,Walk,walk,False,656941,669923,Kyle Schwarber,George Kirby,1,0,0,3e280c1f-e2da-4180-a889-15101066867a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
25,2023-04-27,718404,Forceout,force_out,True,592206,669923,Nick Castellanos,George Kirby,0,0,1,7b10e026-ad90-4977-a0b8-3b83cdd0306a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
26,2023-04-27,718404,Strikeout,strikeout,True,669016,669923,Brandon Marsh,George Kirby,0,0,0,32b9b9a7-33e7-46f3-b697-c9ce6b396132,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
27,2023-04-27,718404,Strikeout,strikeout,True,664761,669923,Alec Bohm,George Kirby,0,0,0,12785d82-7b10-47ce-9c3f-0c9b81b393d7,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
28,2023-04-27,718404,Flyout,field_out,True,572041,621381,AJ Pollock,Matt Strahm,0,0,0,a4928c11-4b01-4918-9d03-2646ab90eed3,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
29,2023-04-27,718404,Flyout,field_out,True,672284,621381,Jarred Kelenic,Matt Strahm,1,1,0,ec9525c4-cdfa-4cd2-a674-982d86f9ed36,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
30,2023-04-27,718404,Single,single,False,608596,621381,Tom Murphy,Matt Strahm,1,0,0,cf6c30ca-beef-45b1-ad8e-e4b71459c833,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
31,2023-04-27,718404,Strikeout,strikeout,True,676609,621381,José Caballero,Matt Strahm,0,0,1,3cd4f49f-ff93-462f-9c51-6f79c495b4f4,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,,,
32,2023-04-27,718404,Flyout,field_out,True,665019,669923,Kody Clemens,George Kirby,1,0,0,dc5d40a9-f6c8-4220-8752-41d1bad2b3f5,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
33,2023-04-27,718404,Groundout,field_out,True,624641,669923,Edmundo Sosa,George Kirby,0,0,0,ea756b3c-09a4-4dee-9ada-1601f44f1e50,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
34,2023-04-27,718404,Groundout,field_out,True,596117,669923,Garrett Stubbs,George Kirby,0,0,0,bd17229d-e909-4990-afcd-c3c94cd4ff08,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.19699999999999998,0.018000000000000002,1.34,,0.43,1.03,-5.31,96.1,,95.8,86.3,0.234,0.264,0.261,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,0.5,,,
