,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,FF_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-04-07,718680,Flyout,field_out,True,669004,502171,MJ Melendez,Alex Cobb,0,0,0,082b34f9-edaa-4173-b7df-281042651d32,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-07,718680,Field Error,field_error,False,686681,502171,Michael Massey,Alex Cobb,1,0,0,f8434bc1-30f5-4efa-bbbd-0b45ae6fc3ea,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-07,718680,Grounded Into DP,grounded_into_double_play,True,521692,502171,Salvador Perez,Alex Cobb,1,0,1,3d6e94bf-95dd-452e-a02f-1ea11fed3508,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-07,718680,Groundout,field_out,True,664774,641745,LaMonte Wade Jr.,Brad Keller,1,0,0,8bc9732c-4225-4fb2-bc18-96aec926e463,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,,,,,,,0.10400000000000001,0.311,,0.265,,-2.21,,0.62,0.26,,93.3,,92.5,84.3,,,0.143,0.267,0.239,90.8,91.0,90.0,78.0,120.0,90.0,92.0,0.19699999999999998,0.12300000000000001,-0.24,1.66,85.1,0.359,0.125,0.5,,,,,,,
4,2023-04-07,718680,Groundout,field_out,True,624424,641745,Michael Conforto,Brad Keller,0,0,0,7d46de53-c1ac-4991-b78b-2c70940bc0fc,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,,,,,,,0.10400000000000001,0.311,,0.265,,-2.21,,0.62,0.26,,93.3,,92.5,84.3,,,0.143,0.267,0.239,90.8,91.0,90.0,78.0,120.0,90.0,92.0,0.19699999999999998,0.12300000000000001,-0.24,1.66,85.1,0.359,0.125,0.5,,,,,,,
5,2023-04-07,718680,Walk,walk,False,681584,641745,David Villar,Brad Keller,1,0,0,c8086f51-ab8a-4149-ba32-473e0a8d136a,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,,,,,,,0.10400000000000001,0.311,,0.265,,-2.21,,0.62,0.26,,93.3,,92.5,84.3,,,0.143,0.267,0.239,90.8,91.0,90.0,78.0,120.0,90.0,92.0,0.19699999999999998,0.12300000000000001,-0.24,1.66,85.1,0.359,0.125,0.5,,,,,,,
6,2023-04-07,718680,Flyout,field_out,True,592626,641745,Joc Pederson,Brad Keller,0,0,0,09695496-dd32-4b86-8d31-61bb272441cc,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,,,,,,,0.10400000000000001,0.311,,0.265,,-2.21,,0.62,0.26,,93.3,,92.5,84.3,,,0.143,0.267,0.239,90.8,91.0,90.0,78.0,120.0,90.0,92.0,0.19699999999999998,0.12300000000000001,-0.24,1.66,85.1,0.359,0.125,0.5,,,,,,,
7,2023-04-07,718680,Lineout,field_out,True,686469,502171,Vinnie Pasquantino,Alex Cobb,0,0,0,d557ad9b-82f4-4e25-8826-079e7f6b7beb,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-07,718680,Single,single,False,664728,502171,Kyle Isbel,Alex Cobb,0,0,0,4312b91a-7b6d-433a-8570-70750f3a90b3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-07,718680,Single,single,False,641531,502171,Hunter Dozier,Alex Cobb,1,0,1,531d6921-7135-4579-8dd9-52f55177f8b3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
