,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-06-09,717828,Single,single,False,650333,656302,Luis Arraez,Dylan Cease,0,0,0,810f30ae-34a5-4177-9edf-ee2f7310d038,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,
1,2023-06-09,717828,Strikeout,strikeout,True,624585,656302,Jorge Soler,Dylan Cease,0,0,0,df8cb4cc-1e70-4d42-b8e9-96880f8a3f12,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,
2,2023-06-09,717828,Strikeout,strikeout,True,650559,656302,Bryan De La Cruz,Dylan Cease,0,0,0,23a932ea-2207-4758-b0e7-e0bf621e3d21,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,
3,2023-06-09,717828,Lineout,field_out,True,660821,656302,Jesús Sánchez,Dylan Cease,1,0,0,9c39371d-b73a-42e7-ac3f-308268648653,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,
4,2023-06-09,717828,Double,double,False,641313,691587,Tim Anderson,Eury Pérez,0,0,0,635e81e4-49af-4a62-8227-3ee156a21bdc,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,0.308,,0.098,-0.47,0.99,,0.99,97.5,86.4,,0.183,0.289,0.098,0.045,91.0,95.0,99.0,0.14,1.89,81.2,,,,,,,
5,2023-06-09,717828,Flyout,field_out,True,643217,691587,Andrew Benintendi,Eury Pérez,0,0,0,6c20d29d-98ee-4cf0-ab12-26d3651dd444,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,0.308,,0.098,-0.47,0.99,,0.99,97.5,86.4,,0.183,0.289,0.098,0.045,91.0,95.0,99.0,0.14,1.89,81.2,,,,,,,
6,2023-06-09,717828,Strikeout,strikeout,True,673357,691587,Luis Robert Jr.,Eury Pérez,0,0,0,00768302-b99f-4b46-a0c6-35302a06b2fa,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,0.308,,0.098,-0.47,0.99,,0.99,97.5,86.4,,0.183,0.289,0.098,0.045,91.0,95.0,99.0,0.14,1.89,81.2,,,,,,,
7,2023-06-09,717828,Strikeout,strikeout,True,683734,691587,Andrew Vaughn,Eury Pérez,0,0,0,c2aa4c56-02e0-4fd5-a1f8-48e9f36fe0c9,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,0.308,,0.098,-0.47,0.99,,0.99,97.5,86.4,,0.183,0.289,0.098,0.045,91.0,95.0,99.0,0.14,1.89,81.2,,,,,,,
8,2023-06-09,717828,Strikeout,strikeout,True,643265,656302,Garrett Cooper,Dylan Cease,0,0,0,ab4335f6-fbd9-46f7-a2e9-31267b42cd6f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,
9,2023-06-09,717828,Lineout,field_out,True,621563,656302,Joey Wendle,Dylan Cease,0,0,0,0b9349d2-29df-4986-b7da-b20a9a373924,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,
