,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,wFC/C,wSI/C,wSL/C,wCU/C,vFC,vSI,vSL,vCU,ST_ba,FC_ba,SI_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CH%,wFA/C,wCH/C,vFA,FF_ba,SL_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-21,718486,Groundout,field_out,True,643217,676534,Andrew Benintendi,Calvin Faucher,1,0,0,602833ff-5b38-446b-b1c4-6d2f6014acf7,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
1,2023-04-21,718486,Strikeout,strikeout,True,673357,676534,Luis Robert Jr.,Calvin Faucher,0,0,0,62ead33d-875a-4927-abd9-54f3c8c56b7c,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
2,2023-04-21,718486,Groundout,field_out,True,683734,676534,Andrew Vaughn,Calvin Faucher,0,0,0,a0581f9b-076d-46a3-b8eb-6b5358d652cf,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
3,2023-04-21,718486,Strikeout,strikeout,True,650490,656629,Yandy Díaz,Michael Kopech,0,0,0,a5f82114-c7d1-4eeb-a6ba-12506375197f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
4,2023-04-21,718486,Walk,walk,False,664040,656629,Brandon Lowe,Michael Kopech,0,0,0,921fa965-69dd-4760-b5c7-0071065581eb,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
5,2023-04-21,718486,Walk,walk,False,668227,656629,Randy Arozarena,Michael Kopech,1,0,1,e0a29391-1d31-4488-a72f-e72d6799ab29,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
6,2023-04-21,718486,Lineout,field_out,True,677551,656629,Wander Franco,Michael Kopech,0,0,0,103cee6f-a33b-4ca1-a2fa-3121157b5dd2,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
7,2023-04-21,718486,Double,double,False,666139,656629,Josh Lowe,Michael Kopech,0,0,1,b9565fa9-585e-4bce-9880-bcae4c10bf40,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
8,2023-04-21,718486,Home Run,home_run,False,623912,656629,Harold Ramírez,Michael Kopech,0,0,1,b268d74d-febb-4ad4-85db-133053ed9b62,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
9,2023-04-21,718486,Pop Out,field_out,True,670623,656629,Isaac Paredes,Michael Kopech,0,0,0,69f91eee-64dd-484d-96d9-700ac9c1f403,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
10,2023-04-21,718486,Strikeout,strikeout,True,650391,676534,Eloy Jiménez,Calvin Faucher,0,0,0,6ea1c7c4-4736-4433-b7cf-87ba56ac2dc9,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
11,2023-04-21,718486,Single,single,False,518735,676534,Yasmani Grandal,Calvin Faucher,0,0,0,e20ff28a-147c-4e87-8d03-6054942cde2f,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
12,2023-04-21,718486,Double,double,False,669394,676534,Jake Burger,Calvin Faucher,1,0,1,aff797f7-3116-4d9b-a86c-5cbf41f71308,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
13,2023-04-21,718486,Single,single,False,693049,676534,Oscar Colás,Calvin Faucher,0,0,1,97c06ef8-03db-407f-a715-018374dfc76e,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
14,2023-04-21,718486,Single,single,False,462101,676534,Elvis Andrus,Calvin Faucher,1,1,1,469393ff-5d3d-4745-a6f0-a3dec9d8614e,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
15,2023-04-21,718486,Strikeout,strikeout,True,672820,676534,Lenyn Sosa,Calvin Faucher,0,0,0,73eb4932-de1d-418f-8b65-29cf2e77ec9e,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
16,2023-04-21,718486,Single,single,False,643217,676534,Andrew Benintendi,Calvin Faucher,0,0,1,4085750d-2508-4407-975f-cf04322138e6,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
17,2023-04-21,718486,Groundout,field_out,True,673357,676534,Luis Robert Jr.,Calvin Faucher,1,1,0,c4bf68f8-0b88-47f5-b4f1-13070b3a9d40,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,90.0,101.0,105.0,93.0,97.0,98.0,132.0,104.0,108.0,109.0,102.0,100.0,0.28800000000000003,0.315,0.29600000000000004,0.10099999999999999,-0.08,-2.24,0.16,-2.81,91.1,95.0,87.2,84.6,0.267,0.258,0.364,0.333,,,,,,,,,,,,,,,,,,,,,
18,2023-04-21,718486,Strikeout,strikeout,True,670042,656629,Luke Raley,Michael Kopech,0,0,0,35b57cb6-fb1a-4395-849b-3936e4c9fcbf,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
19,2023-04-21,718486,Strikeout,strikeout,True,542194,656629,Christian Bethancourt,Michael Kopech,0,0,0,0d966a56-ea9c-477e-a7e3-f39826448c4f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
20,2023-04-21,718486,Flyout,field_out,True,650490,656629,Yandy Díaz,Michael Kopech,0,0,0,a84607e8-4cad-4414-a1ef-bcb1b8127c94,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,96.0,97.0,97.0,,,,102.0,97.0,99.0,,,,,,0.272,0.04,,,-1.5,-0.94,,,84.8,80.6,,,,0.158,88.7,73.0,82.0,76.0,116.0,89.0,94.0,0.614,0.07400000000000001,-0.71,0.15,95.2,0.244,0.258,0.133,,,,,,
21,2023-04-21,718486,Walk,walk,False,683734,656222,Andrew Vaughn,Jalen Beeks,0,0,0,10860959-c5a8-47eb-ab5b-936078683278,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.107,0.015,,2.73,,-16.85,,85.7,,81.8,,,0.125,,,89.6,112.0,95.0,96.0,65.0,95.0,83.0,0.435,0.44299999999999995,-0.49,-0.18,94.3,0.243,1.0,0.267,,,,,,
22,2023-04-21,718486,Strikeout,strikeout,True,650391,656222,Eloy Jiménez,Jalen Beeks,0,0,0,c8dd7fd1-464e-4ffc-9d1e-7837300fa31d,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.107,0.015,,2.73,,-16.85,,85.7,,81.8,,,0.125,,,89.6,112.0,95.0,96.0,65.0,95.0,83.0,0.435,0.44299999999999995,-0.49,-0.18,94.3,0.243,1.0,0.267,,,,,,
23,2023-04-21,718486,Walk,walk,False,518735,656222,Yasmani Grandal,Jalen Beeks,1,0,1,2f9017b8-16ed-4f94-946d-2500bca0afd7,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.107,0.015,,2.73,,-16.85,,85.7,,81.8,,,0.125,,,89.6,112.0,95.0,96.0,65.0,95.0,83.0,0.435,0.44299999999999995,-0.49,-0.18,94.3,0.243,1.0,0.267,,,,,,
24,2023-04-21,718486,Strikeout,strikeout,True,669394,656222,Jake Burger,Jalen Beeks,0,0,0,d759127a-127e-4ed1-95e0-e907bb003f64,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.107,0.015,,2.73,,-16.85,,85.7,,81.8,,,0.125,,,89.6,112.0,95.0,96.0,65.0,95.0,83.0,0.435,0.44299999999999995,-0.49,-0.18,94.3,0.243,1.0,0.267,,,,,,
25,2023-04-21,718486,Walk,walk,False,693049,656222,Oscar Colás,Jalen Beeks,0,0,1,94df51b8-b57a-4b2f-a407-a092abb2fb1f,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.107,0.015,,2.73,,-16.85,,85.7,,81.8,,,0.125,,,89.6,112.0,95.0,96.0,65.0,95.0,83.0,0.435,0.44299999999999995,-0.49,-0.18,94.3,0.243,1.0,0.267,,,,,,
26,2023-04-21,718486,Walk,walk,False,462101,656222,Elvis Andrus,Jalen Beeks,0,0,1,a448aac5-4ad0-4c20-8323-3b7764710d4f,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.107,0.015,,2.73,,-16.85,,85.7,,81.8,,,0.125,,,89.6,112.0,95.0,96.0,65.0,95.0,83.0,0.435,0.44299999999999995,-0.49,-0.18,94.3,0.243,1.0,0.267,,,,,,
27,2023-04-21,718486,Walk,walk,False,672820,656222,Lenyn Sosa,Jalen Beeks,1,0,1,f61a8767-63f4-4026-9e5f-aaf2211f79c7,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,,,,106.0,71.0,93.0,92.0,105.0,98.0,,0.107,0.015,,2.73,,-16.85,,85.7,,81.8,,,0.125,,,89.6,112.0,95.0,96.0,65.0,95.0,83.0,0.435,0.44299999999999995,-0.49,-0.18,94.3,0.243,1.0,0.267,,,,,,
