,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SL_ba,EP%,wEP/C,vEP,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-26,718021,Strikeout,strikeout,True,679529,458681,Spencer Torkelson,Lance Lynn,0,0,0,66525bda-84fd-404c-b944-64a71ba07ebb,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
11,2023-05-26,718021,Lineout,field_out,True,665155,458681,Nick Maton,Lance Lynn,0,0,0,104f15fb-71d5-4293-b583-f40f6f7bf320,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
12,2023-05-26,718021,Single,single,False,668731,458681,Akil Baddoo,Lance Lynn,1,1,1,8c0fb148-b9d8-4257-8133-c15bb0e1b7d2,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
13,2023-05-26,718021,Strikeout,strikeout,True,408234,458681,Miguel Cabrera,Lance Lynn,0,0,0,8ce0b5e1-a375-46fb-a40b-d6aeac5a568e,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
14,2023-05-26,718021,Groundout,field_out,True,640449,666214,Clint Frazier,Joey Wentz,0,0,0,3cacc5e7-4e14-4733-910b-c007d00b5ccb,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-26,718021,Strikeout,strikeout,True,593643,666214,Hanser Alberto,Joey Wentz,0,0,0,3f34635b-ed13-4fed-9d77-b3a4cb199659,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-26,718021,Walk,walk,False,641313,666214,Tim Anderson,Joey Wentz,1,0,0,98b8c4f9-12e3-4739-a8aa-f6c0d8c01630,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-26,718021,Triple,triple,False,643217,666214,Andrew Benintendi,Joey Wentz,1,0,1,c33ead22-2f22-4e99-bddb-84e007093961,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-26,718021,Flyout,field_out,True,673357,666214,Luis Robert Jr.,Joey Wentz,0,0,0,5ec02046-8e7c-4d7c-9d5c-775011fc9761,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-26,718021,Strikeout,strikeout,True,663837,458681,Matt Vierling,Lance Lynn,0,0,0,6d3a00b5-5573-4744-a2ef-2724e4e6dd0f,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
20,2023-05-26,718021,Walk,walk,False,668670,458681,Jake Rogers,Lance Lynn,1,0,0,50e68173-7c73-4fe6-a35c-7c14298fa74c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
21,2023-05-26,718021,Walk,walk,False,656716,458681,Zach McKinstry,Lance Lynn,1,0,1,72df2694-51e1-434b-ba4d-e247ec603e57,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
22,2023-05-26,718021,Forceout,force_out,True,682985,458681,Riley Greene,Lance Lynn,0,0,1,1b6c6592-f712-46f3-b801-93a5d9602cee,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
23,2023-05-26,718021,Strikeout,strikeout,True,595879,458681,Javier Báez,Lance Lynn,0,0,0,a52f478a-d841-40ee-9f22-4090ed7d83e6,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
24,2023-05-26,718021,Single,single,False,660162,666214,Yoán Moncada,Joey Wentz,1,0,0,a3a201c9-4ec8-4308-b7fd-6d563004e6f9,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-26,718021,Strikeout,strikeout,True,683734,666214,Andrew Vaughn,Joey Wentz,0,0,0,8def2d5e-5be4-4b30-b162-55958d1ce739,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-26,718021,Strikeout,strikeout,True,518735,666214,Yasmani Grandal,Joey Wentz,0,0,0,63dc112c-3c62-4b9a-a456-fd3263e1f937,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-26,718021,Flyout,field_out,True,669394,666214,Jake Burger,Joey Wentz,0,0,0,a43d9b05-499b-4610-aab3-a8bd0607c58c,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-26,718021,Flyout,field_out,True,679529,458681,Spencer Torkelson,Lance Lynn,0,0,0,07781507-15e5-46dc-93b0-8d7b32f11b4b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
29,2023-05-26,718021,Groundout,field_out,True,665155,458681,Nick Maton,Lance Lynn,0,0,0,f0621937-d2e4-45f0-a192-df0298cc678c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
30,2023-05-26,718021,Flyout,field_out,True,668731,458681,Akil Baddoo,Lance Lynn,0,0,0,08a5e36f-cc23-4276-9820-72fdb8b9a4e3,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
31,2023-05-26,718021,Triple,triple,False,640449,666214,Clint Frazier,Joey Wentz,1,0,0,73da7103-4c89-4217-8b32-d2e1351d9a89,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-26,718021,Groundout,field_out,True,593643,666214,Hanser Alberto,Joey Wentz,1,0,1,32d8849e-8d83-48eb-bd9d-f42b6865ec99,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-26,718021,Flyout,field_out,True,641313,666214,Tim Anderson,Joey Wentz,0,0,0,8579d7b1-3cdc-4ab0-9f67-652d764a4801,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-26,718021,Groundout,field_out,True,643217,666214,Andrew Benintendi,Joey Wentz,0,0,0,0bfa153a-d91a-4248-98e1-c2afe60b2b08,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-26,718021,Groundout,field_out,True,408234,458681,Miguel Cabrera,Lance Lynn,1,0,0,83b576c3-711d-449f-b3fd-feb3d424862a,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
36,2023-05-26,718021,Groundout,field_out,True,663837,458681,Matt Vierling,Lance Lynn,0,0,0,0e1bad82-99a3-432c-94a4-00129c052541,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,104.0,105.0,99.0,0.43700000000000006,0.23,0.07400000000000001,0.07,-0.4,-0.35,-2.24,-1.23,92.4,88.7,80.8,0.255,0.273,0.302,0.208,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.063,1.21,-3.65,91.4,83.0,0.239,0.286,,,,,,,,,
