,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,SL_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba
0,2023-08-21,716910,Flyout,field_out,True,607043,642216,Brandon Nimmo,Allan Winans,0,0,0,5b1e0092-19a0-47d0-a11b-85c312ea9bfd,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,,,,
1,2023-08-21,716910,Flyout,field_out,True,596019,642216,Francisco Lindor,Allan Winans,0,0,0,11dbd29f-b430-413c-9ebe-25b5face95cd,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,,,,
2,2023-08-21,716910,Single,single,False,643446,642216,Jeff McNeil,Allan Winans,1,0,0,bac8b0ed-dab5-414c-8718-da23cf54caac,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,,,,
3,2023-08-21,716910,Flyout,field_out,True,624413,642216,Pete Alonso,Allan Winans,1,0,0,0b18bfb9-3b73-4eb5-b1ab-670ba2713da3,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,,,,
4,2023-08-21,716910,Single,single,False,660670,656849,Ronald Acuña Jr.,David Peterson,1,1,0,6f64e70a-cfb2-45ea-ba48-8946616c971a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,0.268,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.2,,,,,,,,,,,
5,2023-08-21,716910,Lineout,field_out,True,671739,656849,Michael Harris II,David Peterson,0,0,0,e8901f04-2225-4b1f-b2c0-0fe5caec9563,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,0.268,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.2,,,,,,,,,,,
6,2023-08-21,716910,Grounded Into DP,grounded_into_double_play,True,663586,656849,Austin Riley,David Peterson,0,0,1,f84cfb0b-f711-4aa0-81e2-6ceee4194f6c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.18899999999999997,-0.83,0.66,-2.58,-1.35,92.7,91.5,85.3,0.325,0.314,0.268,0.287,89.0,97.0,99.0,0.08800000000000001,2.63,78.6,0.2,,,,,,,,,,,
7,2023-08-21,716910,Pop Out,field_out,True,596129,642216,Daniel Vogelbach,Allan Winans,0,0,0,d4841f82-1ccb-48ba-9f8d-a1e554a45b81,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,,,,
8,2023-08-21,716910,Home Run,home_run,False,621466,642216,DJ Stewart,Allan Winans,0,0,0,7bf72723-590b-46f8-8e64-cc50f7f554a0,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,,,,
9,2023-08-21,716910,Single,single,False,553882,642216,Omar Narváez,Allan Winans,0,0,0,0d178e76-bf91-4055-9652-4083cc74fff3,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.27699999999999997,-1.11,-1.36,-1.04,0.71,90.0,89.6,78.8,0.25,0.387,0.267,0.25,,,,,,,,,,,,,,,,,,
