,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FS_ba,FC_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SV_ba,SI_ba,CH_ba
0,2023-09-09,716657,Walk,walk,False,676116,543135,Ryan Noda,Nathan Eovaldi,1,0,0,aaeac8de-387c-430b-8ca4-b5c7d2406f4a,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,
1,2023-09-09,716657,Strikeout,strikeout,True,680869,543135,Zack Gelof,Nathan Eovaldi,0,0,0,e6b0cc3f-b869-4e3c-bfa5-c202e339e398,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,
2,2023-09-09,716657,Pop Out,field_out,True,664913,543135,Seth Brown,Nathan Eovaldi,0,0,0,cbed4ce0-0594-4c51-a9de-ed326b2150ad,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,
3,2023-09-09,716657,Strikeout,strikeout,True,667670,543135,Brent Rooker,Nathan Eovaldi,0,0,0,3998a430-e183-4c3f-ad3c-6674632cf30c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,
4,2023-09-09,716657,Flyout,field_out,True,543760,656794,Marcus Semien,Sean Newcomb,1,0,0,7ec193b5-ce6b-4771-9654-c2681f6691da,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,105.0,91.0,96.0,73.0,103.0,96.0,,,,86.0,88.0,93.0,,,,0.518,0.011000000000000001,,,0.375,1.81,2.37,,,-0.07,93.4,89.8,,,80.6,0.154,,,0.143,,84.6,70.0,97.0,104.0,78.0,104.0,101.0,0.068,0.028999999999999998,9.99,-2.63,92.4,0.2,0.0,
5,2023-09-09,716657,Flyout,field_out,True,608369,656794,Corey Seager,Sean Newcomb,0,0,0,8e62c425-a38b-4bd9-a8c2-555da357d63b,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,105.0,91.0,96.0,73.0,103.0,96.0,,,,86.0,88.0,93.0,,,,0.518,0.011000000000000001,,,0.375,1.81,2.37,,,-0.07,93.4,89.8,,,80.6,0.154,,,0.143,,84.6,70.0,97.0,104.0,78.0,104.0,101.0,0.068,0.028999999999999998,9.99,-2.63,92.4,0.2,0.0,
6,2023-09-09,716657,Walk,walk,False,543257,656794,Robbie Grossman,Sean Newcomb,1,0,0,391d7508-072b-4e90-98eb-4ad74dec0ce4,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,105.0,91.0,96.0,73.0,103.0,96.0,,,,86.0,88.0,93.0,,,,0.518,0.011000000000000001,,,0.375,1.81,2.37,,,-0.07,93.4,89.8,,,80.6,0.154,,,0.143,,84.6,70.0,97.0,104.0,78.0,104.0,101.0,0.068,0.028999999999999998,9.99,-2.63,92.4,0.2,0.0,
7,2023-09-09,716657,Walk,walk,False,641598,656794,Mitch Garver,Sean Newcomb,0,0,1,2ff7c917-da3b-41b5-a145-496a58032f97,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,105.0,91.0,96.0,73.0,103.0,96.0,,,,86.0,88.0,93.0,,,,0.518,0.011000000000000001,,,0.375,1.81,2.37,,,-0.07,93.4,89.8,,,80.6,0.154,,,0.143,,84.6,70.0,97.0,104.0,78.0,104.0,101.0,0.068,0.028999999999999998,9.99,-2.63,92.4,0.2,0.0,
8,2023-09-09,716657,Strikeout,strikeout,True,663993,656794,Nathaniel Lowe,Sean Newcomb,0,0,0,d95c1a49-4e93-41e6-9b96-2d3e1296d19d,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,105.0,91.0,96.0,73.0,103.0,96.0,,,,86.0,88.0,93.0,,,,0.518,0.011000000000000001,,,0.375,1.81,2.37,,,-0.07,93.4,89.8,,,80.6,0.154,,,0.143,,84.6,70.0,97.0,104.0,78.0,104.0,101.0,0.068,0.028999999999999998,9.99,-2.63,92.4,0.2,0.0,
9,2023-09-09,716657,Double,double,False,669127,543135,Shea Langeliers,Nathan Eovaldi,0,0,0,03b86c69-7092-4bfc-847d-6e6934310b65,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,
