,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,SI_ba,SL_ba,CH_ba,FC_ba,FF_ba,CU_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-07-22,717305,Walk,walk,False,518792,641540,Jason Heyward,Dane Dunning,0,0,0,10c770ff-da06-4185-bb74-0d1f37a152f5,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
11,2023-07-22,717305,Single,single,False,681546,641540,James Outman,Dane Dunning,0,0,1,60d30c03-5c50-4d29-acde-859241f45e1b,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
12,2023-07-22,717305,Grounded Into DP,grounded_into_double_play,True,500743,641540,Miguel Rojas,Dane Dunning,1,0,1,7405800d-5725-4f91-95a7-37f2554b8ae8,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
13,2023-07-22,717305,Lineout,field_out,True,605141,641540,Mookie Betts,Dane Dunning,0,0,0,04b01ba4-ed5b-44a4-a72c-f40eb48f225d,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
14,2023-07-22,717305,Single,single,False,673962,676272,Josh Jung,Bobby Miller,0,0,0,929f0767-d78b-4ffe-94cc-f20f23334a8b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
15,2023-07-22,717305,Forceout,force_out,True,641680,676272,Jonah Heim,Bobby Miller,0,0,1,a7860282-1503-45b4-916c-588d1ceaa4cf,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
16,2023-07-22,717305,Single,single,False,641598,676272,Mitch Garver,Bobby Miller,0,0,1,8583da42-07ba-4707-8e29-f70a5f9ff44f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
17,2023-07-22,717305,Grounded Into DP,grounded_into_double_play,True,677649,676272,Ezequiel Duran,Bobby Miller,0,0,1,06ac5230-aa26-44cd-9616-cebb74f2272f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
18,2023-07-22,717305,Home Run,home_run,False,518692,641540,Freddie Freeman,Dane Dunning,1,0,0,f6a5a31c-441b-47ea-9965-711f17c61206,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
19,2023-07-22,717305,Groundout,field_out,True,669257,641540,Will Smith,Dane Dunning,0,0,0,92c3dabb-c31f-4aee-961b-1a4622da3e66,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
20,2023-07-22,717305,Home Run,home_run,False,571970,641540,Max Muncy,Dane Dunning,0,0,0,0bc07e2a-3381-4464-b1ef-e2751c61d7bf,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
21,2023-07-22,717305,Single,single,False,502110,641540,J.D. Martinez,Dane Dunning,1,0,0,0cf5b9a2-7243-4100-944b-140d07d57956,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
22,2023-07-22,717305,Strikeout,strikeout,True,444482,641540,David Peralta,Dane Dunning,0,0,0,1421ffa0-c208-4191-bef8-e904ca93ae36,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
23,2023-07-22,717305,Flyout,field_out,True,518792,641540,Jason Heyward,Dane Dunning,1,0,0,3c71307b-311c-46d7-b424-8d9a76ecad9b,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,
24,2023-07-22,717305,Strikeout,strikeout,True,665750,676272,Leody Taveras,Bobby Miller,0,0,0,722cb400-f25f-47a9-b580-137768646d41,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
25,2023-07-22,717305,Flyout,field_out,True,543760,676272,Marcus Semien,Bobby Miller,1,0,0,c01e5daf-7387-47b8-ad8f-cced9b2a8372,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
26,2023-07-22,717305,Groundout,field_out,True,608671,676272,Travis Jankowski,Bobby Miller,0,0,0,6a6e745b-385f-476a-9d5a-595a97462a63,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
27,2023-07-22,717305,Strikeout,strikeout,True,681546,657248,James Outman,Glenn Otto,0,0,0,8eedc976-918d-4a8d-b9af-2ab376d87cf6,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
28,2023-07-22,717305,Walk,walk,False,500743,657248,Miguel Rojas,Glenn Otto,1,0,0,b50f9180-63ed-47c8-9cb5-c17b23c8654b,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
29,2023-07-22,717305,Lineout,field_out,True,605141,657248,Mookie Betts,Glenn Otto,1,0,0,75991c14-bba9-43e4-9bf9-5ddc7ff07ff8,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
30,2023-07-22,717305,Home Run,home_run,False,518692,657248,Freddie Freeman,Glenn Otto,0,0,1,f3f64e04-9369-40d8-82c7-99359d85cb45,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
31,2023-07-22,717305,Walk,walk,False,669257,657248,Will Smith,Glenn Otto,0,0,0,056024ba-0638-4bd5-aff3-50e5752c16c1,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
32,2023-07-22,717305,Walk,walk,False,571970,657248,Max Muncy,Glenn Otto,0,0,1,7a92deb4-11ca-4ebd-bd1b-13a2992f4136,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
33,2023-07-22,717305,Home Run,home_run,False,502110,657248,J.D. Martinez,Glenn Otto,1,0,1,0b1224d3-849c-4f29-a790-b7a58bbf6cca,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
34,2023-07-22,717305,Single,single,False,444482,657248,David Peralta,Glenn Otto,1,0,0,cfb9516e-e015-45bd-92f5-d16062e3036d,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
35,2023-07-22,717305,Strikeout,strikeout,True,518792,657248,Jason Heyward,Glenn Otto,0,0,0,82f6ee03-d4a3-4a5f-b603-c0b2bfae2f51,657248.0,glennotto,Otto,Right,Glenn Otto,10.13,7.4,10.2,93.0,103.0,99.0,0.688,9.28,5.06,11.81,5.06,1.07,0.265,0.41200000000000003,0.235,0.353,0.349,,,,,,,,100.0,82.0,85.0,76.0,116.0,123.0,106.0,101.0,109.0,,,,0.005,0.349,,0.536,,0.109,,-5.41,,22.48,-1.28,,-8.17,,93.7,,94.6,82.2,,80.1,,,,,0.5,0.4,0.241,98.0,86.0,90.0
36,2023-07-22,717305,Flyout,field_out,True,663993,676272,Nathaniel Lowe,Bobby Miller,1,0,0,31ead240-0b46-4dc3-b7e8-bebf6da814fc,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,0.192,0.289,,0.174,0.185,,0.16,1.2,,1.75,-1.0,1.25,,0.6,99.0,,98.8,89.7,80.6,,0.258,0.25,0.133,,0.258,0.184,0.5,,,
