,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,CU_ba,SI_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-08,716678,Lineout,field_out,True,641355,668678,Cody Bellinger,Zac Gallen,0,0,0,e6f5819a-904c-4fb5-ad55-3c92d905e12e,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
11,2023-09-08,716678,Strikeout,strikeout,True,621020,668678,Dansby Swanson,Zac Gallen,0,0,0,75e3664e-b246-41ec-9b37-ebf488c0504b,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
12,2023-09-08,716678,Strikeout,strikeout,True,673548,668678,Seiya Suzuki,Zac Gallen,0,0,0,85b1b46d-0af4-4c5a-94b1-c3becb2d2409,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
13,2023-09-08,716678,Groundout,field_out,True,691783,592791,Jordan Lawlar,Jameson Taillon,0,0,0,f1bb8e55-e545-4be8-85ad-b23b891e24af,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
14,2023-09-08,716678,Groundout,field_out,True,672695,592791,Geraldo Perdomo,Jameson Taillon,1,0,0,3557bbcd-b6ae-4c17-8903-0e93952d8932,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
15,2023-09-08,716678,Strikeout,strikeout,True,682998,592791,Corbin Carroll,Jameson Taillon,0,0,0,25215a47-83f7-4e82-bc4f-3b788cb1ae5e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
16,2023-09-08,716678,Pop Out,field_out,True,600869,668678,Jeimer Candelario,Zac Gallen,0,0,0,6671b536-7d0f-4b41-b0d6-9745992a0736,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
17,2023-09-08,716678,Strikeout,strikeout,True,663611,668678,Nick Madrigal,Zac Gallen,0,0,0,c5d7652a-e3e9-4cdd-ad74-6f41cd3cb057,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
18,2023-09-08,716678,Strikeout,strikeout,True,665804,668678,Miguel Amaya,Zac Gallen,0,0,0,4ca8dd0a-db91-4ee3-a16a-272cef9e5f76,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
19,2023-09-08,716678,Groundout,field_out,True,606466,592791,Ketel Marte,Jameson Taillon,0,0,0,dc9a4143-35dd-4498-901b-f677727e5e06,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
20,2023-09-08,716678,Strikeout,strikeout,True,502054,592791,Tommy Pham,Jameson Taillon,0,0,0,1deac378-a64b-409e-92b5-07f788f6d082,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
21,2023-09-08,716678,Groundout,field_out,True,572233,592791,Christian Walker,Jameson Taillon,0,0,0,6cecc0df-099e-49da-9003-71ba50c4057e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
22,2023-09-08,716678,Strikeout,strikeout,True,643565,668678,Mike Tauchman,Zac Gallen,0,0,0,56519a67-b731-46a7-ad48-fd3d48aa95ff,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
23,2023-09-08,716678,Hit By Pitch,hit_by_pitch,False,663538,668678,Nico Hoerner,Zac Gallen,0,0,0,299ee8f2-f3cd-46bf-b3eb-98fdd8eb12ce,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
24,2023-09-08,716678,Pop Out,field_out,True,664023,668678,Ian Happ,Zac Gallen,0,0,0,a64557ca-e29a-4058-b2ed-7aa2aeec84fd,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
25,2023-09-08,716678,Groundout,field_out,True,641355,668678,Cody Bellinger,Zac Gallen,0,0,0,de9a73d1-3e2a-4b74-88f8-fded689b7db8,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
26,2023-09-08,716678,Groundout,field_out,True,677950,592791,Alek Thomas,Jameson Taillon,0,0,0,355adceb-70da-4ef1-9a6e-edc77aed0c60,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
27,2023-09-08,716678,Strikeout,strikeout,True,666971,592791,Lourdes Gurriel Jr.,Jameson Taillon,0,0,0,5d4e9b91-70d7-44cb-9d53-27272cd98c09,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
28,2023-09-08,716678,Groundout,field_out,True,672515,592791,Gabriel Moreno,Jameson Taillon,0,0,0,2cf2d530-4bfe-4af7-9357-0ea0f91b0073,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
29,2023-09-08,716678,Groundout,field_out,True,621020,668678,Dansby Swanson,Zac Gallen,0,0,0,036ca7c6-91b2-47f3-b122-0f25ebb28db2,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
30,2023-09-08,716678,Single,single,False,673548,668678,Seiya Suzuki,Zac Gallen,0,0,0,774be299-6b1d-4f75-8b42-b8c53fcdcfb9,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
31,2023-09-08,716678,Strikeout Double Play,strikeout_double_play,True,600869,668678,Jeimer Candelario,Zac Gallen,0,0,1,24a0396d-7fe3-4a2e-bf13-56faff7cf891,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,,0.139,1.59,-2.24,-3.38,0.34,,1.05,93.6,90.2,93.0,87.4,,0.238,0.352,,0.21,0.286,0.21,121.0,104.0,112.0,0.22699999999999998,0.46,82.5,0.25,,,,,,,
32,2023-09-08,716678,Strikeout,strikeout,True,691783,592791,Jordan Lawlar,Jameson Taillon,0,0,0,317a6032-2e80-42d9-a87f-2cbd8fc088f8,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
33,2023-09-08,716678,Strikeout,strikeout,True,672695,592791,Geraldo Perdomo,Jameson Taillon,0,0,0,839bc765-53ec-4b78-aeda-507d49b7166b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,,,,
