,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vSI,vSL,vCU,CU_ba,SI_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,FF_ba,CH_ba,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-08-16,716963,Single,single,False,669004,622491,MJ Melendez,Luis Castillo,0,0,1,2bd07dfb-f9a7-4b16-9445-fdb1261b427a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
11,2023-08-16,716963,Pop Out,field_out,True,607461,622491,Matt Beaty,Luis Castillo,0,0,0,08746c80-3631-471c-a639-fb6bebb271c9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
12,2023-08-16,716963,Lineout,field_out,True,686527,679525,Dominic Canzone,Alec Marsh,0,0,0,db50166b-4b99-4068-9591-b1179d737fee,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
13,2023-08-16,716963,Double,double,False,676609,679525,José Caballero,Alec Marsh,1,1,0,8b6504d5-ea6b-425c-83a5-fa1c0aba0e2a,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
14,2023-08-16,716963,Walk,walk,False,668942,679525,Josh Rojas,Alec Marsh,1,0,1,f6e0bd13-461a-476c-a9fe-52eedd5917f6,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
15,2023-08-16,716963,Single,single,False,677594,679525,Julio Rodríguez,Alec Marsh,0,0,1,a926e454-51e4-4f4d-a04a-db66bfb448bc,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
16,2023-08-16,716963,Strikeout,strikeout,True,553993,679525,Eugenio Suárez,Alec Marsh,0,0,0,4d375878-9763-45c6-b673-b3602c9cf01a,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
17,2023-08-16,716963,Hit By Pitch,hit_by_pitch,False,664034,679525,Ty France,Alec Marsh,0,0,1,dfa78c21-4c72-4a45-9ad5-24ed6b01a726,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
18,2023-08-16,716963,Forceout,force_out,True,606192,679525,Teoscar Hernández,Alec Marsh,1,1,1,2711b4c5-6023-4104-8112-2a853d53eb48,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
19,2023-08-16,716963,Triple,triple,False,671221,622491,Drew Waters,Luis Castillo,0,0,0,b9a91e7a-4292-4be6-a891-9fe98a976b41,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
20,2023-08-16,716963,Pop Out,field_out,True,676369,622491,Nelson Velázquez,Luis Castillo,1,0,0,1f88158a-7382-4a14-ac18-b8ff25330351,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
21,2023-08-16,716963,Sac Fly,sac_fly,True,664728,622491,Kyle Isbel,Luis Castillo,0,0,1,47784057-f818-47fb-97ca-ea35458b78db,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
22,2023-08-16,716963,Strikeout,strikeout,True,672580,622491,Maikel Garcia,Luis Castillo,0,0,0,0f212cab-5250-4589-b866-cb4038ea6615,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
23,2023-08-16,716963,Double,double,False,663728,679525,Cal Raleigh,Alec Marsh,0,0,0,27e45856-1897-4827-a272-a1a40c9a5b9e,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
24,2023-08-16,716963,Walk,walk,False,687799,679525,Cade Marlowe,Alec Marsh,0,0,0,69546f94-4d3e-45c2-be5f-15dd4dc540c1,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
25,2023-08-16,716963,Strikeout,strikeout,True,686527,679525,Dominic Canzone,Alec Marsh,0,0,0,8bc860fa-e171-4884-9933-b0b74a523b35,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
26,2023-08-16,716963,Flyout,field_out,True,676609,679525,José Caballero,Alec Marsh,1,0,1,5d2b0501-8c6c-4997-946e-92566bd78f6b,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
27,2023-08-16,716963,Strikeout,strikeout,True,668942,679525,Josh Rojas,Alec Marsh,0,0,0,705f067e-ca7e-450f-bd1d-3dcaa3a916f9,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
28,2023-08-16,716963,Flyout,field_out,True,677951,622491,Bobby Witt Jr.,Luis Castillo,0,0,0,46c53b29-221d-4ff0-872f-4340949d99ee,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
29,2023-08-16,716963,Flyout,field_out,True,686681,622491,Michael Massey,Luis Castillo,0,0,0,89eaa4f4-1d51-4f8c-aeba-1c15040a1a50,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
30,2023-08-16,716963,Single,single,False,521692,622491,Salvador Perez,Luis Castillo,1,1,0,0672cae9-8d1b-4457-bc8e-44db526ad64b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
31,2023-08-16,716963,Double,double,False,669004,622491,MJ Melendez,Luis Castillo,1,0,1,4d9885c7-7a6f-45ee-8c6d-9da8e76160f9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
32,2023-08-16,716963,Flyout,field_out,True,607461,622491,Matt Beaty,Luis Castillo,0,0,0,b8cfc3d6-4bab-4718-8988-e4fbb0343a2c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,,,,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,,0.239,0.234,88.3,83.0,108.0,105.0,0.156,-1.6,0.165,0.28,,,,,,,,,,,,,,,
33,2023-08-16,716963,Flyout,field_out,True,677594,679525,Julio Rodríguez,Alec Marsh,0,0,0,32c10e9f-f3c4-4c2a-9ad2-dc200964b74b,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
34,2023-08-16,716963,Strikeout,strikeout,True,553993,679525,Eugenio Suárez,Alec Marsh,0,0,0,42051558-24a9-4ba2-90c7-bf3343c231a7,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
35,2023-08-16,716963,Walk,walk,False,664034,679525,Ty France,Alec Marsh,1,0,0,ce8c869a-0211-46e0-8eb1-09a1abe34ca7,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
36,2023-08-16,716963,Walk,walk,False,606192,679525,Teoscar Hernández,Alec Marsh,0,0,1,18734534-c15b-4bb3-81f5-b44de37cdb89,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,106.0,91.0,99.0,,,,0.07200000000000001,0.373,,0.258,0.149,-0.89,,1.98,-1.26,-0.87,94.2,,94.1,86.1,81.1,0.263,0.29,0.233,87.0,78.0,99.0,92.0,0.149,-3.65,0.256,0.346,0.208,,,,,,,,,,,,,,
