,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,ST_ba
0,2023-04-07,718693,Groundout,field_out,True,650333,656731,Luis Arraez,Tylor Megill,1,0,0,051acddd-1e86-4448-bb3a-f4e96ff81041,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-07,718693,Groundout,field_out,True,624585,656731,Jorge Soler,Tylor Megill,1,0,0,12e917f3-e05c-4ff8-8df8-2d075f46d0bc,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-07,718693,Single,single,False,643265,656731,Garrett Cooper,Tylor Megill,0,0,0,1fd3919c-86d0-4ee0-9011-b6ed2aff32d3,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-07,718693,Flyout,field_out,True,665862,656731,Jazz Chisholm Jr.,Tylor Megill,1,1,0,0a23b16f-4cf8-4aeb-8f11-d44bb53dcb21,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-07,718693,Walk,walk,False,607043,665795,Brandon Nimmo,Edward Cabrera,1,0,0,7a6c1fb7-b863-4062-a56c-771bb98bec9a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,115.0,98.0,104.0,,,,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.71,-0.37,1.29,96.2,,88.2,84.6,0.211,0.222,0.186,0.24,109.0,86.0,82.0,0.09300000000000001,-0.3,96.1,0.28,,,,,,,,,,,,,,,
5,2023-04-07,718693,Flyout,field_out,True,516782,665795,Starling Marte,Edward Cabrera,1,0,0,8b632b9f-fd44-497a-9cb0-e84952dd7983,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,115.0,98.0,104.0,,,,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.71,-0.37,1.29,96.2,,88.2,84.6,0.211,0.222,0.186,0.24,109.0,86.0,82.0,0.09300000000000001,-0.3,96.1,0.28,,,,,,,,,,,,,,,
6,2023-04-07,718693,Flyout,field_out,True,596019,665795,Francisco Lindor,Edward Cabrera,1,0,1,0abbefd4-589e-48df-b6d2-1145a626a949,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,115.0,98.0,104.0,,,,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.71,-0.37,1.29,96.2,,88.2,84.6,0.211,0.222,0.186,0.24,109.0,86.0,82.0,0.09300000000000001,-0.3,96.1,0.28,,,,,,,,,,,,,,,
7,2023-04-07,718693,Groundout,field_out,True,624413,665795,Pete Alonso,Edward Cabrera,1,1,0,df398fe1-1959-4556-b2b7-05c2936a5e89,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,115.0,98.0,104.0,,,,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.71,-0.37,1.29,96.2,,88.2,84.6,0.211,0.222,0.186,0.24,109.0,86.0,82.0,0.09300000000000001,-0.3,96.1,0.28,,,,,,,,,,,,,,,
8,2023-04-07,718693,Pop Out,field_out,True,541645,656731,Avisaíl García,Tylor Megill,0,0,0,80c32d03-b5cd-4268-b406-984c8e80bce5,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-07,718693,Groundout,field_out,True,516416,656731,Jean Segura,Tylor Megill,1,0,0,833945b5-601c-49ff-aac1-9377c0e33368,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-07,718693,Walk,walk,False,660821,656731,Jesús Sánchez,Tylor Megill,0,0,0,6e8076e4-68f6-4c08-8f6c-05b1786decee,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,
