,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,wSI/C,wSL/C,wCU/C,vSI,vSL,vCU,SL_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wKC/C,wCH/C,vFA,vFC,vKC,FF_ba,FC_ba,CU_ba,CH_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-29,717221,Groundout,field_out,True,680776,676254,Jarren Duran,Ryan Walker,0,0,0,c9fd48d8-ca01-4819-ab2c-68c0c79852bf,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,139.0,42.0,53.0,101.0,101.0,95.0,128.0,100.0,113.0,0.496,0.503,0.001,0.41,-0.84,-5.8,94.8,83.2,72.7,0.248,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-29,717221,Double,double,False,457759,676254,Justin Turner,Ryan Walker,1,0,0,5a62df27-731d-4a7a-a42b-fcd1e8e627ce,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,139.0,42.0,53.0,101.0,101.0,95.0,128.0,100.0,113.0,0.496,0.503,0.001,0.41,-0.84,-5.8,94.8,83.2,72.7,0.248,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-29,717221,Groundout,field_out,True,646240,676254,Rafael Devers,Ryan Walker,1,0,1,f644ac17-6a8f-4bf3-82c0-3a6d01bdbd51,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,139.0,42.0,53.0,101.0,101.0,95.0,128.0,100.0,113.0,0.496,0.503,0.001,0.41,-0.84,-5.8,94.8,83.2,72.7,0.248,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-29,717221,Strikeout,strikeout,True,671213,676254,Triston Casas,Ryan Walker,0,0,0,024a483d-2f6e-40e6-8ba7-9c01a2f5ef62,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,139.0,42.0,53.0,101.0,101.0,95.0,128.0,100.0,113.0,0.496,0.503,0.001,0.41,-0.84,-5.8,94.8,83.2,72.7,0.248,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-29,717221,Single,single,False,596103,572020,Austin Slater,James Paxton,0,0,0,aec9b186-8b52-4c20-bf4d-081f39220aaa,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,98.0,92.0,90.0,,,,0.006999999999999999,,,-0.01,,,94.9,,,,,84.4,112.0,88.0,93.0,95.0,103.0,98.0,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.31,-0.96,95.2,85.8,81.3,0.269,0.191,0.231,0.316,,,,,,,,
5,2023-07-29,717221,Double,double,False,527038,572020,Wilmer Flores,James Paxton,0,0,1,f0d344ab-a587-485e-84ef-589f9519d83b,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,98.0,92.0,90.0,,,,0.006999999999999999,,,-0.01,,,94.9,,,,,84.4,112.0,88.0,93.0,95.0,103.0,98.0,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.31,-0.96,95.2,85.8,81.3,0.269,0.191,0.231,0.316,,,,,,,,
6,2023-07-29,717221,Single,single,False,605204,572020,J.D. Davis,James Paxton,1,0,1,2de20078-214b-483b-a3a1-000664e7086d,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,98.0,92.0,90.0,,,,0.006999999999999999,,,-0.01,,,94.9,,,,,84.4,112.0,88.0,93.0,95.0,103.0,98.0,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.31,-0.96,95.2,85.8,81.3,0.269,0.191,0.231,0.316,,,,,,,,
7,2023-07-29,717221,Strikeout,strikeout,True,672275,572020,Patrick Bailey,James Paxton,0,0,1,df6a0453-ed4c-4010-a6d9-ad32a6e602ad,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,98.0,92.0,90.0,,,,0.006999999999999999,,,-0.01,,,94.9,,,,,84.4,112.0,88.0,93.0,95.0,103.0,98.0,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.31,-0.96,95.2,85.8,81.3,0.269,0.191,0.231,0.316,,,,,,,,
8,2023-07-29,717221,Groundout,field_out,True,682641,572020,Luis Matos,James Paxton,0,0,0,9939db2c-d305-4899-9f65-127ac2c6c77f,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,98.0,92.0,90.0,,,,0.006999999999999999,,,-0.01,,,94.9,,,,,84.4,112.0,88.0,93.0,95.0,103.0,98.0,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.31,-0.96,95.2,85.8,81.3,0.269,0.191,0.231,0.316,,,,,,,,
9,2023-07-29,717221,Groundout,field_out,True,624424,572020,Michael Conforto,James Paxton,0,0,0,3b6ca6b2-308a-4da2-85d4-7d5fa0ddee98,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,,,,98.0,92.0,90.0,,,,0.006999999999999999,,,-0.01,,,94.9,,,,,84.4,112.0,88.0,93.0,95.0,103.0,98.0,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.31,-0.96,95.2,85.8,81.3,0.269,0.191,0.231,0.316,,,,,,,,
