,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vSI,vCU,SI_ba,CH_ba,FC_ba,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,ST_ba
0,2023-08-15,716978,Pop Out,field_out,True,606466,621389,Ketel Marte,Ty Blach,0,0,0,dfb3168c-67c3-42ec-89e5-b0e94fdab449,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-15,716978,Single,single,False,682998,621389,Corbin Carroll,Ty Blach,0,0,0,2892b77c-0028-4f4d-a215-b024b8261f58,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-15,716978,Flyout,field_out,True,502054,621389,Tommy Pham,Ty Blach,0,0,0,bf38ae6e-acf9-4ad8-9473-585e3ab20175,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-15,716978,Lineout,field_out,True,572233,621389,Christian Walker,Ty Blach,1,1,0,9e066363-e96a-4a3a-90ad-cada88fa068a,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-15,716978,Groundout,field_out,True,453568,573009,Charlie Blackmon,Joe Mantiply,0,0,0,51a8f6a0-c7e9-40ab-b871-5788642c47c2,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,4.62,3.93,39.0,103.0,94.0,96.0,0.785,6.46,2.08,8.08,0.92,1.6,0.158,0.442,0.133,0.35,0.415,81.9,91.0,106.0,100.0,101.0,103.0,100.0,92.0,103.0,94.0,,,,0.413,,0.278,0.242,,-0.67,2.47,2.77,,89.5,80.3,0.308,0.178,,0.167,89.0,90.0,76.0,0.067,-3.59,90.1,0.5,,,,,,,,,,,,,,,,,,,,,
5,2023-08-15,716978,Flyout,field_out,True,678662,573009,Ezequiel Tovar,Joe Mantiply,1,1,0,68a79483-d815-4c20-b088-4ac1be77eef1,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,4.62,3.93,39.0,103.0,94.0,96.0,0.785,6.46,2.08,8.08,0.92,1.6,0.158,0.442,0.133,0.35,0.415,81.9,91.0,106.0,100.0,101.0,103.0,100.0,92.0,103.0,94.0,,,,0.413,,0.278,0.242,,-0.67,2.47,2.77,,89.5,80.3,0.308,0.178,,0.167,89.0,90.0,76.0,0.067,-3.59,90.1,0.5,,,,,,,,,,,,,,,,,,,,,
6,2023-08-15,716978,Flyout,field_out,True,641857,573009,Ryan McMahon,Joe Mantiply,1,0,0,1806e45e-5f00-46cc-858c-078708724806,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,4.62,3.93,39.0,103.0,94.0,96.0,0.785,6.46,2.08,8.08,0.92,1.6,0.158,0.442,0.133,0.35,0.415,81.9,91.0,106.0,100.0,101.0,103.0,100.0,92.0,103.0,94.0,,,,0.413,,0.278,0.242,,-0.67,2.47,2.77,,89.5,80.3,0.308,0.178,,0.167,89.0,90.0,76.0,0.067,-3.59,90.1,0.5,,,,,,,,,,,,,,,,,,,,,
7,2023-08-15,716978,Flyout,field_out,True,666971,621389,Lourdes Gurriel Jr.,Ty Blach,0,0,0,10133e83-81ab-4e46-9f50-1b68306a4b21,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-15,716978,Single,single,False,671083,621389,Buddy Kennedy,Ty Blach,0,0,0,0c9b0b01-dbd8-4c19-a8e3-8abc2879f66b,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-15,716978,Forceout,force_out,True,672515,621389,Gabriel Moreno,Ty Blach,0,0,1,f9ea9274-41a0-4623-b9d5-d22a81d0550e,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-08-15,716978,Single,single,False,605113,621389,Nick Ahmed,Ty Blach,1,0,1,e987c995-0c37-4a2e-b1e6-a2e014bdd0eb,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-15,716978,Groundout,field_out,True,672695,621389,Geraldo Perdomo,Ty Blach,1,0,0,9f6a2ab3-60bc-4429-a2fe-24ecdc2c2f5b,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-15,716978,Groundout,field_out,True,553869,686826,Elias Díaz,Bryce Jarvis,0,0,0,ce3bc8a1-fb25-484e-a4c0-1c5d37579fdc,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
13,2023-08-15,716978,Strikeout,strikeout,True,663898,686826,Brendan Rodgers,Bryce Jarvis,0,0,0,5bff0a17-1701-4598-ae11-9a199c40bbda,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
14,2023-08-15,716978,Strikeout,strikeout,True,666134,686826,Nolan Jones,Bryce Jarvis,0,0,0,df6767b9-c000-48ba-b1a3-c079e728e41f,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
15,2023-08-15,716978,Strikeout,strikeout,True,606466,621389,Ketel Marte,Ty Blach,0,0,0,7359a977-5c5e-4148-bed2-a22fde5c4bc6,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-15,716978,Lineout,field_out,True,682998,621389,Corbin Carroll,Ty Blach,0,0,0,5a580d2b-9300-41c2-9f58-65db10351e07,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-15,716978,Single,single,False,502054,621389,Tommy Pham,Ty Blach,0,0,0,38c5dc14-2890-4dbe-88ed-dd427f8679da,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-15,716978,Home Run,home_run,False,572233,621389,Christian Walker,Ty Blach,0,0,1,6c0e8d90-8c37-4cd6-8b84-7a4e04e8393e,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-15,716978,Groundout,field_out,True,666971,621389,Lourdes Gurriel Jr.,Ty Blach,0,0,0,41d0051e-8619-4bca-994b-3c6277fc18e3,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-15,716978,Walk,walk,False,669911,686826,Michael Toglia,Bryce Jarvis,0,0,0,cf3f56bf-9b35-4855-a6ee-f63d3a1c17a5,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
21,2023-08-15,716978,Single,single,False,660707,686826,Elehuris Montero,Bryce Jarvis,0,0,1,ebf0a1f2-076a-4916-b60a-a6b004524ca3,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
22,2023-08-15,716978,Groundout,field_out,True,686668,686826,Brenton Doyle,Bryce Jarvis,0,0,1,f0ccff8f-5ab2-4f9d-b42a-13cf575ced24,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
23,2023-08-15,716978,Groundout,field_out,True,453568,686826,Charlie Blackmon,Bryce Jarvis,0,0,1,90b6b6b3-62dc-40eb-bc86-d291ce794e48,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
24,2023-08-15,716978,Strikeout,strikeout,True,678662,686826,Ezequiel Tovar,Bryce Jarvis,0,0,0,c32735c2-3747-410d-aa9b-67cf6318b36b,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
25,2023-08-15,716978,Groundout,field_out,True,671083,621389,Buddy Kennedy,Ty Blach,0,0,0,285c0115-a43d-4a94-ac5e-1bb78f9c61e4,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-15,716978,Flyout,field_out,True,672515,621389,Gabriel Moreno,Ty Blach,1,0,0,25afee49-1a17-47fc-a7e9-9dd90f383033,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-15,716978,Single,single,False,605113,621389,Nick Ahmed,Ty Blach,0,0,0,a60ac37c-8931-4f16-9493-bdb8146db209,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-15,716978,Flyout,field_out,True,672695,621389,Geraldo Perdomo,Ty Blach,1,0,0,4eb225be-889d-449b-87d3-4d5f4d9fb450,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-15,716978,Groundout,field_out,True,641857,686826,Ryan McMahon,Bryce Jarvis,1,1,0,d811025a-1fe1-4cdd-bf2a-d815906c6813,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,3.04,5.55,23.2,93.0,88.0,91.0,0.843,4.56,3.42,5.32,1.14,1.15,0.239,0.43700000000000006,0.155,0.423,0.41100000000000003,84.4,79.0,84.0,83.0,71.0,86.0,87.0,,,,,,,0.003,,0.049,0.11599999999999999,,-4.6,1.51,-0.42,,94.3,81.5,,0.143,,0.0,80.0,93.0,86.0,0.522,2.43,95.4,0.22,107.0,98.0,102.0,0.311,1.54,84.5,0.087,,,,,,,,,,,,,,
