,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,vSC (sc),SC%,wSC/C,SC_ba
0,2023-08-01,717169,Strikeout,strikeout,True,673490,663567,Ha-Seong Kim,Peter Lambert,0,0,0,0bfa4f9b-ce8a-42b2-bc82-b609c5c8c7df,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,,,,,
1,2023-08-01,717169,Groundout,field_out,True,665487,663567,Fernando Tatis Jr.,Peter Lambert,1,0,0,e195c0fe-0364-42ff-b907-2b985c545953,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,,,,,
2,2023-08-01,717169,Flyout,field_out,True,665742,663567,Juan Soto,Peter Lambert,0,0,0,ec805c45-3141-4bf9-b4ff-f88cf2dd0ecd,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,,,,,
3,2023-08-01,717169,Single,single,False,595777,658648,Jurickson Profar,Pedro Avila,1,0,0,c5a1a8ce-d5e1-4c41-b01a-9cb5000ba4e7,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,0.256,-0.67,1.31,-0.11,2.16,94.0,80.7,77.4,0.235,0.148,,,0.207,91.0,96.0,89.0,0.207,0.13,93.3,0.356,,,,,,,,,,,
4,2023-08-01,717169,Sac Bunt,sac_bunt,True,678662,658648,Ezequiel Tovar,Pedro Avila,0,0,1,bec08a0a-331f-4cdc-8df0-f6b372c87a16,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,0.256,-0.67,1.31,-0.11,2.16,94.0,80.7,77.4,0.235,0.148,,,0.207,91.0,96.0,89.0,0.207,0.13,93.3,0.356,,,,,,,,,,,
5,2023-08-01,717169,Single,single,False,641857,658648,Ryan McMahon,Pedro Avila,1,1,1,a1c0909b-ea49-413d-8174-78917bb5dc2c,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,0.256,-0.67,1.31,-0.11,2.16,94.0,80.7,77.4,0.235,0.148,,,0.207,91.0,96.0,89.0,0.207,0.13,93.3,0.356,,,,,,,,,,,
6,2023-08-01,717169,Strikeout,strikeout,True,553869,658648,Elias Díaz,Pedro Avila,0,0,0,b3c6e5fb-1540-4a8f-8e4b-94059cdd1cd6,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,0.256,-0.67,1.31,-0.11,2.16,94.0,80.7,77.4,0.235,0.148,,,0.207,91.0,96.0,89.0,0.207,0.13,93.3,0.356,,,,,,,,,,,
7,2023-08-01,717169,Single,single,False,663898,658648,Brendan Rodgers,Pedro Avila,0,0,1,04ed1259-c459-44f3-be70-70f4fd19b41f,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,0.256,-0.67,1.31,-0.11,2.16,94.0,80.7,77.4,0.235,0.148,,,0.207,91.0,96.0,89.0,0.207,0.13,93.3,0.356,,,,,,,,,,,
8,2023-08-01,717169,Walk,walk,False,666134,658648,Nolan Jones,Pedro Avila,1,0,1,6d03ebdd-b53a-44e9-8553-0b7a73723a9d,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,0.256,-0.67,1.31,-0.11,2.16,94.0,80.7,77.4,0.235,0.148,,,0.207,91.0,96.0,89.0,0.207,0.13,93.3,0.356,,,,,,,,,,,
9,2023-08-01,717169,Strikeout,strikeout,True,660707,658648,Elehuris Montero,Pedro Avila,0,0,0,76d21733-4c0d-4db7-b8d6-603983dbfdc3,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,0.256,-0.67,1.31,-0.11,2.16,94.0,80.7,77.4,0.235,0.148,,,0.207,91.0,96.0,89.0,0.207,0.13,93.3,0.356,,,,,,,,,,,
10,2023-08-01,717169,Groundout,field_out,True,592518,663567,Manny Machado,Peter Lambert,1,0,0,8c78e792-a10f-4e78-a9df-e77c015a122d,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,,,,,
11,2023-08-01,717169,Groundout,field_out,True,593428,663567,Xander Bogaerts,Peter Lambert,0,0,0,c90d55b9-2d08-4a03-b293-1f0cf671ce3a,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.235,0.304,0.308,0.267,,,,,,,,,,,,,,,,,,
