,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,SL_ba,ST_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FC_ba,FS_ba,CU_ba
0,2023-09-12,716619,Walk,walk,False,680757,640455,Steven Kwan,Sean Manaea,1,0,0,46fcb1de-6651-4f48-9618-8634ed3e6afc,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
1,2023-09-12,716619,Single,single,False,608070,640455,José Ramírez,Sean Manaea,0,0,1,0183c061-bb23-4e92-830c-ae5998727c00,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
2,2023-09-12,716619,Forceout,force_out,True,647304,640455,Josh Naylor,Sean Manaea,1,0,1,6eb43f1a-e632-4156-af3f-e78eb76e55c9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
3,2023-09-12,716619,Walk,walk,False,681807,640455,David Fry,Sean Manaea,1,0,1,4d61895d-9321-4bf1-9081-411e14a9ef80,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
4,2023-09-12,716619,Forceout,force_out,True,594777,640455,Kole Calhoun,Sean Manaea,1,0,1,04af3f38-2c9c-4f21-b677-4d440e627423,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
5,2023-09-12,716619,Strikeout,strikeout,True,671289,640455,Tyler Freeman,Sean Manaea,0,0,0,c065d772-ca47-4af5-9cd7-cce2b1ea9d46,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
6,2023-09-12,716619,Walk,walk,False,573262,615698,Mike Yastrzemski,Cal Quantrill,1,0,0,191ad069-783f-4e92-9f4d-16e33afdc537,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,0.24100000000000002,,0.10099999999999999,-2.44,-0.89,0.18,,-2.42,93.8,88.1,93.7,,0.333,0.344,,,0.277,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.12300000000000001,0.109,-1.13,1.28,86.8,82.0,0.33,0.241,0.188
7,2023-09-12,716619,Pop Out,field_out,True,642731,615698,Thairo Estrada,Cal Quantrill,0,0,0,de18909a-34b4-4d05-beae-e4e859144f7d,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,0.24100000000000002,,0.10099999999999999,-2.44,-0.89,0.18,,-2.42,93.8,88.1,93.7,,0.333,0.344,,,0.277,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.12300000000000001,0.109,-1.13,1.28,86.8,82.0,0.33,0.241,0.188
8,2023-09-12,716619,Grounded Into DP,grounded_into_double_play,True,527038,615698,Wilmer Flores,Cal Quantrill,1,0,1,6b941010-836a-4249-8b15-94fc410deb3b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,0.24100000000000002,,0.10099999999999999,-2.44,-0.89,0.18,,-2.42,93.8,88.1,93.7,,0.333,0.344,,,0.277,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.12300000000000001,0.109,-1.13,1.28,86.8,82.0,0.33,0.241,0.188
9,2023-09-12,716619,Groundout,field_out,True,686823,640455,Will Brennan,Sean Manaea,1,0,0,daf43075-38f0-4ab1-bee7-8579858643a6,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
