,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FF_ba,CU_ba,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-06-24,717635,Strikeout,strikeout,True,682626,650911,Francisco Alvarez,Cristopher Sánchez,0,0,0,4488cee8-3036-480f-a990-5b97f11176df,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-24,717635,Flyout,field_out,True,592192,650911,Mark Canha,Cristopher Sánchez,0,0,0,f9c70fbe-5031-4c48-92d5-8d1f923da6a0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-24,717635,Strikeout,strikeout,True,681082,453286,Bryson Stott,Max Scherzer,0,0,0,2321acfc-483d-4537-b275-4fefbfe6a325,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
13,2023-06-24,717635,Strikeout,strikeout,True,664761,453286,Alec Bohm,Max Scherzer,0,0,0,f6f9d2f3-ac7a-42e1-aa7b-28f0771953c4,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
14,2023-06-24,717635,Flyout,field_out,True,669016,453286,Brandon Marsh,Max Scherzer,1,1,0,608fd947-993b-43d0-91d3-09eccd84fa5c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
15,2023-06-24,717635,Triple,triple,False,641645,650911,Luis Guillorme,Cristopher Sánchez,1,0,0,46950c34-ca01-4858-afe3-8e1d564fe292,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-24,717635,Groundout,field_out,True,664901,650911,Danny Mendick,Cristopher Sánchez,1,0,0,8d4e3be3-effe-4ea2-96e9-5ad6cf0975d8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-24,717635,Single,single,False,607043,650911,Brandon Nimmo,Cristopher Sánchez,0,0,1,55e30731-7828-49f3-be0c-60c0b2617a4d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-24,717635,Lineout,field_out,True,516782,650911,Starling Marte,Cristopher Sánchez,0,0,0,5766a1ca-dd54-4d80-beaa-12e676375b7e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-24,717635,Lineout,field_out,True,596019,650911,Francisco Lindor,Cristopher Sánchez,1,1,0,c490580c-665a-4fb8-ae88-187a8693aad7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-24,717635,Flyout,field_out,True,665019,453286,Kody Clemens,Max Scherzer,0,0,0,c78b0a55-beea-4877-9653-ccb2f7ce568c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
21,2023-06-24,717635,Strikeout,strikeout,True,656941,453286,Kyle Schwarber,Max Scherzer,0,0,0,ad719b3b-04f9-46c1-9b9e-0a09721982e2,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
22,2023-06-24,717635,Flyout,field_out,True,607208,453286,Trea Turner,Max Scherzer,1,0,0,f6b62b5f-8b62-496e-abac-21b3f7d8c263,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
23,2023-06-24,717635,Lineout,field_out,True,624413,650911,Pete Alonso,Cristopher Sánchez,1,0,0,2232bd30-5ffd-49d8-94f1-15ae44b29199,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-24,717635,Flyout,field_out,True,502054,650911,Tommy Pham,Cristopher Sánchez,1,0,0,f2d22ca5-3e83-4389-9684-184932828061,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-24,717635,Flyout,field_out,True,682626,650911,Francisco Alvarez,Cristopher Sánchez,0,0,0,9fb3bfc8-b3a3-4663-8969-c80a8ea1bef9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-24,717635,Home Run,home_run,False,592206,453286,Nick Castellanos,Max Scherzer,0,0,0,62a0df9a-cd84-4184-a576-b2340fc71b81,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
27,2023-06-24,717635,Pop Out,field_out,True,547180,453286,Bryce Harper,Max Scherzer,0,0,0,a9093af2-de83-4f95-9f49-db14e707dcb3,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
28,2023-06-24,717635,Groundout,field_out,True,592663,453286,J.T. Realmuto,Max Scherzer,0,0,0,fef3dd04-d91f-46f5-8b27-2a6a516439d2,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
29,2023-06-24,717635,Single,single,False,681082,453286,Bryson Stott,Max Scherzer,1,0,0,2f8aa7d9-1ed9-4993-bd1e-67a5a99e0ec5,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
30,2023-06-24,717635,Groundout,field_out,True,664761,453286,Alec Bohm,Max Scherzer,1,1,1,2028929b-1563-4b9b-9682-df928681cec8,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
31,2023-06-24,717635,Strikeout,strikeout,True,592192,650911,Mark Canha,Cristopher Sánchez,0,0,0,b3a490f9-a2b6-49a5-9b0c-7f4216408dc1,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-24,717635,Strikeout,strikeout,True,641645,650911,Luis Guillorme,Cristopher Sánchez,0,0,0,feb292d6-5b15-4d1c-90b3-0cb69e426974,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-24,717635,Lineout,field_out,True,664901,650911,Danny Mendick,Cristopher Sánchez,0,0,0,848b7320-d05a-43d1-ba73-27855e13d2bd,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-24,717635,Double,double,False,669016,453286,Brandon Marsh,Max Scherzer,0,0,0,77753846-8d31-4a37-8159-ea32a90cab89,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
35,2023-06-24,717635,Flyout,field_out,True,665019,453286,Kody Clemens,Max Scherzer,1,0,0,7e70bd87-927e-47ea-8efe-29c81ce3f0cb,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
36,2023-06-24,717635,Strikeout,strikeout,True,656941,453286,Kyle Schwarber,Max Scherzer,0,0,0,e160cfc4-716f-4b1c-9511-d6dc2ce0e070,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
37,2023-06-24,717635,Single,single,False,607208,453286,Trea Turner,Max Scherzer,0,0,1,9d6b4b2c-4c23-4b23-b98b-c74654c6b44e,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,,,,106.0,108.0,108.0,,0.168,0.141,,-0.21,0.03,,84.0,,0.207,0.25,96.0,101.0,104.0,104.0,101.0,101.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.124,0.72,2.12,0.51,93.7,88.4,75.4,0.255,0.187,0.135,,,,,,,,,,,,,,
