,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FS_ba,FC_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,EP%,wEP/C,vEP
10,2023-09-05,716705,Groundout,field_out,True,663993,664285,Nathaniel Lowe,Framber Valdez,0,0,0,19f73446-8acb-4468-9f52-051b6930621a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
11,2023-09-05,716705,Strikeout,strikeout,True,455117,543135,Martín Maldonado,Nathan Eovaldi,0,0,0,ce93792b-a69b-4b7d-95db-af187ec342ee,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-05,716705,Home Run,home_run,False,514888,543135,Jose Altuve,Nathan Eovaldi,0,0,0,c236ffa1-bb9f-4934-a78e-0a8294ea711c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-05,716705,Single,single,False,665161,641540,Jeremy Peña,Dane Dunning,0,0,0,8439518d-6cbb-4a08-a8f4-73637bf0eccf,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
14,2023-09-05,716705,Flyout,field_out,True,670541,641540,Yordan Alvarez,Dane Dunning,0,0,0,334e1ed6-5604-4e1e-8ae6-4f335a04d31c,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
15,2023-09-05,716705,Single,single,False,608324,641540,Alex Bregman,Dane Dunning,0,0,1,04a7432b-5fcb-4f19-8cc0-6dd9029bb240,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
16,2023-09-05,716705,Walk,walk,False,663656,641540,Kyle Tucker,Dane Dunning,1,0,1,ed539714-aa66-4bf7-8ec4-7cb8539e1b5c,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
17,2023-09-05,716705,Single,single,False,547989,641540,José Abreu,Dane Dunning,0,0,1,1c6bdda1-f74e-4413-96f8-7177a48c6196,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
18,2023-09-05,716705,Forceout,force_out,True,676801,641540,Chas McCormick,Dane Dunning,0,0,1,fee96c8c-d1c1-480b-b483-e662019745d6,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
19,2023-09-05,716705,Groundout,field_out,True,666969,664285,Adolis García,Framber Valdez,1,0,0,d40fd578-cd3f-4d0a-b9ac-338c3cceb39e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
20,2023-09-05,716705,Single,single,False,641598,664285,Mitch Garver,Framber Valdez,1,0,0,325960dc-7129-4b8c-b940-3bdc8d17404a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
21,2023-09-05,716705,Grounded Into DP,grounded_into_double_play,True,543257,664285,Robbie Grossman,Framber Valdez,1,0,1,381b766f-f98b-46fd-ae8d-89dfaedcd605,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
22,2023-09-05,716705,Single,single,False,643289,641540,Mauricio Dubón,Dane Dunning,1,0,0,c67e130e-4cc2-41dc-8b27-bc47509d43bc,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
23,2023-09-05,716705,Home Run,home_run,False,455117,641540,Martín Maldonado,Dane Dunning,0,0,1,59fb21c0-01b8-4775-a076-34e5f834a5fe,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
24,2023-09-05,716705,Home Run,home_run,False,514888,641540,Jose Altuve,Dane Dunning,0,0,0,18196696-21a6-47fc-8295-477e5a38d221,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
25,2023-09-05,716705,Groundout,field_out,True,665161,641540,Jeremy Peña,Dane Dunning,0,0,0,b9dadd95-0c8b-4f15-a0ed-9388cdca9d5e,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
26,2023-09-05,716705,Flyout,field_out,True,670541,641540,Yordan Alvarez,Dane Dunning,0,0,0,fb2edb04-56cf-4806-ab91-5510316891b0,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
27,2023-09-05,716705,Groundout,field_out,True,608324,641540,Alex Bregman,Dane Dunning,0,0,0,a9668d19-10ff-4cbe-b20f-74cd068e7caf,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
28,2023-09-05,716705,Single,single,False,641680,664285,Jonah Heim,Framber Valdez,0,0,0,1d4d1a96-197b-4984-a6a7-ed9b3e1a7d96,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
29,2023-09-05,716705,Groundout,field_out,True,677649,664285,Ezequiel Duran,Framber Valdez,0,0,1,7d0764da-16b3-4a03-a4dc-c7a337498ead,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
30,2023-09-05,716705,Groundout,field_out,True,665750,664285,Leody Taveras,Framber Valdez,0,0,1,95115234-2510-473d-9573-bb8b1d5bf75a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
31,2023-09-05,716705,Walk,walk,False,543760,664285,Marcus Semien,Framber Valdez,0,0,0,bffc6a4d-2fce-41a4-b8f4-3f3cc0a8e295,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
32,2023-09-05,716705,Strikeout,strikeout,True,608369,664285,Corey Seager,Framber Valdez,0,0,0,1579d745-d0ca-47ca-a732-782b5869c521,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,99.0,99.0,95.0,,,,0.001,0.034,,0.087,0.253,-16.35,0.45,,-0.32,1.07,95.7,89.1,,84.7,80.2,,,0.182,0.158,0.189,90.1,96.0,98.0,94.0,97.0,98.0,96.0,0.46799999999999997,0.157,0.93,0.73,95.3,0.274,0.231,,,,,,,,,
33,2023-09-05,716705,Single,single,False,663656,641540,Kyle Tucker,Dane Dunning,0,0,0,484b012d-fd81-4c8a-96c1-b0f65fcf7339,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.032,0.2,,0.23399999999999999,0.016,-3.75,0.82,,0.14,-3.56,90.5,88.9,,82.1,78.1,0.294,,0.258,0.25,0.212,85.7,65.0,102.0,92.0,79.0,104.0,94.0,0.331,0.156,1.37,-0.87,91.0,0.246,0.301,0.032,-0.43,77.5,,,,,,
