,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,SL_ba,FF_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,ST_ba,SI_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
17,2023-06-11,717796,Groundout,field_out,True,571745,669713,Mitch Haniger,Hayden Wesneski,1,1,0,b080b0e7-d5d2-4110-9b5e-de139689d21c,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
18,2023-06-11,717796,Strikeout,strikeout,True,666165,669713,Blake Sabol,Hayden Wesneski,0,0,0,2890a20c-f981-454a-8fb0-9da829d53f9e,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
19,2023-06-11,717796,Single,single,False,666624,663941,Christopher Morel,Tristan Beck,1,1,0,d5735647-9cd4-49f7-98f4-8a4de6f30f05,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.004,3.24,-0.35,-2.94,94.7,85.5,0.309,0.17,,,,,,,,,,,,,0.25,,,,88.0,97.0,98.0,0.079,-2.73,79.2,0.385
20,2023-06-11,717796,Flyout,field_out,True,664023,663941,Ian Happ,Tristan Beck,1,0,0,251f433b-d9bf-49df-9435-60db3326f1c3,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.004,3.24,-0.35,-2.94,94.7,85.5,0.309,0.17,,,,,,,,,,,,,0.25,,,,88.0,97.0,98.0,0.079,-2.73,79.2,0.385
21,2023-06-11,717796,Single,single,False,621020,663941,Dansby Swanson,Tristan Beck,0,0,1,e1b1ea45-ca59-4276-b6b2-e8e32be864ae,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.004,3.24,-0.35,-2.94,94.7,85.5,0.309,0.17,,,,,,,,,,,,,0.25,,,,88.0,97.0,98.0,0.079,-2.73,79.2,0.385
22,2023-06-11,717796,Fielders Choice,fielders_choice,False,543228,663941,Yan Gomes,Tristan Beck,1,0,1,e06019b3-db94-4fdd-9ee5-b75a772aa2cd,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.004,3.24,-0.35,-2.94,94.7,85.5,0.309,0.17,,,,,,,,,,,,,0.25,,,,88.0,97.0,98.0,0.079,-2.73,79.2,0.385
23,2023-06-11,717796,Forceout,force_out,True,670223,663941,Matt Mervis,Tristan Beck,1,0,1,5514bdd9-fc4e-418f-9569-abe705b79a45,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.004,3.24,-0.35,-2.94,94.7,85.5,0.309,0.17,,,,,,,,,,,,,0.25,,,,88.0,97.0,98.0,0.079,-2.73,79.2,0.385
24,2023-06-11,717796,Strikeout,strikeout,True,621550,663941,Patrick Wisdom,Tristan Beck,0,0,0,8a50dd7f-403f-420b-9825-32826966fd53,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.004,3.24,-0.35,-2.94,94.7,85.5,0.309,0.17,,,,,,,,,,,,,0.25,,,,88.0,97.0,98.0,0.079,-2.73,79.2,0.385
25,2023-06-11,717796,Double,double,False,669477,669713,Casey Schmitt,Hayden Wesneski,0,0,0,a7fdbd23-3478-4cc3-badc-2297bba0850a,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
26,2023-06-11,717796,Strikeout,strikeout,True,642731,669713,Thairo Estrada,Hayden Wesneski,0,0,0,82f6dec6-9477-40b8-9f30-1e622e2244fc,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
27,2023-06-11,717796,Home Run,home_run,False,592626,669713,Joc Pederson,Hayden Wesneski,0,0,1,7b121bfa-644d-4dcf-8e54-671df8044991,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
28,2023-06-11,717796,Strikeout,strikeout,True,605204,669713,J.D. Davis,Hayden Wesneski,0,0,0,9bfb635d-3b38-4229-9151-89fd059480a3,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
29,2023-06-11,717796,Groundout,field_out,True,624424,669713,Michael Conforto,Hayden Wesneski,0,0,0,744eca97-c81c-4e63-83b5-5317671495da,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
30,2023-06-11,717796,Groundout,field_out,True,663611,676254,Nick Madrigal,Ryan Walker,1,0,0,3673f765-bb64-408b-8924-bdda7c4fcc72,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,0.248,,101.0,101.0,95.0,,,,0.496,,,0.41,,94.8,,0.279,,,139.0,42.0,53.0,0.001,-5.8,72.7,
31,2023-06-11,717796,Groundout,field_out,True,643565,676254,Mike Tauchman,Ryan Walker,0,0,0,0311c828-5489-4bce-9fec-624382311e4a,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,0.248,,101.0,101.0,95.0,,,,0.496,,,0.41,,94.8,,0.279,,,139.0,42.0,53.0,0.001,-5.8,72.7,
32,2023-06-11,717796,Single,single,False,663538,676254,Nico Hoerner,Ryan Walker,1,0,0,9cd58e03-a498-4159-bd61-3abce407f973,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,0.248,,101.0,101.0,95.0,,,,0.496,,,0.41,,94.8,,0.279,,,139.0,42.0,53.0,0.001,-5.8,72.7,
33,2023-06-11,717796,Pop Out,field_out,True,666624,676254,Christopher Morel,Ryan Walker,1,0,0,39eecd28-757a-4fad-b5fd-ce62bfc5cc6a,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,0.248,,101.0,101.0,95.0,,,,0.496,,,0.41,,94.8,,0.279,,,139.0,42.0,53.0,0.001,-5.8,72.7,
34,2023-06-11,717796,Single,single,False,527038,669713,Wilmer Flores,Hayden Wesneski,1,0,0,86374cf7-6a61-4dba-b079-a77493b85aeb,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
35,2023-06-11,717796,Walk,walk,False,573262,669713,Mike Yastrzemski,Hayden Wesneski,1,0,1,069e555e-25e3-4bb5-9173-cd3848c03a6d,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.29600000000000004,0.366,0.049,-1.9,1.49,0.65,94.3,82.0,,0.327,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,-0.42,-0.38,88.8,92.9,0.14,0.273,0.308,0.188,,,,,,,
36,2023-06-11,717796,Pop Out,field_out,True,571745,605242,Mitch Haniger,Michael Fulmer,1,0,0,6d629381-76d0-4d13-8221-edf84e8f94b1,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,104.0,98.0,101.0,124.0,97.0,106.0,0.28600000000000003,0.306,0.077,-0.45,1.56,-0.45,94.2,83.2,,0.32,102.0,97.0,99.0,95.0,97.0,91.0,0.111,0.22,0.32,-0.8,89.6,94.8,0.183,0.25,0.244,0.143,,,,,,,
37,2023-06-11,717796,Single,single,False,666165,605242,Blake Sabol,Michael Fulmer,0,0,1,3c14ad57-ec8b-4d8f-bbde-3a2a793927c4,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,104.0,98.0,101.0,124.0,97.0,106.0,0.28600000000000003,0.306,0.077,-0.45,1.56,-0.45,94.2,83.2,,0.32,102.0,97.0,99.0,95.0,97.0,91.0,0.111,0.22,0.32,-0.8,89.6,94.8,0.183,0.25,0.244,0.143,,,,,,,
38,2023-06-11,717796,Pop Out,field_out,True,669477,605242,Casey Schmitt,Michael Fulmer,0,0,0,57e7d529-a28e-48df-bd18-5457a88d7a78,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,104.0,98.0,101.0,124.0,97.0,106.0,0.28600000000000003,0.306,0.077,-0.45,1.56,-0.45,94.2,83.2,,0.32,102.0,97.0,99.0,95.0,97.0,91.0,0.111,0.22,0.32,-0.8,89.6,94.8,0.183,0.25,0.244,0.143,,,,,,,
39,2023-06-11,717796,Groundout,field_out,True,642731,605242,Thairo Estrada,Michael Fulmer,0,0,0,57182e79-833e-417c-8c0f-aed63bfbdc40,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,104.0,98.0,101.0,124.0,97.0,106.0,0.28600000000000003,0.306,0.077,-0.45,1.56,-0.45,94.2,83.2,,0.32,102.0,97.0,99.0,95.0,97.0,91.0,0.111,0.22,0.32,-0.8,89.6,94.8,0.183,0.25,0.244,0.143,,,,,,,
