,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,ST_ba,FC_ba
12,2023-07-23,717290,Groundout,field_out,True,573262,669022,Mike Yastrzemski,MacKenzie Gore,1,1,0,abbf71ec-71e1-45ac-8e18-7de0bc3c7d1b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
13,2023-07-23,717290,Walk,walk,False,681584,669022,David Villar,MacKenzie Gore,0,0,0,f568c6b6-2be9-4fc2-aef3-769492ec3be6,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
14,2023-07-23,717290,Forceout,force_out,True,669477,669022,Casey Schmitt,MacKenzie Gore,0,0,1,db5a05cf-be48-4dc7-b037-f4f1710f0617,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
15,2023-07-23,717290,Groundout,field_out,True,671277,543101,Luis García Jr.,Anthony DeSclafani,0,0,0,60fdbf1b-b887-41cd-8879-30b5d2423c19,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
16,2023-07-23,717290,Lineout,field_out,True,669743,543101,Alex Call,Anthony DeSclafani,0,0,0,49a83fee-65b6-400c-9833-9e54b5fba882,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
17,2023-07-23,717290,Flyout,field_out,True,682928,543101,CJ Abrams,Anthony DeSclafani,0,0,0,bb9a93e2-29f1-4275-90d2-642cab7b48ff,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
18,2023-07-23,717290,Strikeout,strikeout,True,689172,669022,Brett Wisely,MacKenzie Gore,0,0,0,feb886c6-a46e-4e01-8414-085e781464ce,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
19,2023-07-23,717290,Flyout,field_out,True,596103,669022,Austin Slater,MacKenzie Gore,0,0,0,eee9baf2-db1e-49d0-bd10-4526fc475f37,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
20,2023-07-23,717290,Double,double,False,527038,669022,Wilmer Flores,MacKenzie Gore,0,0,0,6eeae6ae-15aa-4b81-99fe-e6bd303cd70a,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
21,2023-07-23,717290,Strikeout,strikeout,True,605204,669022,J.D. Davis,MacKenzie Gore,0,0,0,a38f8d6f-16ab-4a49-9de0-09bfd776dd8a,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
22,2023-07-23,717290,Single,single,False,657041,543101,Lane Thomas,Anthony DeSclafani,0,0,0,70457b43-46a3-4a94-8323-3704d90bd238,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
23,2023-07-23,717290,Strikeout,strikeout,True,600869,543101,Jeimer Candelario,Anthony DeSclafani,0,0,0,cacea0a4-eda5-484c-990e-830e67a29cbb,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
24,2023-07-23,717290,Groundout,field_out,True,608841,543101,Joey Meneses,Anthony DeSclafani,1,0,1,47db57f5-636b-4e66-9e87-06b588669c89,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
25,2023-07-23,717290,Double,double,False,656448,543101,Stone Garrett,Anthony DeSclafani,1,0,1,3b2c65fd-75c5-411b-87e2-a64ef2eb7cea,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
26,2023-07-23,717290,Groundout,field_out,True,642086,543101,Dominic Smith,Anthony DeSclafani,0,0,0,7c019a16-60f2-4388-9628-f7c313a92b78,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
27,2023-07-23,717290,Single,single,False,672275,669022,Patrick Bailey,MacKenzie Gore,0,0,0,7889b413-1b7a-46d7-8338-5da59dc9a9f8,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
28,2023-07-23,717290,Single,single,False,682641,669022,Luis Matos,MacKenzie Gore,0,0,1,b0521829-3768-4171-a790-87f126177f9f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
29,2023-07-23,717290,Strikeout,strikeout,True,573262,669022,Mike Yastrzemski,MacKenzie Gore,0,0,0,19606e11-7c81-4e8c-a281-b47d1e6a07f1,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
30,2023-07-23,717290,Strikeout,strikeout,True,681584,669022,David Villar,MacKenzie Gore,0,0,0,cf2b6180-7def-411e-95e2-6072517e36a0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
31,2023-07-23,717290,Lineout,field_out,True,669477,669022,Casey Schmitt,MacKenzie Gore,0,0,0,48bdbe00-237c-4277-bd0e-d89b0933ab06,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,
32,2023-07-23,717290,Single,single,False,656180,543101,Riley Adams,Anthony DeSclafani,1,0,0,fa9e1f5e-8a90-4e03-b159-61646865cc73,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
33,2023-07-23,717290,Single,single,False,671277,543101,Luis García Jr.,Anthony DeSclafani,0,0,1,2057b056-359c-470a-b8ff-65f484d080a8,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
34,2023-07-23,717290,Pop Out,field_out,True,669743,543101,Alex Call,Anthony DeSclafani,0,0,0,28e4fe34-8f80-485b-a489-f2f00bd3362b,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
35,2023-07-23,717290,Sac Fly,sac_fly,True,682928,543101,CJ Abrams,Anthony DeSclafani,0,0,1,1ee246c1-cf5a-4d29-8ac2-239d52a942e1,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
36,2023-07-23,717290,Double,double,False,657041,543101,Lane Thomas,Anthony DeSclafani,0,0,1,5097ed46-b5a7-4982-92b1-c255c85bac34,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
37,2023-07-23,717290,Walk,walk,False,600869,543101,Jeimer Candelario,Anthony DeSclafani,1,0,1,a2b479d9-eb6b-4226-a0f6-1f5851293768,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.16,0.257,0.344,90.0,106.0,99.0,0.27699999999999997,-0.66,93.1,0.283,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,
