,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vSI,vCU,SI_ba,FC_ba,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,wFA/C,wSL/C,wKC/C,vFA,vSL,vKC,FF_ba,CH_ba,SL_ba
0,2023-09-13,716595,Groundout,field_out,True,606466,664192,Ketel Marte,Joey Lucchesi,1,0,0,bbb20e45-740a-4db7-bbad-25c2d428a983,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
1,2023-09-13,716595,Groundout,field_out,True,691783,664192,Jordan Lawlar,Joey Lucchesi,0,0,0,1c4f9684-a3b8-4a12-878a-50b02bfe8285,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
2,2023-09-13,716595,Single,single,False,502054,664192,Tommy Pham,Joey Lucchesi,0,0,0,dd845571-3a07-453b-b2b6-a95e8f5fd662,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
3,2023-09-13,716595,Strikeout,strikeout,True,572233,664192,Christian Walker,Joey Lucchesi,0,0,1,ad34d0cc-9a5d-4c27-8bda-3314ecfaaa51,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
4,2023-09-13,716595,Lineout,field_out,True,607043,668678,Brandon Nimmo,Zac Gallen,0,0,0,23662acc-f898-427e-81bf-2dc0f1ec056d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,97.0,95.0,92.0,106.0,99.0,94.0,0.006999999999999999,0.092,,0.139,-2.24,-3.38,,1.05,90.2,93.0,,0.286,0.352,0.21,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,0.491,0.045,0.22699999999999998,1.59,0.34,0.46,93.6,87.4,82.5,0.238,0.21,0.25
5,2023-09-13,716595,Double,double,False,596019,668678,Francisco Lindor,Zac Gallen,0,0,0,78385646-a90f-419a-88e8-45fc19cf733f,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,97.0,95.0,92.0,106.0,99.0,94.0,0.006999999999999999,0.092,,0.139,-2.24,-3.38,,1.05,90.2,93.0,,0.286,0.352,0.21,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,0.491,0.045,0.22699999999999998,1.59,0.34,0.46,93.6,87.4,82.5,0.238,0.21,0.25
6,2023-09-13,716595,Single,single,False,624413,668678,Pete Alonso,Zac Gallen,1,0,1,7e3ae1fd-527e-4545-8e80-9969f939d2ab,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,97.0,95.0,92.0,106.0,99.0,94.0,0.006999999999999999,0.092,,0.139,-2.24,-3.38,,1.05,90.2,93.0,,0.286,0.352,0.21,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,0.491,0.045,0.22699999999999998,1.59,0.34,0.46,93.6,87.4,82.5,0.238,0.21,0.25
7,2023-09-13,716595,Pop Out,field_out,True,621466,668678,DJ Stewart,Zac Gallen,0,0,0,bfb75272-6a02-45d2-af39-26ff506df9c5,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,97.0,95.0,92.0,106.0,99.0,94.0,0.006999999999999999,0.092,,0.139,-2.24,-3.38,,1.05,90.2,93.0,,0.286,0.352,0.21,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,0.491,0.045,0.22699999999999998,1.59,0.34,0.46,93.6,87.4,82.5,0.238,0.21,0.25
8,2023-09-13,716595,Lineout,field_out,True,643446,668678,Jeff McNeil,Zac Gallen,0,0,0,6a159f93-7d0e-43fb-8bb5-53d4ceb53368,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,97.0,95.0,92.0,106.0,99.0,94.0,0.006999999999999999,0.092,,0.139,-2.24,-3.38,,1.05,90.2,93.0,,0.286,0.352,0.21,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,0.491,0.045,0.22699999999999998,1.59,0.34,0.46,93.6,87.4,82.5,0.238,0.21,0.25
9,2023-09-13,716595,Groundout,field_out,True,666971,664192,Lourdes Gurriel Jr.,Joey Lucchesi,0,0,0,109a54c8-8668-4d97-99b1-e333cf9744a2,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
10,2023-09-13,716595,Flyout,field_out,True,446334,664192,Evan Longoria,Joey Lucchesi,0,0,0,cdf4f9ca-1367-42bb-b353-1c051abe185f,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
11,2023-09-13,716595,Walk,walk,False,656896,664192,Emmanuel Rivera,Joey Lucchesi,1,0,0,cc8d3d91-6403-44f9-83bc-b32a0781b088,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
12,2023-09-13,716595,Pop Out,field_out,True,664983,664192,Jake McCarthy,Joey Lucchesi,0,0,0,7d08244a-194d-40b0-8d3f-9d221f93abf1,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,
13,2023-09-13,716595,Strikeout,strikeout,True,542364,668678,Rafael Ortega,Zac Gallen,0,0,0,b26bb6f2-0d1a-44a7-80f9-4e681dfb5678,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,97.0,95.0,92.0,106.0,99.0,94.0,0.006999999999999999,0.092,,0.139,-2.24,-3.38,,1.05,90.2,93.0,,0.286,0.352,0.21,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,0.491,0.045,0.22699999999999998,1.59,0.34,0.46,93.6,87.4,82.5,0.238,0.21,0.25
14,2023-09-13,716595,Groundout,field_out,True,668901,668678,Mark Vientos,Zac Gallen,0,0,0,cbae7d62-d761-47c5-8203-f45e50c22a6d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,97.0,95.0,92.0,106.0,99.0,94.0,0.006999999999999999,0.092,,0.139,-2.24,-3.38,,1.05,90.2,93.0,,0.286,0.352,0.21,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,0.491,0.045,0.22699999999999998,1.59,0.34,0.46,93.6,87.4,82.5,0.238,0.21,0.25
