,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
10,2023-08-02,717155,Strikeout,strikeout,True,670242,641712,Matt Wallner,Dakota Hudson,0,0,0,47efebc4-5cda-4ef5-812f-2a3131c26cb3,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
11,2023-08-02,717155,Home Run,home_run,False,641933,657746,Tyler O'Neill,Joe Ryan,1,0,0,ec1541db-16ff-49a0-8603-015b80c9ec1e,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
12,2023-08-02,717155,Flyout,field_out,True,676475,657746,Alec Burleson,Joe Ryan,1,0,0,e8dba071-362c-4f6e-9bc7-d7efd0a0be17,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
13,2023-08-02,717155,Home Run,home_run,False,691023,657746,Jordan Walker,Joe Ryan,1,0,0,adccaa3c-6264-4fca-935f-a774561db325,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
14,2023-08-02,717155,Single,single,False,669242,657746,Tommy Edman,Joe Ryan,0,0,0,f98e4f0b-bc8e-4a3d-a7c2-eaa4e31b927a,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
15,2023-08-02,717155,Home Run,home_run,False,663457,657746,Lars Nootbaar,Joe Ryan,0,0,1,d5552ca3-1c16-4f52-839a-24742a1ec17b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
16,2023-08-02,717155,Pop Out,field_out,True,502671,657746,Paul Goldschmidt,Joe Ryan,1,0,0,c2dd1899-79f6-4d27-b960-744e2f91f8be,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
17,2023-08-02,717155,Strikeout,strikeout,True,669357,657746,Nolan Gorman,Joe Ryan,0,0,0,a244f9a2-b0ad-4e76-a604-d4c2da7bcdea,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
18,2023-08-02,717155,Flyout,field_out,True,543877,641712,Christian Vázquez,Dakota Hudson,0,0,0,80129283-d2cb-4e03-a42e-679181401592,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
19,2023-08-02,717155,Groundout,field_out,True,608336,641712,Joey Gallo,Dakota Hudson,0,0,0,0bd8c0cc-05ee-4e6d-83f0-c6c54103634b,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
20,2023-08-02,717155,Groundout,field_out,True,572191,641712,Michael A. Taylor,Dakota Hudson,0,0,0,37568458-2d83-4319-9cd7-2f68c388541a,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
21,2023-08-02,717155,Double,double,False,571448,657746,Nolan Arenado,Joe Ryan,0,0,0,577656f0-16b9-4c7c-b542-e36cdf5ce665,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
22,2023-08-02,717155,Single,single,False,575929,657746,Willson Contreras,Joe Ryan,1,0,1,9d1363b8-c7e0-4c09-ac1e-a330d973cb22,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
23,2023-08-02,717155,Groundout,field_out,True,641933,657746,Tyler O'Neill,Joe Ryan,1,0,0,7e68c2be-a020-4f99-975f-ba3ed51b7351,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
24,2023-08-02,717155,Home Run,home_run,False,676475,657746,Alec Burleson,Joe Ryan,0,0,1,a1163f46-b572-4d40-b597-d209dd7427be,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
25,2023-08-02,717155,Single,single,False,691023,657746,Jordan Walker,Joe Ryan,1,1,0,818b5d15-e649-46b8-aa32-37926aedef9f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
26,2023-08-02,717155,Flyout,field_out,True,669242,657746,Tommy Edman,Joe Ryan,1,0,0,54b21fc1-7b16-4143-a62f-97e1aa3de7d5,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
27,2023-08-02,717155,Flyout,field_out,True,663457,657746,Lars Nootbaar,Joe Ryan,0,0,0,32cab630-b5d1-4975-adfc-1c9b08540788,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
28,2023-08-02,717155,Flyout,field_out,True,621043,641712,Carlos Correa,Dakota Hudson,0,0,0,db4b4806-fa18-4488-b4d1-96180eb80be3,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
29,2023-08-02,717155,Groundout,field_out,True,666397,641712,Edouard Julien,Dakota Hudson,0,0,0,2559f321-2ea5-4515-b690-545cbd656996,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
30,2023-08-02,717155,Walk,walk,False,593871,641712,Jorge Polanco,Dakota Hudson,1,0,0,060f76ea-e072-4c12-88e3-7376fc06d065,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
31,2023-08-02,717155,Strikeout,strikeout,True,596146,641712,Max Kepler,Dakota Hudson,0,0,0,8ca4af87-3c32-4e60-8a93-dc77a1c45cb4,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
32,2023-08-02,717155,Strikeout,strikeout,True,502671,657746,Paul Goldschmidt,Joe Ryan,0,0,0,d1c579d4-0322-4257-ae3e-04126a69b2c8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
33,2023-08-02,717155,Hit By Pitch,hit_by_pitch,False,669357,657746,Nolan Gorman,Joe Ryan,1,0,0,07ae262e-99e0-4a83-aaa1-940ad6ac2f0a,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
34,2023-08-02,717155,Strikeout,strikeout,True,571448,657746,Nolan Arenado,Joe Ryan,0,0,0,3a49cbf4-ea9b-4f4e-9044-0703f2d4ff7f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
35,2023-08-02,717155,Strikeout,strikeout,True,575929,657746,Willson Contreras,Joe Ryan,0,0,0,2182c8a2-f626-4ce1-92bd-a24f5da7bea5,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,0.32,0.24,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,
36,2023-08-02,717155,Flyout,field_out,True,571657,641712,Kyle Farmer,Dakota Hudson,0,0,0,357f3122-1e2d-4d69-a4f7-e091929caac8,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
37,2023-08-02,717155,Walk,walk,False,670242,641712,Matt Wallner,Dakota Hudson,0,0,0,85fb2c8a-3be1-43d9-9480-456ee73057fe,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
38,2023-08-02,717155,Grounded Into DP,grounded_into_double_play,True,543877,641712,Christian Vázquez,Dakota Hudson,0,0,1,597ac155-cf2c-40c4-8087-ba7d389b938d,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,84.4,85.0,66.0,62.0,81.0,103.0,96.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.055,0.024,0.43,0.04,-0.76,-0.31,-4.54,91.1,91.6,85.1,81.4,0.308,0.258,0.281,0.25,0.2,,,,,,,,,,,,,,
39,2023-08-02,717155,Groundout,field_out,True,641933,680739,Tyler O'Neill,Josh Winder,0,0,0,98f3cb17-953d-481f-b149-bc415b4259b7,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
40,2023-08-02,717155,Flyout,field_out,True,676475,680739,Alec Burleson,Josh Winder,0,0,0,b3bfd887-242d-4e9a-a7f0-90db895f0ef2,680739.0,joshwinder,Winder,Right,Josh Winder,4.15,4.8,34.2,98.0,89.0,99.0,0.807,7.27,3.63,9.09,0.78,0.96,0.21,0.44799999999999995,0.162,0.419,0.40299999999999997,89.0,84.0,99.0,102.0,76.0,88.0,96.0,72.0,97.0,90.0,89.0,111.0,107.0,108.0,102.0,106.0,0.059000000000000004,0.245,0.35200000000000004,0.095,0.249,-3.77,3.55,2.23,-0.53,-1.02,94.5,94.7,85.0,80.0,0.231,0.174,0.429,0.286,0.278,,,,,,,,,,,,,,
