,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FC_ba,CU_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vSL,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,KC%,wKC/C,vKC
0,2023-07-08,717441,Flyout,field_out,True,660670,671737,Ronald Acuña Jr.,Taj Bradley,0,0,0,3fd27c86-ae5f-4291-86f8-ec45118dd4d1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-08,717441,Strikeout,strikeout,True,645277,671737,Ozzie Albies,Taj Bradley,0,0,0,a1e7ab01-8477-45a3-99b7-cbfa353c56d7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-08,717441,Groundout,field_out,True,663586,671737,Austin Riley,Taj Bradley,0,0,0,5a6ec730-8fcd-4d52-8de2-4b766bd57525,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-08,717441,Single,single,False,650490,675911,Yandy Díaz,Spencer Strider,0,0,0,c10fa9c8-164c-45e2-b15d-7fe2d1a86955,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,,,,141.0,106.0,116.0,,,,,0.589,,,,0.4,,,,,97.2,,,,,0.256,,,,87.0,85.0,98.0,101.0,104.0,103.0,107.0,0.33799999999999997,0.073,1.67,0.97,85.6,0.154,0.122,,,,,,,,,,,
4,2023-07-08,717441,Forceout,force_out,True,677551,675911,Wander Franco,Spencer Strider,1,0,1,deacd9d5-a4e2-4ffb-81b3-972f7b5d63f9,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,,,,141.0,106.0,116.0,,,,,0.589,,,,0.4,,,,,97.2,,,,,0.256,,,,87.0,85.0,98.0,101.0,104.0,103.0,107.0,0.33799999999999997,0.073,1.67,0.97,85.6,0.154,0.122,,,,,,,,,,,
5,2023-07-08,717441,Double,double,False,670042,675911,Luke Raley,Spencer Strider,0,0,1,5de751c5-2383-4780-acf8-c80d99c8f63d,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,,,,141.0,106.0,116.0,,,,,0.589,,,,0.4,,,,,97.2,,,,,0.256,,,,87.0,85.0,98.0,101.0,104.0,103.0,107.0,0.33799999999999997,0.073,1.67,0.97,85.6,0.154,0.122,,,,,,,,,,,
6,2023-07-08,717441,Strikeout,strikeout,True,668227,675911,Randy Arozarena,Spencer Strider,0,0,0,3f64960b-b08c-45ec-b7bb-46858721c279,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,,,,141.0,106.0,116.0,,,,,0.589,,,,0.4,,,,,97.2,,,,,0.256,,,,87.0,85.0,98.0,101.0,104.0,103.0,107.0,0.33799999999999997,0.073,1.67,0.97,85.6,0.154,0.122,,,,,,,,,,,
7,2023-07-08,717441,Strikeout,strikeout,True,664040,675911,Brandon Lowe,Spencer Strider,0,0,0,b0a41efe-6625-4986-b364-c743461104ab,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,,,,141.0,106.0,116.0,,,,,0.589,,,,0.4,,,,,97.2,,,,,0.256,,,,87.0,85.0,98.0,101.0,104.0,103.0,107.0,0.33799999999999997,0.073,1.67,0.97,85.6,0.154,0.122,,,,,,,,,,,
8,2023-07-08,717441,Strikeout,strikeout,True,621566,671737,Matt Olson,Taj Bradley,0,0,0,875fa1ed-3326-4401-acc6-f2bf9d7dae62,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-08,717441,Strikeout,strikeout,True,669221,671737,Sean Murphy,Taj Bradley,0,0,0,0bff4312-1110-43da-b0ad-4e3f28d8d1fa,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
