,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,ST_ba
0,2023-05-26,718017,Strikeout,strikeout,True,664774,642547,LaMonte Wade Jr.,Freddy Peralta,0,0,0,faa4e40f-3c5d-41c1-9703-db49c2b3d000,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,
1,2023-05-26,718017,Strikeout,strikeout,True,666165,642547,Blake Sabol,Freddy Peralta,0,0,0,aa617cbc-fccb-4abf-8f0a-a79ca8534b80,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,
2,2023-05-26,718017,Flyout,field_out,True,605204,642547,J.D. Davis,Freddy Peralta,0,0,0,9e7acdf4-a67c-451a-9835-4fc320b03308,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,
3,2023-05-26,718017,Single,single,False,573131,622072,Darin Ruf,Alex Wood,1,0,0,5303a7d7-a6cf-4db7-990c-cb007a5f371d,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,110.0,93.0,95.0,,0.261,,0.292,,-0.8,,-0.33,,82.4,,,0.288,,0.273,80.0,95.0,88.0,0.446,0.001,0.12,-5.8,91.5,83.6,0.234,
4,2023-05-26,718017,Walk,walk,False,661388,622072,William Contreras,Alex Wood,1,0,1,2f6c628e-0a0a-4e87-901a-fe7df580dc6e,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,110.0,93.0,95.0,,0.261,,0.292,,-0.8,,-0.33,,82.4,,,0.288,,0.273,80.0,95.0,88.0,0.446,0.001,0.12,-5.8,91.5,83.6,0.234,
5,2023-05-26,718017,Walk,walk,False,642715,622072,Willy Adames,Alex Wood,1,0,1,fab2d5bf-f61e-4562-a754-ffa509709b90,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,110.0,93.0,95.0,,0.261,,0.292,,-0.8,,-0.33,,82.4,,,0.288,,0.273,80.0,95.0,88.0,0.446,0.001,0.12,-5.8,91.5,83.6,0.234,
6,2023-05-26,718017,Grounded Into DP,grounded_into_double_play,True,592885,622072,Christian Yelich,Alex Wood,0,0,1,2895308d-6c18-4693-9135-f320982dadf4,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,110.0,93.0,95.0,,0.261,,0.292,,-0.8,,-0.33,,82.4,,,0.288,,0.273,80.0,95.0,88.0,0.446,0.001,0.12,-5.8,91.5,83.6,0.234,
7,2023-05-26,718017,Flyout,field_out,True,680911,622072,Owen Miller,Alex Wood,0,0,0,d898e4e7-c2ef-4837-96ef-4e35dfb3cc9c,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,110.0,93.0,95.0,,0.261,,0.292,,-0.8,,-0.33,,82.4,,,0.288,,0.273,80.0,95.0,88.0,0.446,0.001,0.12,-5.8,91.5,83.6,0.234,
8,2023-05-26,718017,Walk,walk,False,624424,642547,Michael Conforto,Freddy Peralta,0,0,0,53121457-eb78-41b4-82a1-9a2846cdebcf,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,
9,2023-05-26,718017,Home Run,home_run,False,571745,642547,Mitch Haniger,Freddy Peralta,1,1,1,e083bdb2-7e91-4df8-bb61-351fab15b74c,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,
