,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,FC_ba,KC%,wKC/C,vKC
10,2023-09-10,716648,Strikeout,strikeout,True,462101,687830,Elvis Andrus,Sawyer Gipson-Long,0,0,0,5f3e756e-5ca6-427d-9be0-745da01c95e8,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
11,2023-09-10,716648,Single,single,False,686531,669947,Andre Lipcius,Jesse Scholtens,0,0,0,44636e28-52cc-49a0-968c-9d15df370a1a,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
12,2023-09-10,716648,Flyout,field_out,True,678009,669947,Parker Meadows,Jesse Scholtens,0,0,0,bae9ee58-9f41-4880-aa97-2dd716d49096,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
13,2023-09-10,716648,Strikeout,strikeout,True,595879,669947,Javier Báez,Jesse Scholtens,0,0,0,8702ae09-7de9-47fd-a59d-db39f77f518c,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
14,2023-09-10,716648,Strikeout,strikeout,True,608348,669947,Carson Kelly,Jesse Scholtens,0,0,0,f1a5ebc0-0de6-4a38-a8ab-b188588e09a8,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
15,2023-09-10,716648,Lineout,field_out,True,657757,687830,Gavin Sheets,Sawyer Gipson-Long,1,0,0,e634af53-5f7c-4eee-b6d8-a534edc5f227,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
16,2023-09-10,716648,Pop Out,field_out,True,693049,687830,Oscar Colás,Sawyer Gipson-Long,1,1,0,cf6b65d8-1596-4945-b7cd-1c65e34c625d,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
17,2023-09-10,716648,Groundout,field_out,True,672820,687830,Lenyn Sosa,Sawyer Gipson-Long,0,0,0,90687544-9b85-4b71-9e36-adad6cf73556,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
18,2023-09-10,716648,Single,single,False,656716,669947,Zach McKinstry,Jesse Scholtens,0,0,0,8721214b-9e16-4c24-b610-373d797af90a,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
19,2023-09-10,716648,Single,single,False,663837,669947,Matt Vierling,Jesse Scholtens,0,0,1,32ca209a-6b89-4bca-a685-3099a96b053a,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
20,2023-09-10,716648,Double,double,False,679529,669947,Spencer Torkelson,Jesse Scholtens,0,0,1,a1bf1e0f-d529-43e6-8f17-00ef209d401c,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
21,2023-09-10,716648,Flyout,field_out,True,681481,669947,Kerry Carpenter,Jesse Scholtens,0,0,0,32b23855-7e95-4914-90a2-985f068ce09b,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
22,2023-09-10,716648,Single,single,False,628451,669947,Andy Ibáñez,Jesse Scholtens,0,0,1,a195aaf6-2c92-4ba6-bc0a-31dce079f209,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
23,2023-09-10,716648,Single,single,False,686531,669947,Andre Lipcius,Jesse Scholtens,0,0,1,8878ca18-9250-424d-a739-a3ea1f17bfee,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
24,2023-09-10,716648,Double Play,double_play,True,678009,669947,Parker Meadows,Jesse Scholtens,0,0,1,a672d75b-4f9d-4532-9132-9dc11a7f8404,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
25,2023-09-10,716648,Groundout,field_out,True,641313,687830,Tim Anderson,Sawyer Gipson-Long,0,0,0,ced2262f-fa48-4bb9-af10-66e7762bcaa0,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
26,2023-09-10,716648,Triple,triple,False,643217,687830,Andrew Benintendi,Sawyer Gipson-Long,0,0,0,10fda4af-48f4-4969-b983-58a8d8c504b0,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
27,2023-09-10,716648,Flyout,field_out,True,673357,687830,Luis Robert Jr.,Sawyer Gipson-Long,1,0,0,234fd99a-15bb-490f-8861-dfc669635a88,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
28,2023-09-10,716648,Double,double,False,650391,687830,Eloy Jiménez,Sawyer Gipson-Long,1,0,1,0050bce5-7bfa-440d-b2e0-0c12dd2bdfd8,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
29,2023-09-10,716648,Flyout,field_out,True,518735,687830,Yasmani Grandal,Sawyer Gipson-Long,0,0,0,ab653c84-8f13-4dbe-834b-30de33d179a1,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
30,2023-09-10,716648,Lineout,field_out,True,595879,669947,Javier Báez,Jesse Scholtens,0,0,0,05b95124-fc52-468b-a3f3-12bc350a8c48,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
31,2023-09-10,716648,Flyout,field_out,True,608348,669947,Carson Kelly,Jesse Scholtens,1,0,0,f63cfe4c-ba8f-44bc-a1fc-b6a5e3f417e6,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
32,2023-09-10,716648,Walk,walk,False,656716,669947,Zach McKinstry,Jesse Scholtens,0,0,0,b7ee3807-d3ce-4eeb-8770-28090639ad48,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
33,2023-09-10,716648,Groundout,field_out,True,663837,669947,Matt Vierling,Jesse Scholtens,1,0,0,5e33259f-698f-4ea6-b3c3-2231dff81390,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
34,2023-09-10,716648,Strikeout,strikeout,True,462101,687830,Elvis Andrus,Sawyer Gipson-Long,0,0,0,ec53f46a-cf4b-472c-b7ca-991d36e259ce,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
35,2023-09-10,716648,Field Error,field_error,False,657757,687830,Gavin Sheets,Sawyer Gipson-Long,0,0,0,54480b6f-f5a5-4c53-bbc1-5c9eeecec053,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
36,2023-09-10,716648,Grounded Into DP,grounded_into_double_play,True,693049,687830,Oscar Colás,Sawyer Gipson-Long,0,0,1,f2f93374-93c9-4562-af17-c0d7f90604b7,687830.0,sawyergipsonlong,Gipson-Long,Right,Sawyer Gipson-Long,2.7,2.52,20.0,101.0,108.0,103.0,0.662,11.7,3.6,6.3,0.9,0.74,0.271,0.43799999999999994,0.125,0.20800000000000002,0.37799999999999995,85.8,121.0,95.0,102.0,112.0,99.0,99.0,115.0,104.0,95.0,94.0,105.0,110.0,83.0,103.0,101.0,0.188,0.23800000000000002,0.012,0.318,0.244,2.45,-1.39,4.55,-0.88,-1.53,93.6,87.6,92.4,82.4,0.174,0.273,0.176,0.083,,,,,,,,,,,
37,2023-09-10,716648,Flyout,field_out,True,679529,669947,Spencer Torkelson,Jesse Scholtens,1,1,0,6e7cdb23-cbc6-42d9-866e-1e237122d674,669947.0,jessescholtens,Scholtens,Right,Jesse Scholtens,5.29,4.93,85.0,99.0,82.0,98.0,0.8079999999999999,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.33399999999999996,0.387,85.4,92.0,84.0,86.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,0.435,,0.366,0.035,0.27,,,-1.82,0.73,92.8,,,85.4,0.266,0.354,0.111,,104.0,104.0,106.0,0.165,-0.51,74.0,0.245,,,,
