,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FS_ba,FC_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
10,2023-06-13,717774,Groundout,field_out,True,642350,663687,Jose Siri,Hogan Harris,1,0,0,ed915b1f-19eb-4588-9157-8b9413b2f04a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
11,2023-06-13,717774,Pop Out,field_out,True,670764,663687,Taylor Walls,Hogan Harris,0,0,0,b47b2971-b7f7-4374-81a0-76c544d217ec,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
12,2023-06-13,717774,Strikeout,strikeout,True,664913,656222,Seth Brown,Jalen Beeks,0,0,0,d494ee7c-162d-4a59-aa5b-99c3a735f175,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,,,,0.435,0.107,,0.015,,-0.49,2.73,,-16.85,,94.3,85.7,,81.8,,0.243,,0.125,,1.0,89.6,112.0,95.0,96.0,0.44299999999999995,-0.18,0.267,,,,,,,,
13,2023-06-13,717774,Walk,walk,False,649557,656222,Aledmys Díaz,Jalen Beeks,0,0,0,2b69d5cc-55ee-4b20-97b7-82942c93c912,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,,,,0.435,0.107,,0.015,,-0.49,2.73,,-16.85,,94.3,85.7,,81.8,,0.243,,0.125,,1.0,89.6,112.0,95.0,96.0,0.44299999999999995,-0.18,0.267,,,,,,,,
14,2023-06-13,717774,Strikeout,strikeout,True,607054,656222,Jace Peterson,Jalen Beeks,0,0,0,af82cf60-2b62-432e-a5c6-5511aa5a9942,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,,,,65.0,95.0,83.0,106.0,71.0,93.0,92.0,105.0,98.0,,,,0.435,0.107,,0.015,,-0.49,2.73,,-16.85,,94.3,85.7,,81.8,,0.243,,0.125,,1.0,89.6,112.0,95.0,96.0,0.44299999999999995,-0.18,0.267,,,,,,,,
15,2023-06-13,717774,Flyout,field_out,True,669127,630023,Shea Langeliers,Yonny Chirinos,1,0,0,fd7cc516-3735-46c2-bd86-3bebe5306fa2,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
16,2023-06-13,717774,Flyout,field_out,True,622534,663687,Manuel Margot,Hogan Harris,0,0,0,e9e4506f-542b-4dfd-9d0b-fcbe6484721c,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
17,2023-06-13,717774,Lineout,field_out,True,642336,663687,Francisco Mejía,Hogan Harris,0,0,0,e1712287-1518-4b75-a996-2c00cd0ff8e8,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
18,2023-06-13,717774,Groundout,field_out,True,650490,663687,Yandy Díaz,Hogan Harris,1,0,0,d9d9625a-1d64-4cdf-9b21-8581321d16f0,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
19,2023-06-13,717774,Groundout,field_out,True,665923,630023,Esteury Ruiz,Yonny Chirinos,0,0,0,2c5583e9-743f-496b-8388-04a5c01eb10a,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
20,2023-06-13,717774,Groundout,field_out,True,667670,630023,Brent Rooker,Yonny Chirinos,0,0,0,922cf88b-0b58-4ea9-8bc4-debed5e71ccb,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
21,2023-06-13,717774,Strikeout,strikeout,True,676116,630023,Ryan Noda,Yonny Chirinos,0,0,0,7a8260ac-4d67-4507-8624-5bc5e6567049,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
22,2023-06-13,717774,Flyout,field_out,True,677551,663687,Wander Franco,Hogan Harris,1,0,0,0d7fe471-de3f-44d3-b0b9-66159b3025c6,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
23,2023-06-13,717774,Single,single,False,623912,663687,Harold Ramírez,Hogan Harris,1,0,0,13f4c08f-ed97-4505-a9ae-1bd9a1483594,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
24,2023-06-13,717774,Flyout,field_out,True,668227,663687,Randy Arozarena,Hogan Harris,1,0,0,b22018e2-7322-4bea-a0bc-98230b24fafa,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
25,2023-06-13,717774,Pop Out,field_out,True,670623,663687,Isaac Paredes,Hogan Harris,0,0,0,74069ac0-3a60-4ec0-8a87-715cf9e9de28,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
26,2023-06-13,717774,Pop Out,field_out,True,657656,630023,Ramón Laureano,Yonny Chirinos,1,1,0,5c711174-e603-40ab-af5b-a7f4a229f736,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
27,2023-06-13,717774,Strikeout,strikeout,True,681146,630023,Jonah Bride,Yonny Chirinos,0,0,0,f56b6f20-63ea-4650-9f08-7cda178d5135,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
28,2023-06-13,717774,Single,single,False,664913,630023,Seth Brown,Yonny Chirinos,0,0,0,471011c3-e3d6-4d1a-b48b-e1dd83f4525a,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
29,2023-06-13,717774,Hit By Pitch,hit_by_pitch,False,649557,630023,Aledmys Díaz,Yonny Chirinos,1,1,1,cf0b1c9f-67b1-4166-b424-9a18c975d09d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
30,2023-06-13,717774,Groundout,field_out,True,607054,630023,Jace Peterson,Yonny Chirinos,0,0,0,3f275384-8b36-4dc0-ab5d-ffec579bc959,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
31,2023-06-13,717774,Double,double,False,642350,663687,Jose Siri,Hogan Harris,1,0,0,91b9d620-d68f-47ae-ba8b-feb0af6ca603,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
32,2023-06-13,717774,Flyout,field_out,True,670764,663687,Taylor Walls,Hogan Harris,1,0,1,4bf92d58-1855-4826-9b64-5a3f531368ab,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
33,2023-06-13,717774,Single,single,False,622534,663687,Manuel Margot,Hogan Harris,0,0,1,455f3aab-0271-4dd8-a8f4-cdca81034071,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
34,2023-06-13,717774,Pop Out,field_out,True,642336,663687,Francisco Mejía,Hogan Harris,0,0,0,8536b8fb-f998-4af1-ad96-1d55196d6815,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
35,2023-06-13,717774,Groundout,field_out,True,650490,663687,Yandy Díaz,Hogan Harris,1,0,0,0564c39d-a0c6-4b24-8fdd-375d8109f0b1,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,87.0,104.0,98.0,,,,0.47,0.188,,0.078,0.06,-0.58,-1.58,,-2.5,-1.37,92.6,90.5,,77.4,74.9,0.25,,0.351,,0.278,80.1,75.0,93.0,96.0,0.203,0.61,0.205,0.3,,,,,,,
36,2023-06-13,717774,Flyout,field_out,True,669127,630023,Shea Langeliers,Yonny Chirinos,0,0,0,f2bce52e-2916-4c00-aa2a-969664f189cd,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
37,2023-06-13,717774,Catcher Interference,catcher_interf,False,665923,630023,Esteury Ruiz,Yonny Chirinos,1,0,0,3e38ebba-1fcc-440e-8eff-ad2ac9dc94fd,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,119.0,99.0,83.0,0.018000000000000002,,0.256,0.258,,1.57,,0.57,-2.31,,92.9,,85.0,88.8,,0.0,0.185,,,0.361,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.299
