,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,ST_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-27,717590,Single,single,False,660688,693433,Keibert Ruiz,Bryan Woo,1,1,0,1c851732-7f4e-4c11-8823-8dab40acb1f9,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-27,717590,Single,single,False,642086,693433,Dominic Smith,Bryan Woo,0,0,1,b8ebda34-ee10-4855-b39c-7f23aa9d9b60,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-27,717590,Flyout,field_out,True,682928,693433,CJ Abrams,Bryan Woo,0,0,0,2ea03414-dce2-4e63-84db-1bacadc9732e,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-27,717590,Walk,walk,False,656537,693433,Derek Hill,Bryan Woo,1,0,1,51e46db3-4e84-4856-8810-539c0b9d33ed,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-27,717590,Strikeout,strikeout,True,657041,693433,Lane Thomas,Bryan Woo,0,0,0,0ebb2e02-9c14-4176-953d-77a7fa8bad87,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-27,717590,Flyout,field_out,True,553993,663623,Eugenio Suárez,Jake Irvin,1,0,0,5acccda0-6f33-4007-9da4-c334586498da,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
16,2023-06-27,717590,Strikeout,strikeout,True,672284,663623,Jarred Kelenic,Jake Irvin,0,0,0,e595ed41-4511-4cb2-82fd-bd701f668b2c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
17,2023-06-27,717590,Strikeout,strikeout,True,645801,663623,Mike Ford,Jake Irvin,0,0,0,26cdad53-9587-498f-ab85-3cc3c09f7363,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
18,2023-06-27,717590,Single,single,False,671277,693433,Luis García Jr.,Bryan Woo,1,0,0,d34bfbbc-b032-4bba-8d63-ca0cfe1634b9,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-27,717590,Strikeout,strikeout,True,600869,693433,Jeimer Candelario,Bryan Woo,0,0,0,64851fbb-b713-41b1-b376-258c5078542e,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-27,717590,Strikeout,strikeout,True,608841,693433,Joey Meneses,Bryan Woo,0,0,1,83ff9d1d-c1cb-4a4c-be1d-a583fef5a1b6,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-27,717590,Strikeout,strikeout,True,572816,693433,Corey Dickerson,Bryan Woo,0,0,0,09a01707-e317-46ee-b5a9-43c96ed09777,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-27,717590,Groundout,field_out,True,543939,663623,Kolten Wong,Jake Irvin,0,0,0,a372fe4f-cded-48c3-a587-d7693d1c3893,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
23,2023-06-27,717590,Groundout,field_out,True,641487,663623,J.P. Crawford,Jake Irvin,0,0,0,d82c5e87-5d70-417e-8a5b-42ef2fa64fb9,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
24,2023-06-27,717590,Lineout,field_out,True,677594,663623,Julio Rodríguez,Jake Irvin,1,0,0,1ecec0a2-6a5c-4a02-a6ae-1ecf960c9fac,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
25,2023-06-27,717590,Lineout,field_out,True,660688,693433,Keibert Ruiz,Bryan Woo,0,0,0,90c3d40c-2a5f-41db-b69c-957bd120433b,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-27,717590,Flyout,field_out,True,642086,693433,Dominic Smith,Bryan Woo,0,0,0,1a1834a2-cb65-40bf-b0ea-e1936086e0e9,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-27,717590,Pop Out,field_out,True,682928,693433,CJ Abrams,Bryan Woo,1,0,0,0829795c-2c7a-44b2-b383-97c4a3e966de,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-27,717590,Single,single,False,664034,663623,Ty France,Jake Irvin,0,0,0,260e58e3-9cbd-40ea-90f1-05145181a1a7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
29,2023-06-27,717590,Flyout,field_out,True,606192,663623,Teoscar Hernández,Jake Irvin,0,0,0,ee8415fb-3414-482b-b51e-c724a34f5a1b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
30,2023-06-27,717590,Single,single,False,663728,663623,Cal Raleigh,Jake Irvin,0,0,1,cf620a9f-6ce0-42b6-8a30-b5776072bd7a,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
31,2023-06-27,717590,Sac Fly,sac_fly,True,553993,663623,Eugenio Suárez,Jake Irvin,1,0,1,e48f391b-51e6-43a0-9b5b-29020e4ee45c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
32,2023-06-27,717590,Strikeout,strikeout,True,672284,663623,Jarred Kelenic,Jake Irvin,0,0,0,5f509528-b890-4114-a161-9824408a9f5f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.35600000000000004,,0.051,-0.01,-0.75,,1.21,94.5,93.9,,0.208,0.348,,,0.25,110.0,100.0,103.0,0.306,0.08,80.9,0.197,,,,,,,,,,,,,,,,,,,,
33,2023-06-27,717590,Strikeout,strikeout,True,656537,693433,Derek Hill,Bryan Woo,0,0,0,9830a8cf-ff2e-4c23-8f52-e532b5a6a106,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-27,717590,Single,single,False,657041,693433,Lane Thomas,Bryan Woo,1,0,0,57dcdc46-acc3-447b-9369-f1373e950861,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-27,717590,Flyout,field_out,True,671277,693433,Luis García Jr.,Bryan Woo,1,0,0,6a85b8d9-15e5-4d1e-af52-d927755d7d39,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-27,717590,Double,double,False,600869,693433,Jeimer Candelario,Bryan Woo,1,0,1,6bd469df-e9a1-4636-b328-89939f902ab6,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-06-27,717590,Flyout,field_out,True,608841,693433,Joey Meneses,Bryan Woo,0,0,0,2ac9d98d-305d-4d3d-925c-306d41507cab,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
