,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,ST_ba,CH_ba,SI_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-09-05,716702,Walk,walk,False,453568,694297,Charlie Blackmon,Brandon Pfaadt,0,0,0,f1397780-3c99-447f-9396-c989bde19ef0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,
1,2023-09-05,716702,Strikeout,strikeout,True,678662,694297,Ezequiel Tovar,Brandon Pfaadt,0,0,0,90a20481-69b7-4abb-a6e3-2172b62b73cb,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,
2,2023-09-05,716702,Flyout,field_out,True,641857,694297,Ryan McMahon,Brandon Pfaadt,0,0,0,77491f5a-2f2c-4300-a90c-8354b7c69e04,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,
3,2023-09-05,716702,Single,single,False,553869,694297,Elias Díaz,Brandon Pfaadt,1,0,1,5f51bfd3-952e-4ad5-ba54-229f04506449,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,
4,2023-09-05,716702,Double,double,False,666134,694297,Nolan Jones,Brandon Pfaadt,0,0,1,4c3a34c1-8d36-473c-87b0-9834696d7d92,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,
5,2023-09-05,716702,Flyout,field_out,True,663898,694297,Brendan Rodgers,Brandon Pfaadt,0,0,0,02596785-2f22-430d-b067-f833834ae2a2,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,
6,2023-09-05,716702,Triple,triple,False,606466,607536,Ketel Marte,Kyle Freeland,0,0,0,ca4a5e4d-f1ef-4b00-82a2-f8d3c0535419,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,,0.122,1.13,-0.86,-0.2,,-3.3,88.8,88.7,84.1,,0.239,,0.435,0.349,0.261,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,,,,,,
7,2023-09-05,716702,Single,single,False,656896,607536,Emmanuel Rivera,Kyle Freeland,0,0,1,5bc89c39-902c-4d07-8d3b-81a356e769c3,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,,0.122,1.13,-0.86,-0.2,,-3.3,88.8,88.7,84.1,,0.239,,0.435,0.349,0.261,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,,,,,,
8,2023-09-05,716702,Grounded Into DP,grounded_into_double_play,True,502054,607536,Tommy Pham,Kyle Freeland,0,0,1,7411b62f-a426-4998-8370-7de18227f255,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,,0.122,1.13,-0.86,-0.2,,-3.3,88.8,88.7,84.1,,0.239,,0.435,0.349,0.261,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,,,,,,
9,2023-09-05,716702,Lineout,field_out,True,572233,607536,Christian Walker,Kyle Freeland,0,0,0,5c39c877-b09f-4c2c-8fef-68b4e87f813a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,,0.122,1.13,-0.86,-0.2,,-3.3,88.8,88.7,84.1,,0.239,,0.435,0.349,0.261,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,,,,,,
