,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC
0,2023-06-13,717778,Walk,walk,False,657041,686613,Lane Thomas,Hunter Brown,1,0,0,9ec08761-5794-47dd-8fca-ea5a53e974eb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
1,2023-06-13,717778,Grounded Into DP,grounded_into_double_play,True,671277,686613,Luis García Jr.,Hunter Brown,1,1,1,2b906c28-5b17-4a11-bbc5-148de089011b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
2,2023-06-13,717778,Strikeout,strikeout,True,608841,686613,Joey Meneses,Hunter Brown,0,0,0,bbd20115-14c5-47d4-99e5-ff2b44c1d996,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
3,2023-06-13,717778,Flyout,field_out,True,643289,571578,Mauricio Dubón,Patrick Corbin,0,0,0,ad90baac-a081-41c0-99e2-3b7f558ea253,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,,0.35,,-0.69,,,-0.89,-0.51,,91.8,,,92.1,80.5,,0.327,,,,,81.2,66.0,101.0,96.0,0.064,-2.07,0.32,0.233,0.29,,,,,,,,,
4,2023-06-13,717778,Strikeout,strikeout,True,514888,571578,Jose Altuve,Patrick Corbin,0,0,0,861224e4-08d1-43b3-b1fc-75235ee68e2d,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,,0.35,,-0.69,,,-0.89,-0.51,,91.8,,,92.1,80.5,,0.327,,,,,81.2,66.0,101.0,96.0,0.064,-2.07,0.32,0.233,0.29,,,,,,,,,
5,2023-06-13,717778,Walk,walk,False,608324,571578,Alex Bregman,Patrick Corbin,0,0,0,905633b9-fc86-4c01-9d5e-ee1132f47eef,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,,0.35,,-0.69,,,-0.89,-0.51,,91.8,,,92.1,80.5,,0.327,,,,,81.2,66.0,101.0,96.0,0.064,-2.07,0.32,0.233,0.29,,,,,,,,,
6,2023-06-13,717778,Groundout,field_out,True,663656,571578,Kyle Tucker,Patrick Corbin,0,0,0,46335e8b-7109-4f99-8cad-e392fcc67d3c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,,,,0.41700000000000004,0.16899999999999998,,,0.35,,-0.69,,,-0.89,-0.51,,91.8,,,92.1,80.5,,0.327,,,,,81.2,66.0,101.0,96.0,0.064,-2.07,0.32,0.233,0.29,,,,,,,,,
7,2023-06-13,717778,Strikeout,strikeout,False,600869,686613,Jeimer Candelario,Hunter Brown,0,0,1,dac611eb-2ade-43fa-9f94-af55aeb1f5a6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
8,2023-06-13,717778,Grounded Into DP,grounded_into_double_play,True,572816,686613,Corey Dickerson,Hunter Brown,1,0,1,4d3fb702-810c-406a-bd5f-a17553e5a67b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
9,2023-06-13,717778,Groundout,field_out,True,660688,686613,Keibert Ruiz,Hunter Brown,1,0,0,3a355c8a-0d8b-46b0-b1ea-730334a60871,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
