,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,CH_ba,FF_ba,SI_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SL_ba,ST_ba,FC_ba,FS%,wFS/C,vFS,FS_ba
0,2023-09-05,716703,Walk,walk,False,656941,658648,Kyle Schwarber,Pedro Avila,1,0,0,a949d6cd-11eb-4fa5-aa25-942b1e38eb0b,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
1,2023-09-05,716703,Grounded Into DP,grounded_into_double_play,True,592206,658648,Nick Castellanos,Pedro Avila,0,0,1,b36cef23-de96-4563-b39b-fe3dd90308a9,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
2,2023-09-05,716703,Lineout,field_out,True,547180,658648,Bryce Harper,Pedro Avila,0,0,0,7a0a45fc-0d1c-466b-a725-0b32fb2b62f5,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
3,2023-09-05,716703,Groundout,field_out,True,673490,547179,Ha-Seong Kim,Michael Lorenzen,1,0,0,73d7f3d2-f711-478c-b8d4-175715eab2ad,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.186,0.211,0.333,0.667,116.0,102.0,106.0,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.242,0.293,0.6,,,,
4,2023-09-05,716703,Flyout,field_out,True,665487,547179,Fernando Tatis Jr.,Michael Lorenzen,0,0,0,90f6462d-43fe-4971-9033-e6b7c8b9d607,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.186,0.211,0.333,0.667,116.0,102.0,106.0,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.242,0.293,0.6,,,,
5,2023-09-05,716703,Groundout,field_out,True,665742,547179,Juan Soto,Michael Lorenzen,1,1,0,ddad2be0-281c-4980-822b-fe929c5bafc9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.186,0.211,0.333,0.667,116.0,102.0,106.0,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.242,0.293,0.6,,,,
6,2023-09-05,716703,Strikeout,strikeout,True,664761,658648,Alec Bohm,Pedro Avila,0,0,0,30a91c34-e2ce-4cd9-a254-f0e0669daf2e,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
7,2023-09-05,716703,Groundout,field_out,True,681082,658648,Bryson Stott,Pedro Avila,1,0,0,953a5895-9624-4d61-a785-ee6d2686dea1,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
8,2023-09-05,716703,Single,single,False,669016,658648,Brandon Marsh,Pedro Avila,0,0,0,56d12214-ec1c-423d-8fb5-95a2f30e5843,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
9,2023-09-05,716703,Groundout,field_out,True,595909,658648,Jake Cave,Pedro Avila,1,0,0,7dc6e84c-47a9-40cf-b975-07ccff23afb7,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
10,2023-09-05,716703,Flyout,field_out,True,592518,547179,Manny Machado,Michael Lorenzen,0,0,0,4c4f3e76-d127-4291-8b3e-7a8697eeb3b1,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.186,0.211,0.333,0.667,116.0,102.0,106.0,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.242,0.293,0.6,,,,
11,2023-09-05,716703,Single,single,False,593428,547179,Xander Bogaerts,Michael Lorenzen,0,0,0,7a2c9a00-19b7-4a36-8494-04c0002ef8d4,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.186,0.211,0.333,0.667,116.0,102.0,106.0,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.242,0.293,0.6,,,,
12,2023-09-05,716703,Grounded Into DP,grounded_into_double_play,True,669134,547179,Luis Campusano,Michael Lorenzen,0,0,1,07a101a5-ea77-468d-8426-4821595e8fa1,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.186,0.211,0.333,0.667,116.0,102.0,106.0,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.242,0.293,0.6,,,,
13,2023-09-05,716703,Walk,walk,False,624641,658648,Edmundo Sosa,Pedro Avila,1,0,0,81edc7e1-dbc9-405d-bb52-906c8869a9d2,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,0.207,0.327,0.006999999999999999,0.203,0.256,-0.67,0.13,1.31,-0.11,2.16,94.0,93.3,80.7,77.4,0.148,0.235,0.356,0.207,,,,,,,,,,,,,,,,
