,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CU_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-03,717145,Home Run,home_run,False,572191,669461,Michael A. Taylor,Matthew Liberatore,0,0,1,6c2c294d-556d-40d6-805e-b21ccec5477b,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
11,2023-08-03,717145,Flyout,field_out,True,670242,669461,Matt Wallner,Matthew Liberatore,1,0,0,1b4db01e-5283-4002-a8cf-be091b259935,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
12,2023-08-03,717145,Groundout,field_out,True,621043,669461,Carlos Correa,Matthew Liberatore,1,0,0,3ca628fa-0bd4-413a-a8f3-5e927c19cf42,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
13,2023-08-03,717145,Single,single,False,676475,543243,Alec Burleson,Sonny Gray,0,0,0,1552d836-d063-414c-a64c-c2542a267d35,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
14,2023-08-03,717145,Forceout,force_out,True,669242,543243,Tommy Edman,Sonny Gray,0,0,1,07029e44-dad6-47e6-a9c2-29e952859457,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
15,2023-08-03,717145,Double,double,False,666185,543243,Dylan Carlson,Sonny Gray,0,0,1,dbc5be9c-605c-427c-9d42-87e175189378,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
16,2023-08-03,717145,Flyout,field_out,True,668800,543243,Andrew Knizner,Sonny Gray,1,0,0,0ab3e07e-3ecd-4dec-84f2-ee9d8d58fb23,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
17,2023-08-03,717145,Pop Out,field_out,True,600301,543243,Taylor Motter,Sonny Gray,0,0,0,19028ebd-9b2d-4948-aac4-0a4ae0e3f8f6,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
18,2023-08-03,717145,Groundout,field_out,True,571657,669461,Kyle Farmer,Matthew Liberatore,0,0,0,ed5f2213-9119-44ab-bc2c-7816013cf5bc,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
19,2023-08-03,717145,Single,single,False,456781,669461,Donovan Solano,Matthew Liberatore,1,0,0,48c192a8-9b26-47ab-8677-6e1da070153f,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
20,2023-08-03,717145,Pop Out,field_out,True,593871,669461,Jorge Polanco,Matthew Liberatore,1,0,1,c82e4b2d-6b2f-4eb1-96d9-326d2792f960,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
21,2023-08-03,717145,Groundout,field_out,True,666397,669461,Edouard Julien,Matthew Liberatore,0,0,0,2c9dc1aa-c321-4d6c-995a-033dc81fe463,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
22,2023-08-03,717145,Strikeout,strikeout,True,665877,543243,José Fermín,Sonny Gray,0,0,0,f632bb03-63e5-4193-98f0-d72736b75683,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
23,2023-08-03,717145,Strikeout,strikeout,True,663457,543243,Lars Nootbaar,Sonny Gray,0,0,0,08f046e4-b053-4f6b-850e-a40aeedd799f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
24,2023-08-03,717145,Strikeout,strikeout,True,502671,543243,Paul Goldschmidt,Sonny Gray,0,0,0,2a7473a1-89b8-43cb-b114-b323f6fb355c,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
25,2023-08-03,717145,Strikeout,strikeout,True,680777,669461,Ryan Jeffers,Matthew Liberatore,0,0,0,0e63f91a-fc73-41b3-932a-90b4ff40ea24,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
26,2023-08-03,717145,Flyout,field_out,True,650489,669461,Willi Castro,Matthew Liberatore,0,0,0,7221a324-a5b9-471d-80cd-ff6af0913673,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
27,2023-08-03,717145,Lineout,field_out,True,572191,669461,Michael A. Taylor,Matthew Liberatore,0,0,0,af5b2947-eb30-462b-bb64-d33b2fc47f63,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
28,2023-08-03,717145,Groundout,field_out,True,691023,543243,Jordan Walker,Sonny Gray,1,0,0,da02d73f-94b9-4bfb-96aa-87b34f314b46,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
29,2023-08-03,717145,Strikeout,strikeout,True,676475,543243,Alec Burleson,Sonny Gray,0,0,0,42390e84-4074-49e7-80d6-ea09f8aab8e4,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
30,2023-08-03,717145,Single,single,False,669242,543243,Tommy Edman,Sonny Gray,0,0,0,939941ed-e214-47c4-8ad1-1ad73d2d7c48,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
31,2023-08-03,717145,Groundout,field_out,True,666185,543243,Dylan Carlson,Sonny Gray,0,0,0,12588149-1750-49d2-90bc-15f97771264d,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.168,0.067,0.61,-0.46,3.25,0.87,-0.63,92.9,92.8,84.3,79.6,0.301,0.275,0.257,,0.27,118.0,102.0,102.0,0.131,0.001,1.3,-0.41,87.6,72.9,0.096,0.265,,,,,,,
32,2023-08-03,717145,Groundout,field_out,True,670242,669461,Matt Wallner,Matthew Liberatore,1,0,0,12f4b1b6-3866-4714-984b-eda8aaab867d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
33,2023-08-03,717145,Groundout,field_out,True,621043,669461,Carlos Correa,Matthew Liberatore,0,0,0,2c406eaf-d5cf-4c5f-9667-8dd2ffb0a5a5,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
34,2023-08-03,717145,Groundout,field_out,True,571657,669461,Kyle Farmer,Matthew Liberatore,1,1,0,cb302d1f-d6da-499b-af06-befe7eb91029,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,,,,,,
