,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,FC_ba,KC%,wKC/C,vKC
0,2023-09-17,716546,Strikeout,strikeout,True,645277,666200,Ozzie Albies,Jesús Luzardo,0,0,0,7c1b31f3-bb57-4823-a530-75935d440262,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,
1,2023-09-17,716546,Flyout,field_out,True,663586,666200,Austin Riley,Jesús Luzardo,1,1,0,58f89872-fe87-421d-930d-4cb08db28641,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,
2,2023-09-17,716546,Groundout,field_out,True,621566,666200,Matt Olson,Jesús Luzardo,0,0,0,6b541ca5-9bab-4a47-abaf-ee69a769dbba,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,
3,2023-09-17,716546,Groundout,field_out,True,650333,450203,Luis Arraez,Charlie Morton,0,0,0,807ff8de-3c4f-4e38-b51c-16a13c682f19,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,89.0,92.0,87.0,0.068,0.317,0.08,,0.10300000000000001,-1.26,0.25,-4.03,,0.86,94.9,89.1,94.2,,0.292,,0.25,0.474,139.0,100.0,111.0,0.43200000000000005,1.79,82.3,0.177,0.296,,,
4,2023-09-17,716546,Walk,walk,False,624585,450203,Jorge Soler,Charlie Morton,0,0,0,0a4f84f2-c85e-4af8-80b6-39ddfe24226e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,89.0,92.0,87.0,0.068,0.317,0.08,,0.10300000000000001,-1.26,0.25,-4.03,,0.86,94.9,89.1,94.2,,0.292,,0.25,0.474,139.0,100.0,111.0,0.43200000000000005,1.79,82.3,0.177,0.296,,,
5,2023-09-17,716546,Strikeout,strikeout,True,605137,450203,Josh Bell,Charlie Morton,0,0,0,3235f518-4fa0-497f-8bb1-5b3b193932fa,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,89.0,92.0,87.0,0.068,0.317,0.08,,0.10300000000000001,-1.26,0.25,-4.03,,0.86,94.9,89.1,94.2,,0.292,,0.25,0.474,139.0,100.0,111.0,0.43200000000000005,1.79,82.3,0.177,0.296,,,
6,2023-09-17,716546,Strikeout,strikeout,True,665862,450203,Jazz Chisholm Jr.,Charlie Morton,0,0,0,4d7f3ec3-e06a-451c-afc8-426cb43f5b7f,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,89.0,92.0,87.0,0.068,0.317,0.08,,0.10300000000000001,-1.26,0.25,-4.03,,0.86,94.9,89.1,94.2,,0.292,,0.25,0.474,139.0,100.0,111.0,0.43200000000000005,1.79,82.3,0.177,0.296,,,
7,2023-09-17,716546,Strikeout,strikeout,True,542303,666200,Marcell Ozuna,Jesús Luzardo,0,0,0,198146e4-2c57-49d2-9993-26a056c74d44,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,
8,2023-09-17,716546,Single,single,False,518595,666200,Travis d'Arnaud,Jesús Luzardo,0,0,0,4f9b794e-32b7-439a-98c6-191bb0ecb1f0,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,
9,2023-09-17,716546,Groundout,field_out,True,671739,666200,Michael Harris II,Jesús Luzardo,0,0,1,84714681-a7a7-47c0-84af-46efb1d9a25b,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,
