,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CU_ba,SI_ba,CH_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-18,716960,Groundout,field_out,True,642086,547179,Dominic Smith,Michael Lorenzen,0,0,0,700ebcb1-1953-421a-b94e-535531c1c89a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
11,2023-08-18,716960,Double,double,False,656448,547179,Stone Garrett,Michael Lorenzen,1,0,0,8e9bebf1-ec52-4646-bc68-0cc12ecc6010,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
12,2023-08-18,716960,Single,single,False,666906,547179,Jake Alu,Michael Lorenzen,0,0,1,b752729d-aca0-4b63-88fe-abaf36f451ff,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
13,2023-08-18,716960,Bunt Groundout,field_out,True,545121,547179,Ildemaro Vargas,Michael Lorenzen,0,0,0,6f4d90f7-a81e-4a49-9534-561bac8234b8,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
14,2023-08-18,716960,Groundout,field_out,True,666164,547179,Blake Rutherford,Michael Lorenzen,1,0,0,fbe1c716-59e3-4fee-a1e8-fae92a502996,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
15,2023-08-18,716960,Strikeout,strikeout,True,592663,672851,J.T. Realmuto,Joan Adon,0,0,0,0e5e8e32-837c-44aa-aa83-23d3f12d1cf0,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
16,2023-08-18,716960,Double,double,False,595909,672851,Jake Cave,Joan Adon,0,0,0,c83c80fd-8a94-410b-bdd5-b19c6d642a9a,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
17,2023-08-18,716960,Flyout,field_out,True,679032,672851,Johan Rojas,Joan Adon,0,0,0,0b346e11-281f-4bd5-8445-d6a41b3b8320,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
18,2023-08-18,716960,Walk,walk,False,656941,672851,Kyle Schwarber,Joan Adon,0,0,0,ddf56239-d348-4349-8c03-f59fad8fd1a1,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
19,2023-08-18,716960,Groundout,field_out,True,664761,672851,Alec Bohm,Joan Adon,0,0,0,3ce793d2-fb7f-4cdb-8fca-0c19e6b7f179,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
20,2023-08-18,716960,Pop Out,field_out,True,682928,547179,CJ Abrams,Michael Lorenzen,1,0,0,fa6b54b2-5077-4903-aea0-a46b32ed795f,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
21,2023-08-18,716960,Single,single,False,657041,547179,Lane Thomas,Michael Lorenzen,0,0,0,4695a2cd-f08f-46ea-a8ee-a5afa0ceebe8,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
22,2023-08-18,716960,Grounded Into DP,grounded_into_double_play,True,608841,547179,Joey Meneses,Michael Lorenzen,0,0,1,eab67532-f907-4f32-b96c-0f47ef90a4a4,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
23,2023-08-18,716960,Double,double,False,547180,672851,Bryce Harper,Joan Adon,0,0,0,58272757-ee93-4010-b49d-2e810c236ae2,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
24,2023-08-18,716960,Strikeout,strikeout,True,592206,672851,Nick Castellanos,Joan Adon,0,0,0,fab6aadb-0864-4a79-8d99-26cd78afa8eb,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
25,2023-08-18,716960,Lineout,field_out,True,681082,672851,Bryson Stott,Joan Adon,1,0,0,67930c76-d767-42bc-a4f4-5ab75138beb3,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
26,2023-08-18,716960,Walk,walk,False,607208,672851,Trea Turner,Joan Adon,0,0,0,78b4a412-dd7a-49fc-9d37-44a1ba7ba9d6,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
27,2023-08-18,716960,Double,double,False,592663,672851,J.T. Realmuto,Joan Adon,0,0,1,3a697a75-b88c-4a33-abe9-5806d2655af5,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
28,2023-08-18,716960,Double,double,False,595909,672851,Jake Cave,Joan Adon,0,0,1,5e5ffda0-f189-4d26-88c1-2cd38653db9d,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
29,2023-08-18,716960,Single,single,False,679032,672851,Johan Rojas,Joan Adon,0,0,1,0ca87438-0d20-435e-8039-0c8a27281d27,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
30,2023-08-18,716960,Home Run,home_run,False,656941,672851,Kyle Schwarber,Joan Adon,0,0,1,1f86732d-b27b-4b96-8a58-0cd2130e143c,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
31,2023-08-18,716960,Groundout,field_out,True,664761,672851,Alec Bohm,Joan Adon,1,0,0,68a477c9-979d-450d-ba14-5aec92ca8612,672851.0,joanadon,Adon,Right,Joan Adon,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.41100000000000003,88.1,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.395,0.113,0.205,0.152,0.26,-1.28,-2.74,-3.51,0.68,94.5,94.2,87.3,80.8,0.288,0.315,0.314,0.148,0.318,,,,,,,,,,,,,,,
32,2023-08-18,716960,Pop Out,field_out,True,660688,547179,Keibert Ruiz,Michael Lorenzen,0,0,0,d6e5196b-27a1-4b34-a5fc-3c6a7c897025,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
33,2023-08-18,716960,Field Error,field_error,False,642086,547179,Dominic Smith,Michael Lorenzen,0,0,1,112537cd-ad3b-44ba-8b75-75cbd0a56aa4,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
34,2023-08-18,716960,Single,single,False,656448,547179,Stone Garrett,Michael Lorenzen,0,0,1,e93174b7-c56f-488c-98da-97a4568f46fa,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.73,0.34,-4.26,0.26,94.3,93.7,84.7,82.3,0.211,0.667,0.333,0.186,0.242,89.0,75.0,71.0,0.009000000000000001,-7.35,90.8,0.293,0.6,,,,,,,
