,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-17,717719,Groundout,field_out,True,572233,669456,Christian Walker,Shane Bieber,0,0,0,732ca0d0-06af-4f6c-8721-8fe59152ce74,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
11,2023-06-17,717719,Groundout,field_out,True,686823,674072,Will Brennan,Tommy Henry,0,0,0,2b3e3edb-b8f2-46e3-a54a-13375d35e0f9,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-17,717719,Flyout,field_out,True,595956,674072,Cam Gallagher,Tommy Henry,0,0,0,f28a81dd-32c2-44d0-8403-584dadce258f,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-17,717719,Single,single,False,680757,674072,Steven Kwan,Tommy Henry,0,0,0,e2cab930-fc9e-44dd-8be5-fa5d7d3fb190,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-17,717719,Single,single,False,642708,674072,Amed Rosario,Tommy Henry,0,0,1,0c0fc28d-c65a-40f1-bb72-b2605f3d2745,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-17,717719,Pop Out,field_out,True,608070,674072,José Ramírez,Tommy Henry,1,0,0,195ae96e-22dc-4c12-9844-7e03635e40ce,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-17,717719,Groundout,field_out,True,666971,669456,Lourdes Gurriel Jr.,Shane Bieber,0,0,0,34ca3e06-b432-4c35-b8b4-0b785f40425f,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
17,2023-06-17,717719,Single,single,False,656976,669456,Pavin Smith,Shane Bieber,0,0,0,f6ca431a-88b4-4acc-a794-8de19a305412,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
18,2023-06-17,717719,Grounded Into DP,grounded_into_double_play,True,668942,669456,Josh Rojas,Shane Bieber,1,0,1,a93e535a-653e-4a34-a036-aac4ea9872e8,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
19,2023-06-17,717719,Groundout,field_out,True,647304,674072,Josh Naylor,Tommy Henry,0,0,0,50b28eb8-6f01-45e5-878b-656d4cfa270d,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-17,717719,Strikeout,strikeout,True,605137,674072,Josh Bell,Tommy Henry,0,0,0,1c8d64dc-d199-4c8f-85ca-5eeda5e0332f,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-17,717719,Home Run,home_run,False,665926,674072,Andrés Giménez,Tommy Henry,0,0,0,b5d2255d-f145-41bf-98b9-43fed9218137,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-17,717719,Flyout,field_out,True,664702,674072,Myles Straw,Tommy Henry,0,0,0,465a5d9c-0c7d-4d42-bf98-1e591b8da219,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-06-17,717719,Strikeout,strikeout,True,608348,669456,Carson Kelly,Shane Bieber,0,0,0,1b28d58b-f2d1-4b25-85c5-d15f3bbc3618,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
24,2023-06-17,717719,Groundout,field_out,True,664983,669456,Jake McCarthy,Shane Bieber,0,0,0,14b5d221-62bc-4190-b714-d3b887b9fa33,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
25,2023-06-17,717719,Groundout,field_out,True,672695,669456,Geraldo Perdomo,Shane Bieber,0,0,0,ea15f5c2-e43a-424a-809b-02d61e90372b,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
26,2023-06-17,717719,Pop Out,field_out,True,686823,674072,Will Brennan,Tommy Henry,0,0,0,a318b4de-31c4-4dbf-98d7-0960cc260c4a,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-17,717719,Groundout,field_out,True,595956,674072,Cam Gallagher,Tommy Henry,0,0,0,1ec8a8d1-2c67-4305-8c7d-e58227b50a04,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-17,717719,Single,single,False,680757,674072,Steven Kwan,Tommy Henry,1,0,0,511e9848-4b15-4b48-b846-b39d83debe8e,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-17,717719,Single,single,False,642708,674072,Amed Rosario,Tommy Henry,1,0,1,d7374af1-e771-4943-a993-c969a1152988,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-06-17,717719,Groundout,field_out,True,608070,674072,José Ramírez,Tommy Henry,0,0,0,c8195d6b-ffeb-41c5-8f2f-ef31a006fd16,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-06-17,717719,Walk,walk,False,606466,669456,Ketel Marte,Shane Bieber,0,0,0,b377e4b9-a5b6-4b7f-b2cd-15785f655c3e,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
32,2023-06-17,717719,Groundout,field_out,True,682998,669456,Corbin Carroll,Shane Bieber,0,0,1,429aa4b4-b8f8-4e4c-a3e2-c796f77d0e9a,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
33,2023-06-17,717719,Home Run,home_run,False,572233,669456,Christian Walker,Shane Bieber,0,0,1,3f253906-9c36-4aa7-9c06-b83e9e35c09d,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
34,2023-06-17,717719,Groundout,field_out,True,666971,669456,Lourdes Gurriel Jr.,Shane Bieber,0,0,0,7d972403-08f8-423b-b4aa-9a3bba779cbc,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
35,2023-06-17,717719,Strikeout,strikeout,True,656976,669456,Pavin Smith,Shane Bieber,0,0,0,fe7a563f-c1ad-4e93-83fd-6c3bce18c55f,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.237,0.5,0.18,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,,,,,,,
36,2023-06-17,717719,Flyout,field_out,True,647304,674072,Josh Naylor,Tommy Henry,1,0,0,95c3a44f-fb79-41b6-84e1-51d005a24891,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
