,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FC_ba,ST_ba
0,2023-05-24,718046,Strikeout,strikeout,True,643289,605288,Mauricio Dubón,Adrian Houser,0,0,0,03fe0de6-bbd5-4512-9e9b-f55040b80caa,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,
1,2023-05-24,718046,Flyout,field_out,True,608324,605288,Alex Bregman,Adrian Houser,0,0,0,c21b3541-1ecd-4af4-b62b-9c3737e1b1ec,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,
2,2023-05-24,718046,Walk,walk,False,670541,605288,Yordan Alvarez,Adrian Houser,0,0,0,7ed4d8c0-24a6-477d-b217-b030f668af35,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,
3,2023-05-24,718046,Single,single,False,663656,605288,Kyle Tucker,Adrian Houser,0,0,1,628fba99-9dfc-4c06-ae04-85263a6389ff,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,
4,2023-05-24,718046,Groundout,field_out,True,547989,605288,José Abreu,Adrian Houser,0,0,0,e6647d5e-50aa-4be6-a88f-7bef88a6d57e,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,
5,2023-05-24,718046,Double,double,False,592885,656232,Christian Yelich,Brandon Bielak,0,0,0,dd507b47-b6b6-4003-9b92-6b32eee165d3,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.11800000000000001,0.111,0.247,-1.15,-0.12,-3.74,-0.81,0.83,92.1,92.1,82.0,79.5,0.338,0.273,0.333,0.217,0.227,0.004,-0.48,84.4,,,,,,,,,,,
6,2023-05-24,718046,Home Run,home_run,False,642715,656232,Willy Adames,Brandon Bielak,0,0,1,ab1c80db-25a7-43a8-bc50-0d06c0345558,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.11800000000000001,0.111,0.247,-1.15,-0.12,-3.74,-0.81,0.83,92.1,92.1,82.0,79.5,0.338,0.273,0.333,0.217,0.227,0.004,-0.48,84.4,,,,,,,,,,,
7,2023-05-24,718046,Strikeout,strikeout,True,642133,656232,Rowdy Tellez,Brandon Bielak,0,0,0,12b45523-d555-4db9-899f-616091793357,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.11800000000000001,0.111,0.247,-1.15,-0.12,-3.74,-0.81,0.83,92.1,92.1,82.0,79.5,0.338,0.273,0.333,0.217,0.227,0.004,-0.48,84.4,,,,,,,,,,,
8,2023-05-24,718046,Flyout,field_out,True,680911,656232,Owen Miller,Brandon Bielak,1,0,0,868908d7-70c3-4fab-9ef0-a69bf91bde64,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.11800000000000001,0.111,0.247,-1.15,-0.12,-3.74,-0.81,0.83,92.1,92.1,82.0,79.5,0.338,0.273,0.333,0.217,0.227,0.004,-0.48,84.4,,,,,,,,,,,
9,2023-05-24,718046,Strikeout,strikeout,True,661388,656232,William Contreras,Brandon Bielak,0,0,0,8b4222a0-9695-4a91-847c-06927eb0566a,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.11800000000000001,0.111,0.247,-1.15,-0.12,-3.74,-0.81,0.83,92.1,92.1,82.0,79.5,0.338,0.273,0.333,0.217,0.227,0.004,-0.48,84.4,,,,,,,,,,,
