,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SI_ba,FF_ba,CU_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,ST_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-08-26,716841,Strikeout,strikeout,True,676116,657053,Ryan Noda,Touki Toussaint,0,0,0,fba513e7-ec4f-4cac-a500-c07f830aa34b,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
1,2023-08-26,716841,Groundout,field_out,True,680869,657053,Zack Gelof,Touki Toussaint,1,0,0,17695f3e-7631-4a33-8420-687607de6243,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
2,2023-08-26,716841,Walk,walk,False,664913,657053,Seth Brown,Touki Toussaint,1,0,0,3c7d7581-08ea-4671-a219-84acccb877d8,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
3,2023-08-26,716841,Flyout,field_out,True,667670,657053,Brent Rooker,Touki Toussaint,0,0,0,bc319dc7-28c1-4556-92e3-d07c26968c3f,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
4,2023-08-26,716841,Strikeout,strikeout,True,641313,676664,Tim Anderson,JP Sears,0,0,0,8d074cef-ed92-4487-8e3f-5f79b31336e0,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,,-0.84,,0.63,-0.06,,93.1,,92.1,81.4,,,0.256,,,0.21,84.1,83.0,100.0,102.0,0.151,0.36,0.234,0.277,,,,,,,,,,,,,
5,2023-08-26,716841,Strikeout,strikeout,True,643217,676664,Andrew Benintendi,JP Sears,0,0,0,a05fa2dd-26ba-43ab-bf92-c3bb8516c070,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,,-0.84,,0.63,-0.06,,93.1,,92.1,81.4,,,0.256,,,0.21,84.1,83.0,100.0,102.0,0.151,0.36,0.234,0.277,,,,,,,,,,,,,
6,2023-08-26,716841,Double,double,False,673357,676664,Luis Robert Jr.,JP Sears,1,1,0,c4bb00ad-7fc1-4c9f-83e2-ae02b110eeef,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,,-0.84,,0.63,-0.06,,93.1,,92.1,81.4,,,0.256,,,0.21,84.1,83.0,100.0,102.0,0.151,0.36,0.234,0.277,,,,,,,,,,,,,
7,2023-08-26,716841,Single,single,False,650391,676664,Eloy Jiménez,JP Sears,0,0,1,1902093f-414c-423e-91ea-b1ffd9fd0cc6,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,,-0.84,,0.63,-0.06,,93.1,,92.1,81.4,,,0.256,,,0.21,84.1,83.0,100.0,102.0,0.151,0.36,0.234,0.277,,,,,,,,,,,,,
8,2023-08-26,716841,Strikeout,strikeout,True,660162,676664,Yoán Moncada,JP Sears,0,0,0,26f5bc67-11b8-4053-a361-83f9327496dc,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,,-0.84,,0.63,-0.06,,93.1,,92.1,81.4,,,0.256,,,0.21,84.1,83.0,100.0,102.0,0.151,0.36,0.234,0.277,,,,,,,,,,,,,
9,2023-08-26,716841,Lineout,field_out,True,643393,657053,Tony Kemp,Touki Toussaint,1,0,0,6449500a-e3d1-47d8-ac7b-dad07a9e4444,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
