,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,KN%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,wKN/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SI_ba,SL_ba,CU_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,ST_ba
0,2023-08-12,717018,Strikeout,strikeout,True,668939,669923,Adley Rutschman,George Kirby,0,0,0,620d3146-3a2f-420a-bdb2-72d03ddb33a1,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
1,2023-08-12,717018,Strikeout,strikeout,True,656775,669923,Cedric Mullins,George Kirby,0,0,0,f386bacd-821f-45cb-b4f9-a399af78c120,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
2,2023-08-12,717018,Flyout,field_out,True,623993,669923,Anthony Santander,George Kirby,1,0,0,0de1f1b6-3e69-4a9b-8dc3-320dfcc0c0f1,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
3,2023-08-12,717018,Strikeout,strikeout,True,677594,608344,Julio Rodríguez,Cole Irvin,0,0,0,ea9e25b6-9963-44a1-938f-93970f8307d4,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,,75.0,106.0,101.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,,,,0.207,0.28,,,,0.21100000000000002,,0.22,,0.95,,,-2.77,,92.2,,91.9,,,0.247,0.28,,0.229,,0.324,92.0,94.0,91.0,99.0,99.0,94.0,0.159,0.14300000000000002,2.29,-0.89,85.5,77.2,0.18,,,,
4,2023-08-12,717018,Strikeout,strikeout,True,553993,608344,Eugenio Suárez,Cole Irvin,0,0,0,55e769a5-59e0-42ef-ae84-eb1f9ae1ca65,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,,75.0,106.0,101.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,,,,0.207,0.28,,,,0.21100000000000002,,0.22,,0.95,,,-2.77,,92.2,,91.9,,,0.247,0.28,,0.229,,0.324,92.0,94.0,91.0,99.0,99.0,94.0,0.159,0.14300000000000002,2.29,-0.89,85.5,77.2,0.18,,,,
5,2023-08-12,717018,Flyout,field_out,True,664034,608344,Ty France,Cole Irvin,0,0,0,a8c1149c-4c12-4a02-90c0-16c96a2a4cdf,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,,75.0,106.0,101.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,,,,0.207,0.28,,,,0.21100000000000002,,0.22,,0.95,,,-2.77,,92.2,,91.9,,,0.247,0.28,,0.229,,0.324,92.0,94.0,91.0,99.0,99.0,94.0,0.159,0.14300000000000002,2.29,-0.89,85.5,77.2,0.18,,,,
6,2023-08-12,717018,Single,single,False,663624,669923,Ryan Mountcastle,George Kirby,1,0,0,3c74e122-560c-47d6-84d8-a99d047c0fcd,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
7,2023-08-12,717018,Flyout,field_out,True,656811,669923,Ryan O'Hearn,George Kirby,0,0,0,1acf828d-e041-49fc-b995-edc0d0c6d60f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
8,2023-08-12,717018,Grounded Into DP,grounded_into_double_play,True,669720,669923,Austin Hays,George Kirby,0,0,1,263a181b-a784-46ba-b475-2d2a0755e7f9,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
9,2023-08-12,717018,Pop Out,field_out,True,663728,608344,Cal Raleigh,Cole Irvin,0,0,0,ddf2c0fb-da97-4fdc-a8a2-51c9f5720a77,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,,75.0,106.0,101.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,,,,0.207,0.28,,,,0.21100000000000002,,0.22,,0.95,,,-2.77,,92.2,,91.9,,,0.247,0.28,,0.229,,0.324,92.0,94.0,91.0,99.0,99.0,94.0,0.159,0.14300000000000002,2.29,-0.89,85.5,77.2,0.18,,,,
