,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,FF_ba,CU_ba,CH_ba,FC_ba,SL_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
0,2023-08-12,717020,Strikeout,strikeout,True,673490,668678,Ha-Seong Kim,Zac Gallen,0,0,0,2c400cb0-bd40-42c7-81f9-643f94b85379,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
1,2023-08-12,717020,Single,single,False,665487,668678,Fernando Tatis Jr.,Zac Gallen,0,0,0,d3c86f46-78f7-4026-ba9b-1c7d446d376d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
2,2023-08-12,717020,Flyout,field_out,True,665742,668678,Juan Soto,Zac Gallen,0,0,0,ff566060-cf0e-4e3e-850d-479b1ac362ee,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
3,2023-08-12,717020,Single,single,False,592518,668678,Manny Machado,Zac Gallen,1,0,1,61d65227-58fc-406d-bb52-0b8dc89a80b0,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
4,2023-08-12,717020,Strikeout,strikeout,True,593428,668678,Xander Bogaerts,Zac Gallen,0,0,0,ba155f69-e406-47dd-bb53-97dccdd1ee6d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
5,2023-08-12,717020,Groundout,field_out,True,606466,448179,Ketel Marte,Rich Hill,1,0,0,38952132-6e12-43a9-8309-dcf1b2c182d3,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
6,2023-08-12,717020,Double,double,False,682998,448179,Corbin Carroll,Rich Hill,1,0,0,ff37df2c-0b38-496a-9896-0ee7ef8f8971,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
7,2023-08-12,717020,Double,double,False,502054,448179,Tommy Pham,Rich Hill,0,0,1,892a22b0-e147-41e8-a890-ab94d381e5b1,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
8,2023-08-12,717020,Single,single,False,572233,448179,Christian Walker,Rich Hill,1,1,0,67ee6aa2-d974-4df7-9d92-7589b071d502,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
9,2023-08-12,717020,Strikeout,strikeout,True,666971,448179,Lourdes Gurriel Jr.,Rich Hill,0,0,0,08d7b88d-5bf3-4884-9d34-e7c338e9fc95,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
10,2023-08-12,717020,Lineout,field_out,True,671083,448179,Buddy Kennedy,Rich Hill,1,0,1,dbc60f1b-3321-4315-9e8b-f46712a4054d,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
11,2023-08-12,717020,Groundout,field_out,True,630105,668678,Jake Cronenworth,Zac Gallen,1,0,0,4bb69f06-cd2b-4e0c-9dec-79f269e55f8c,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
12,2023-08-12,717020,Strikeout,strikeout,True,669134,668678,Luis Campusano,Zac Gallen,0,0,0,75d59b5e-4dc6-44ff-88b3-af362b027f01,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
13,2023-08-12,717020,Strikeout,strikeout,True,640492,668678,José Azocar,Zac Gallen,0,0,0,cadd7f32-1c38-47bb-865c-7ca5b921dc30,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.491,0.092,0.045,0.22699999999999998,0.139,1.59,-2.24,-3.38,0.34,0.46,1.05,93.6,90.2,93.0,87.4,82.5,0.238,0.21,0.21,0.352,0.25,0.286,,,,,,,
14,2023-08-12,717020,Pop Out,field_out,True,664983,448179,Jake McCarthy,Rich Hill,1,0,0,f5ee359a-b4a0-4970-abfc-b850365f054b,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
15,2023-08-12,717020,Lineout,field_out,True,605113,448179,Nick Ahmed,Rich Hill,0,0,0,8c146c2d-3356-4296-9f79-2ec2b9de3454,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.008,0.023,-0.32,-1.27,2.5,-2.52,-3.65,-0.06,88.4,83.3,86.1,71.1,67.1,0.249,0.283,0.263,0.39,0.5,0.105,116.0,94.0,103.0,0.354,-1.16,72.0,0.233
