,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,KC%,CH%,wSI/C,wSL/C,wKC/C,wCH/C,vSI,vSL,vKC,SI_ba,SL_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,wFA/C,wFC/C,vFA,vFC,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,CU_ba,FS_ba,FC_ba
0,2023-05-21,718078,Strikeout,strikeout,True,542932,622072,Jon Berti,Alex Wood,0,0,0,1a3c23d7-ea53-4b5c-807b-0854f094d6e8,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-21,718078,Home Run,home_run,False,624585,622072,Jorge Soler,Alex Wood,0,0,0,34924937-9bf6-474e-9953-55dabd48394c,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-21,718078,Strikeout,strikeout,True,643265,622072,Garrett Cooper,Alex Wood,0,0,0,a77302fd-da9d-4b77-aba5-d664b29fb814,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-21,718078,Groundout,field_out,True,650559,622072,Bryan De La Cruz,Alex Wood,0,0,0,09c8101e-a821-4b55-bf50-e677dcce54a2,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-21,718078,Strikeout,strikeout,True,527038,666200,Wilmer Flores,Jesús Luzardo,0,0,0,011d612c-8d77-498b-a2e3-3f8ca8ba218e,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.289,,0.21,-0.81,-0.26,,-0.09,96.5,85.1,,0.314,0.233,0.248,106.0,103.0,100.0,68.0,87.0,76.0,0.457,0.004,0.93,0.74,96.7,91.4,0.232,,,,,,,,,,,,,,,,,,
5,2023-05-21,718078,Strikeout,strikeout,True,642731,666200,Thairo Estrada,Jesús Luzardo,0,0,0,7eeaddc1-2ab9-4db2-a172-9a3890066551,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.289,,0.21,-0.81,-0.26,,-0.09,96.5,85.1,,0.314,0.233,0.248,106.0,103.0,100.0,68.0,87.0,76.0,0.457,0.004,0.93,0.74,96.7,91.4,0.232,,,,,,,,,,,,,,,,,,
6,2023-05-21,718078,Walk,walk,False,605204,666200,J.D. Davis,Jesús Luzardo,0,0,0,cfce4db8-8f6a-4a0e-87a2-73caceaa2572,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.289,,0.21,-0.81,-0.26,,-0.09,96.5,85.1,,0.314,0.233,0.248,106.0,103.0,100.0,68.0,87.0,76.0,0.457,0.004,0.93,0.74,96.7,91.4,0.232,,,,,,,,,,,,,,,,,,
7,2023-05-21,718078,Strikeout,strikeout,True,571745,666200,Mitch Haniger,Jesús Luzardo,0,0,0,84dcadcf-1a5b-4079-a2aa-5dc0162aa4d6,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.289,,0.21,-0.81,-0.26,,-0.09,96.5,85.1,,0.314,0.233,0.248,106.0,103.0,100.0,68.0,87.0,76.0,0.457,0.004,0.93,0.74,96.7,91.4,0.232,,,,,,,,,,,,,,,,,,
8,2023-05-21,718078,Flyout,field_out,True,493329,622072,Yuli Gurriel,Alex Wood,0,0,0,a7cfa5cc-3b91-4c7d-be19-7bf9eb9b7519,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-05-21,718078,Strikeout,strikeout,True,663743,622072,Nick Fortes,Alex Wood,0,0,0,3341cfe5-16be-4fb4-b0df-6bd1fc2ecb79,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
