,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
10,2023-04-15,718566,Grounded Into DP,grounded_into_double_play,True,595909,668933,Jake Cave,Graham Ashcraft,0,0,1,ada41049-5c63-4f99-98da-f3813971a1bc,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
11,2023-04-15,718566,Double,double,False,624641,668933,Edmundo Sosa,Graham Ashcraft,0,0,0,62d1321f-62f0-4a44-be01-0aa7aedb3fc1,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
12,2023-04-15,718566,Strikeout,strikeout,True,596117,668933,Garrett Stubbs,Graham Ashcraft,0,0,0,b232eb7f-dafe-4e92-9382-eb4593cfa63c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
13,2023-04-15,718566,Home Run,home_run,False,571976,621381,Wil Myers,Matt Strahm,0,0,0,d0f2fa17-d4dc-4423-b7a4-a4c8572c2716,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
14,2023-04-15,718566,Walk,walk,False,669222,621381,Nick Senzel,Matt Strahm,0,0,0,7176ecc9-e617-4e1c-a8e1-c01faa738326,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
15,2023-04-15,718566,Strikeout,strikeout,True,670770,621381,TJ Friedl,Matt Strahm,0,0,0,38be9bcd-36d8-42f4-97e3-726d1037d1ba,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
16,2023-04-15,718566,Strikeout,strikeout,True,676480,621381,Jose Barrero,Matt Strahm,0,0,1,1d74228d-6b72-483d-8770-a928f0d408eb,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
17,2023-04-15,718566,Strikeout,strikeout,True,592200,621381,Curt Casali,Matt Strahm,0,0,0,5db975ed-8e62-489e-91dd-6e711fe9978f,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
18,2023-04-15,718566,Groundout,field_out,True,681082,668933,Bryson Stott,Graham Ashcraft,0,0,0,3f02074c-6a4f-416d-aaae-c081157d8919,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
19,2023-04-15,718566,Lineout,field_out,True,607208,668933,Trea Turner,Graham Ashcraft,0,0,0,5595b90b-8457-41e4-8153-5818aa21241b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
20,2023-04-15,718566,Groundout,field_out,True,656941,668933,Kyle Schwarber,Graham Ashcraft,0,0,0,e6791738-1100-4ed6-bdc6-a28123baa79e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
21,2023-04-15,718566,Single,single,False,663697,621381,Jonathan India,Matt Strahm,1,1,0,9c74b03a-9500-46b0-875e-b1a5c8161f6b,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
22,2023-04-15,718566,Walk,walk,False,668715,621381,Spencer Steer,Matt Strahm,0,0,1,b21d4bce-1745-4377-9dcb-ecefb9d573bd,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
23,2023-04-15,718566,Strikeout,strikeout,True,656413,621381,Stuart Fairchild,Matt Strahm,0,0,1,17524312-a0cb-4735-bf71-c704ad44cc09,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
24,2023-04-15,718566,Strikeout,strikeout,True,663886,621381,Tyler Stephenson,Matt Strahm,0,0,0,1c8c425b-e48a-4462-96d0-4e2641a2bd9d,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.10099999999999999,0.256,0.004,-0.5,0.27,2.22,-9.98,87.6,93.2,83.1,0.296,0.133,0.344,114.0,99.0,105.0,101.0,105.0,104.0,0.452,1.08,93.4,0.186,,,,,,,,,
25,2023-04-15,718566,Home Run,home_run,False,571976,571479,Wil Myers,Andrew Bellatti,0,0,1,30985984-f28e-41e6-9e6e-b77b94cfbb22,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,,,,103.0,95.0,96.0,,,,,,0.47100000000000003,0.055,,,-2.81,0.39,,,86.0,,0.327,,69.0,94.0,84.0,104.0,96.0,95.0,0.474,1.54,94.1,0.163,0.2,,,,,,,,
26,2023-04-15,718566,Pop Out,field_out,True,669222,571479,Nick Senzel,Andrew Bellatti,0,0,0,3387ff98-1d95-4fa3-be15-e8c97a88426e,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,,,,103.0,95.0,96.0,,,,,,0.47100000000000003,0.055,,,-2.81,0.39,,,86.0,,0.327,,69.0,94.0,84.0,104.0,96.0,95.0,0.474,1.54,94.1,0.163,0.2,,,,,,,,
27,2023-04-15,718566,Groundout,field_out,True,592206,668933,Nick Castellanos,Graham Ashcraft,0,0,0,3a9e38f1-5af8-4933-b17b-7e38296f523d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
28,2023-04-15,718566,Strikeout,strikeout,True,669016,668933,Brandon Marsh,Graham Ashcraft,0,0,0,bc0a1683-74ef-4a8a-abd6-5af044865a60,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
29,2023-04-15,718566,Walk,walk,False,664761,668933,Alec Bohm,Graham Ashcraft,1,0,0,9ac844a5-59e3-4e39-ab11-0f61acfd1d4e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
30,2023-04-15,718566,Forceout,force_out,True,595909,668933,Jake Cave,Graham Ashcraft,0,0,1,0a7b6547-96dd-45a1-afbc-de5088a3953a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
31,2023-04-15,718566,Pop Out,field_out,True,670770,571479,TJ Friedl,Andrew Bellatti,1,0,0,dd608db4-81c1-4497-a371-3c9cb106b9c2,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,,,,103.0,95.0,96.0,,,,,,0.47100000000000003,0.055,,,-2.81,0.39,,,86.0,,0.327,,69.0,94.0,84.0,104.0,96.0,95.0,0.474,1.54,94.1,0.163,0.2,,,,,,,,
32,2023-04-15,718566,Walk,walk,False,676480,571479,Jose Barrero,Andrew Bellatti,0,0,0,0945d2ce-5a24-4d76-8db5-d34428217aec,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,,,,103.0,95.0,96.0,,,,,,0.47100000000000003,0.055,,,-2.81,0.39,,,86.0,,0.327,,69.0,94.0,84.0,104.0,96.0,95.0,0.474,1.54,94.1,0.163,0.2,,,,,,,,
33,2023-04-15,718566,Strikeout,strikeout,True,592200,571479,Curt Casali,Andrew Bellatti,0,0,1,f88c6618-cc02-42d3-a517-546764f03fe6,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,,,,103.0,95.0,96.0,,,,,,0.47100000000000003,0.055,,,-2.81,0.39,,,86.0,,0.327,,69.0,94.0,84.0,104.0,96.0,95.0,0.474,1.54,94.1,0.163,0.2,,,,,,,,
34,2023-04-15,718566,Double,double,False,663697,571479,Jonathan India,Andrew Bellatti,1,1,1,de0fbd68-05c0-4c49-9afa-6bf348889ec1,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,,,,103.0,95.0,96.0,,,,,,0.47100000000000003,0.055,,,-2.81,0.39,,,86.0,,0.327,,69.0,94.0,84.0,104.0,96.0,95.0,0.474,1.54,94.1,0.163,0.2,,,,,,,,
35,2023-04-15,718566,Strikeout,strikeout,True,668715,571479,Spencer Steer,Andrew Bellatti,0,0,0,f6d70199-fe7f-4319-a5f1-6563931ed4d2,571479.0,andrewbellatti,Bellatti,Right,Andrew Bellatti,5.11,4.9,24.2,96.0,101.0,95.0,0.677,9.12,4.38,9.12,1.46,0.74,0.276,0.408,0.145,0.382,0.379,88.7,,,,103.0,95.0,96.0,,,,,,0.47100000000000003,0.055,,,-2.81,0.39,,,86.0,,0.327,,69.0,94.0,84.0,104.0,96.0,95.0,0.474,1.54,94.1,0.163,0.2,,,,,,,,
36,2023-04-15,718566,Single,single,False,624641,668933,Edmundo Sosa,Graham Ashcraft,0,0,0,34f6a70b-20d7-4877-ba16-6c76db149b82,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
37,2023-04-15,718566,Flyout,field_out,True,596117,668933,Garrett Stubbs,Graham Ashcraft,0,0,0,620079c8-8177-475b-96c8-8085fd15a5d6,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
38,2023-04-15,718566,Strikeout,strikeout,True,681082,668933,Bryson Stott,Graham Ashcraft,0,0,0,efcdb4a8-ba06-4c99-989a-b574c508a5d1,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
39,2023-04-15,718566,Fielders Choice,fielders_choice,True,607208,668933,Trea Turner,Graham Ashcraft,0,0,1,394ac9da-91ff-4a3d-86d5-3a11c24389a7,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
40,2023-04-15,718566,Double,double,False,656413,686842,Stuart Fairchild,McKinley Moore,0,0,0,57fbd080-b51e-4a6d-a433-45628e3ea857,686842.0,mckinleymoore,Moore,Right,McKinley Moore,18.9,6.24,3.1,89.0,114.0,97.0,0.742,5.4,13.5,13.5,2.7,1.0,0.083,0.75,0.083,0.25,0.419,90.7,,,,140.0,89.0,109.0,,,,,,0.36,0.081,,,-7.16,-2.0,,,84.9,,,,84.0,76.0,100.0,101.0,91.0,89.0,0.5579999999999999,-2.49,97.2,0.375,,0.4,,,,,,,
