,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FF_ba,CH_ba,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,FS%,SL%,wFS/C,wSL/C,vFS,vSL,SL_ba,FS_ba,ST_ba,KC%,wKC/C,vKC
10,2023-04-25,718429,Single,single,False,493329,450203,Yuli Gurriel,Charlie Morton,0,0,0,55f55f0e-a728-4092-bafe-b6355cf56299,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
11,2023-04-25,718429,Walk,walk,False,542932,450203,Jon Berti,Charlie Morton,1,0,1,abb3b5ff-b8f7-4954-9f53-f5454232a440,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
12,2023-04-25,718429,Groundout,field_out,True,663743,450203,Nick Fortes,Charlie Morton,1,0,0,5ab05de2-6465-4a5a-afd4-674aab17cb35,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
13,2023-04-25,718429,Lineout,field_out,True,645277,663773,Ozzie Albies,Bryan Hoeing,1,0,0,3a0e78db-f1d3-4275-9d07-44967231795a,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
14,2023-04-25,718429,Flyout,field_out,True,687093,663773,Vaughn Grissom,Bryan Hoeing,1,0,0,9731e02e-bdfe-459a-bd3a-060fdbdc171c,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
15,2023-04-25,718429,Flyout,field_out,True,656541,663773,Sam Hilliard,Bryan Hoeing,0,0,0,848aa2f6-ca18-4e26-9a36-259f7bf8e7be,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
16,2023-04-25,718429,Groundout,field_out,True,641658,450203,Garrett Hampson,Charlie Morton,0,0,0,7de850d4-ce46-4eda-a9df-b8db065ce9e3,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
17,2023-04-25,718429,Home Run,home_run,False,665862,450203,Jazz Chisholm Jr.,Charlie Morton,0,0,0,ef98d9e9-65d1-4762-9133-c9aa43185437,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
18,2023-04-25,718429,Flyout,field_out,True,624585,450203,Jorge Soler,Charlie Morton,1,1,0,1f77794a-27c3-48ed-b6c7-27290543d094,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
19,2023-04-25,718429,Strikeout,strikeout,True,650559,450203,Bryan De La Cruz,Charlie Morton,0,0,0,205a67c0-607b-4bcd-b821-cdf67da221b4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
20,2023-04-25,718429,Lineout,field_out,True,607680,663773,Kevin Pillar,Bryan Hoeing,1,0,0,8258c862-b417-4c4a-8e15-7161ec51aa39,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
21,2023-04-25,718429,Groundout,field_out,True,660670,663773,Ronald Acuña Jr.,Bryan Hoeing,1,1,0,0feae8cf-f1eb-4a4d-beb1-ceb7cb4851e3,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
22,2023-04-25,718429,Walk,walk,False,621566,663773,Matt Olson,Bryan Hoeing,1,0,0,b3670b4a-fa5d-4f6a-b668-1842ebdf0adb,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
23,2023-04-25,718429,Lineout,field_out,True,663586,663773,Austin Riley,Bryan Hoeing,0,0,0,f41c751e-8429-4500-ad19-a8ac16597d21,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
24,2023-04-25,718429,Strikeout,strikeout,True,541645,450203,Avisaíl García,Charlie Morton,0,0,0,a6d2d26a-2ff6-4bfb-b64d-b6b59200a80e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
25,2023-04-25,718429,Groundout,field_out,True,516416,450203,Jean Segura,Charlie Morton,1,0,0,26712255-545e-409c-8358-d919780fcbc4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
26,2023-04-25,718429,Strikeout,strikeout,True,493329,450203,Yuli Gurriel,Charlie Morton,0,0,0,bc54c5e0-3680-463f-ba52-ad75afc9fc4a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
27,2023-04-25,718429,Single,single,False,669221,663773,Sean Murphy,Bryan Hoeing,1,0,0,eac7c981-2ebb-4bc6-9734-54b740c41c42,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
28,2023-04-25,718429,Walk,walk,False,592696,663773,Eddie Rosario,Bryan Hoeing,0,0,1,fd8b20f7-7a12-465d-98cb-0e4fa5965989,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
29,2023-04-25,718429,Groundout,field_out,True,645277,663773,Ozzie Albies,Bryan Hoeing,1,0,1,51630996-5ef8-4cb1-a4d3-0f1747d2d542,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
30,2023-04-25,718429,Single,single,False,687093,663773,Vaughn Grissom,Bryan Hoeing,0,0,1,183c7157-02e8-4746-aa57-ad465148bf80,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
31,2023-04-25,718429,Single,single,False,656541,663773,Sam Hilliard,Bryan Hoeing,1,0,1,22aac47d-2b8e-4edb-bc98-22bc3737bb41,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
32,2023-04-25,718429,Double,double,False,607680,663773,Kevin Pillar,Bryan Hoeing,1,0,1,008bfd64-e14d-4340-a42c-dea38e691cc9,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
33,2023-04-25,718429,Strikeout,strikeout,True,660670,663773,Ronald Acuña Jr.,Bryan Hoeing,0,0,0,d7bc5761-070f-4942-840f-e47d7b37a74d,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,106.0,100.0,99.0,,,,0.526,0.08900000000000001,,,0.026000000000000002,-2.17,,-0.76,,-5.28,93.9,,94.1,,,0.333,0.6,0.275,,97.0,104.0,108.0,0.042,0.318,-5.4,0.98,84.9,83.2,0.179,0.333,,,,
34,2023-04-25,718429,Flyout,field_out,True,621566,595345,Matt Olson,Steven Okert,1,1,0,732a09b6-e0c8-4f26-9b9a-de79ccf9c6c2,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,,,,,,,,92.0,94.0,88.0,,,,,,,0.001,0.386,,,,-1.92,,-2.69,,,93.8,,94.2,,,0.289,,,,127.0,96.0,105.0,,0.613,,1.38,,81.9,0.194,,,,,
35,2023-04-25,718429,Flyout,field_out,True,542932,450203,Jon Berti,Charlie Morton,0,0,0,1b001984-93e7-4e03-8d14-b64da0ee80fa,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
36,2023-04-25,718429,Walk,walk,False,663743,450203,Nick Fortes,Charlie Morton,0,0,0,1ecd189f-3c20-4313-b87d-d7dd2729ee96,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
