,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-09-11,716635,Lineout,field_out,True,682848,571578,Endy Rodríguez,Patrick Corbin,0,0,0,a6141788-8bb4-4870-8d2b-87681437343d,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
11,2023-09-11,716635,Single,single,False,678894,571578,Liover Peguero,Patrick Corbin,0,0,0,66f0a2c6-acec-415d-85f8-c73b609b6dfd,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
12,2023-09-11,716635,Lineout,field_out,True,678225,571578,Ji Hwan Bae,Patrick Corbin,0,0,0,9c0d0392-bd77-46df-900e-9b9b7c188802,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
13,2023-09-11,716635,Single,single,False,545121,656578,Ildemaro Vargas,Andre Jackson,0,0,0,3509bee1-213a-4e6f-97c5-49c5e1eb051e,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
14,2023-09-11,716635,Forceout,force_out,True,671277,656578,Luis García Jr.,Andre Jackson,1,0,1,0b4efb21-701d-4504-bafa-69eed24c4c2c,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
15,2023-09-11,716635,Forceout,force_out,True,696285,656578,Jacob Young,Andre Jackson,1,0,1,7b0f832f-b7b3-4cf0-b2ba-962a6dff7b86,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
16,2023-09-11,716635,Home Run,home_run,False,682928,656578,CJ Abrams,Andre Jackson,0,0,1,468dbda5-0985-45cc-8068-2775357b6a43,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
17,2023-09-11,716635,Lineout,field_out,True,657041,656578,Lane Thomas,Andre Jackson,1,0,0,39857867-9d5a-4996-a866-640abe07bc0a,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
18,2023-09-11,716635,Single,single,False,669707,571578,Jared Triolo,Patrick Corbin,0,0,0,8c76a942-ebea-4187-a8c3-57c0cc51cc22,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
19,2023-09-11,716635,Strikeout,strikeout,True,675961,571578,Alika Williams,Patrick Corbin,0,0,0,e11a0a2b-675e-4c1f-8718-00a7fc62db68,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
20,2023-09-11,716635,Groundout,field_out,True,663647,571578,Ke'Bryan Hayes,Patrick Corbin,1,0,1,6ac37177-fc4a-447d-951f-9082f361c9ad,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
21,2023-09-11,716635,Single,single,False,668804,571578,Bryan Reynolds,Patrick Corbin,0,0,1,84019155-d245-40b5-a10f-3f5185090f17,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
22,2023-09-11,716635,Walk,walk,False,656582,571578,Connor Joe,Patrick Corbin,1,0,1,8977318d-a30d-4a07-8b13-b9433ba125d3,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
23,2023-09-11,716635,Caught Stealing Home,caught_stealing_home,True,609280,571578,Miguel Andujar,Patrick Corbin,0,0,0,d9d262d0-c5cf-4601-85ae-3f965d5f7cb7,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
24,2023-09-11,716635,Double,double,False,660688,656578,Keibert Ruiz,Andre Jackson,0,0,0,3c44b03b-95bc-4871-b40c-eddd919d7a05,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
25,2023-09-11,716635,Single,single,False,608841,656578,Joey Meneses,Andre Jackson,0,0,1,7ecd14b1-458b-491e-8dda-93bd91ca0517,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
26,2023-09-11,716635,Lineout,field_out,True,642086,656578,Dominic Smith,Andre Jackson,0,0,0,10830142-40b4-4825-835a-666ad2c122b6,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
27,2023-09-11,716635,Walk,walk,False,663905,656578,Travis Blankenhorn,Andre Jackson,1,0,1,4885a178-60c1-4774-8424-bd38fb7ebfd3,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
28,2023-09-11,716635,Walk,walk,False,545121,656578,Ildemaro Vargas,Andre Jackson,1,0,1,ed00c0e5-e3a9-4fea-a06d-81153f01f0f6,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
29,2023-09-11,716635,Forceout,force_out,True,671277,656578,Luis García Jr.,Andre Jackson,1,0,1,fef10ef8-2ae9-4b54-9e4f-a38557cbd31d,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
30,2023-09-11,716635,Flyout,field_out,True,696285,656578,Jacob Young,Andre Jackson,0,0,0,ba350ff9-aea7-49af-b37e-8d723a751494,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,96.0,93.0,93.0,99.0,98.0,94.0,90.0,101.0,103.0,0.446,0.17,0.065,0.32,0.74,1.4,1.88,-1.7,94.9,87.1,81.5,0.222,0.273,0.148,0.067,,,,,,,,,,,,,,,
31,2023-09-11,716635,Flyout,field_out,True,609280,571578,Miguel Andujar,Patrick Corbin,0,0,0,15e25061-3424-4fa0-b894-26445354b6dd,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
32,2023-09-11,716635,Flyout,field_out,True,682848,571578,Endy Rodríguez,Patrick Corbin,0,0,0,53c1a405-2c9a-4cb4-be99-5d0091e2f67c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
33,2023-09-11,716635,Strikeout,strikeout,True,678894,571578,Liover Peguero,Patrick Corbin,0,0,0,0e5b563c-03e4-4798-ba55-c95cca9c36e4,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
34,2023-09-11,716635,Groundout,field_out,True,682928,676702,CJ Abrams,Hunter Stratton,1,1,0,ebfae2ca-43cb-4a7c-8a59-a268f5490d94,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,2.25,4.61,12.0,102.0,114.0,104.0,0.784,7.5,2.25,6.75,1.5,1.7,0.212,0.515,0.091,0.39399999999999996,0.47700000000000004,,,,,,,,121.0,101.0,101.0,113.0,118.0,111.0,0.391,0.121,,,-1.62,1.71,,,95.8,84.8,,0.25,,0.125,,,,,,,,,109.0,100.0,106.0,0.489,1.23,90.7,0.2,
35,2023-09-11,716635,Groundout,field_out,True,657041,676702,Lane Thomas,Hunter Stratton,1,0,0,91e8ea0f-fa86-4e1c-b05a-ad50723389a2,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,2.25,4.61,12.0,102.0,114.0,104.0,0.784,7.5,2.25,6.75,1.5,1.7,0.212,0.515,0.091,0.39399999999999996,0.47700000000000004,,,,,,,,121.0,101.0,101.0,113.0,118.0,111.0,0.391,0.121,,,-1.62,1.71,,,95.8,84.8,,0.25,,0.125,,,,,,,,,109.0,100.0,106.0,0.489,1.23,90.7,0.2,
36,2023-09-11,716635,Single,single,True,660688,676702,Keibert Ruiz,Hunter Stratton,1,0,1,6d82dfec-1952-479d-83c3-e70157fae114,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,2.25,4.61,12.0,102.0,114.0,104.0,0.784,7.5,2.25,6.75,1.5,1.7,0.212,0.515,0.091,0.39399999999999996,0.47700000000000004,,,,,,,,121.0,101.0,101.0,113.0,118.0,111.0,0.391,0.121,,,-1.62,1.71,,,95.8,84.8,,0.25,,0.125,,,,,,,,,109.0,100.0,106.0,0.489,1.23,90.7,0.2,
37,2023-09-11,716635,Strikeout,strikeout,True,678225,571578,Ji Hwan Bae,Patrick Corbin,0,0,0,c061bd32-0324-4c0d-8660-7eb880557c7a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
38,2023-09-11,716635,Strikeout,strikeout,True,669707,571578,Jared Triolo,Patrick Corbin,0,0,0,100fec80-71ff-4077-8fbd-357b13efe3fe,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
39,2023-09-11,716635,Strikeout,strikeout,True,675961,571578,Alika Williams,Patrick Corbin,0,0,0,9a6ea49c-22e2-4aff-9d55-849e632eb209,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,,,,65.0,103.0,88.0,84.0,99.0,100.0,0.16899999999999998,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,80.5,,0.327,0.29,0.233,,86.0,102.0,93.0,0.41700000000000004,-0.89,92.1,0.32,,,,,,,,
40,2023-09-11,716635,Groundout,field_out,True,608841,676702,Joey Meneses,Hunter Stratton,0,0,0,5bf09c4d-6d70-44f5-b3db-a31f4b7d52db,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,2.25,4.61,12.0,102.0,114.0,104.0,0.784,7.5,2.25,6.75,1.5,1.7,0.212,0.515,0.091,0.39399999999999996,0.47700000000000004,,,,,,,,121.0,101.0,101.0,113.0,118.0,111.0,0.391,0.121,,,-1.62,1.71,,,95.8,84.8,,0.25,,0.125,,,,,,,,,109.0,100.0,106.0,0.489,1.23,90.7,0.2,
41,2023-09-11,716635,Home Run,home_run,False,642086,676702,Dominic Smith,Hunter Stratton,1,0,0,f31ad39c-77c5-467c-88e5-5629c2f9fb78,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,2.25,4.61,12.0,102.0,114.0,104.0,0.784,7.5,2.25,6.75,1.5,1.7,0.212,0.515,0.091,0.39399999999999996,0.47700000000000004,,,,,,,,121.0,101.0,101.0,113.0,118.0,111.0,0.391,0.121,,,-1.62,1.71,,,95.8,84.8,,0.25,,0.125,,,,,,,,,109.0,100.0,106.0,0.489,1.23,90.7,0.2,
