,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-18,717705,Home Run,home_run,False,656941,663687,Kyle Schwarber,Hogan Harris,0,0,0,7cb8c2c7-95ef-4441-8aef-da650e82a69f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,,
1,2023-06-18,717705,Strikeout,strikeout,True,607208,663687,Trea Turner,Hogan Harris,0,0,0,6192df32-410b-467d-b4e8-43b4b92c5d5a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,,
2,2023-06-18,717705,Groundout,field_out,True,664761,663687,Alec Bohm,Hogan Harris,0,0,0,ad9239a2-48fd-4273-adae-0c214616105f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,,
3,2023-06-18,717705,Catcher Interference,catcher_interf,False,592663,663687,J.T. Realmuto,Hogan Harris,1,1,0,084c7e1b-a0a7-4f75-8bd2-78aa67d87622,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,,
4,2023-06-18,717705,Flyout,field_out,True,681082,663687,Bryson Stott,Hogan Harris,1,1,0,73771d9c-fb80-4837-9a12-88018e10774c,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,,
5,2023-06-18,717705,Lineout,field_out,True,676116,554430,Ryan Noda,Zack Wheeler,0,0,0,1c26e49b-eea8-4c98-b6b6-e518161ad731,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,96.0,102.0,102.0,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,0.36,-1.61,-6.22,95.8,90.9,84.4,81.4,0.199,0.27,,,0.264,105.0,105.0,107.0,107.0,101.0,111.0,0.18,1.62,95.2,0.252,0.198,,,,,,,
6,2023-06-18,717705,Lineout,field_out,True,607054,554430,Jace Peterson,Zack Wheeler,1,0,0,1a762a19-e883-421e-901c-dd2e98feb3e8,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,96.0,102.0,102.0,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,0.36,-1.61,-6.22,95.8,90.9,84.4,81.4,0.199,0.27,,,0.264,105.0,105.0,107.0,107.0,101.0,111.0,0.18,1.62,95.2,0.252,0.198,,,,,,,
7,2023-06-18,717705,Single,single,False,667670,554430,Brent Rooker,Zack Wheeler,0,0,0,eea777ee-8c3c-4926-8e95-c037749bb246,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,96.0,102.0,102.0,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,0.36,-1.61,-6.22,95.8,90.9,84.4,81.4,0.199,0.27,,,0.264,105.0,105.0,107.0,107.0,101.0,111.0,0.18,1.62,95.2,0.252,0.198,,,,,,,
8,2023-06-18,717705,Flyout,field_out,True,664913,554430,Seth Brown,Zack Wheeler,0,0,0,ce5107fc-f609-4c44-987a-d8cc8796e15f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,96.0,102.0,102.0,0.435,0.14400000000000002,0.12300000000000001,0.115,0.004,1.69,-0.63,0.36,-1.61,-6.22,95.8,90.9,84.4,81.4,0.199,0.27,,,0.264,105.0,105.0,107.0,107.0,101.0,111.0,0.18,1.62,95.2,0.252,0.198,,,,,,,
9,2023-06-18,717705,Lineout,field_out,True,543281,663687,Josh Harrison,Hogan Harris,1,0,0,a389aacc-10fb-4eb6-879f-91028fccb732,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,,
