,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FS_ba,SL_ba
10,2023-04-23,718465,Flyout,field_out,True,518934,592332,DJ LeMahieu,Kevin Gausman,0,0,0,7f6b4ed9-9354-4ff8-9127-cf86f2579bef,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
11,2023-04-23,718465,Groundout,field_out,True,665828,592332,Oswaldo Cabrera,Kevin Gausman,0,0,0,6d375bc1-49d4-4c97-8b2b-6c5b3a6ea06b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
12,2023-04-23,718465,Strikeout,strikeout,True,593160,657376,Whit Merrifield,Clarke Schmidt,0,0,0,809aebc6-d58c-43ad-b1f6-72d0ae12b7e1,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
13,2023-04-23,718465,Flyout,field_out,True,643376,657376,Danny Jansen,Clarke Schmidt,1,0,0,850b3412-e160-4d2e-b5ef-468279f92c27,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
14,2023-04-23,718465,Strikeout,strikeout,True,595281,657376,Kevin Kiermaier,Clarke Schmidt,0,0,0,b14ff263-4143-4fc8-84c8-a7af026435fe,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
15,2023-04-23,718465,Groundout,field_out,True,672724,592332,Oswald Peraza,Kevin Gausman,0,0,0,3de5238f-ab83-4b96-bc90-d7ef7feb51bd,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
16,2023-04-23,718465,Strikeout,strikeout,True,543309,592332,Kyle Higashioka,Kevin Gausman,0,0,0,53234580-45d5-40ee-b4ce-008fc28178d7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
17,2023-04-23,718465,Single,single,False,643396,592332,Isiah Kiner-Falefa,Kevin Gausman,0,0,0,72b6a718-6195-4492-89ec-4aebdd38d35a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
18,2023-04-23,718465,Strikeout,strikeout,True,683011,592332,Anthony Volpe,Kevin Gausman,0,0,1,238470d4-acda-422c-8962-a4fecdfcdd8f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
19,2023-04-23,718465,Groundout,field_out,True,543807,657376,George Springer,Clarke Schmidt,0,0,0,2e8868af-9a7f-4864-9684-2caa415b25f9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
20,2023-04-23,718465,Strikeout,strikeout,True,666182,657376,Bo Bichette,Clarke Schmidt,0,0,0,1220c18a-4211-49eb-9b3d-c8c687786c53,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
21,2023-04-23,718465,Groundout,field_out,True,665489,657376,Vladimir Guerrero Jr.,Clarke Schmidt,0,0,0,e18c3dea-442a-4904-bf7d-9cdc63089a35,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
22,2023-04-23,718465,Groundout,field_out,True,592450,592332,Aaron Judge,Kevin Gausman,1,1,0,9b68f6a1-b2ae-41ee-bb3c-4c2d22b34c20,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
23,2023-04-23,718465,Strikeout,strikeout,True,519203,592332,Anthony Rizzo,Kevin Gausman,0,0,0,b330725f-b509-4588-ac65-4b1e9a1b0dcb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
24,2023-04-23,718465,Strikeout,strikeout,True,650402,592332,Gleyber Torres,Kevin Gausman,0,0,0,41c4b768-98cd-45fb-870c-b403f78051ab,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
25,2023-04-23,718465,Lineout,field_out,True,662139,657376,Daulton Varsho,Clarke Schmidt,0,0,0,d456828b-0a28-4a7d-9205-e8cc4b22a2fc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
26,2023-04-23,718465,Double,double,False,656305,657376,Matt Chapman,Clarke Schmidt,0,0,0,a1b6bef7-4009-4e2b-9d3b-7d7d60505446,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
27,2023-04-23,718465,Strikeout,strikeout,True,672386,657376,Alejandro Kirk,Clarke Schmidt,0,0,0,a906cced-e3be-4df5-8512-8c168f3db21e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
28,2023-04-23,718465,Walk,walk,False,593160,657376,Whit Merrifield,Clarke Schmidt,1,0,0,7ac65f68-7008-456a-a9fe-d6cc44c4a964,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
29,2023-04-23,718465,Lineout,field_out,True,643376,657376,Danny Jansen,Clarke Schmidt,0,0,0,3acd47cf-2f38-465c-9ce7-f79a8efe6874,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
30,2023-04-23,718465,Double,double,False,518934,592332,DJ LeMahieu,Kevin Gausman,0,0,0,24bad242-e968-45e3-b589-9d2dd38c03ca,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
31,2023-04-23,718465,Strikeout,strikeout,True,665828,592332,Oswaldo Cabrera,Kevin Gausman,0,0,0,e2a417ad-92ec-40b9-b101-9c011e107757,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
32,2023-04-23,718465,Strikeout,strikeout,True,672724,592332,Oswald Peraza,Kevin Gausman,0,0,0,aad56ddc-bbf9-4d2b-acf0-c3dddfbcaa68,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
33,2023-04-23,718465,Strikeout,strikeout,True,543309,592332,Kyle Higashioka,Kevin Gausman,0,0,0,8c05d3d8-70c2-413e-bfa7-b4a56060a31c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,89.0,89.0,94.0,,,,,,,,,0.10800000000000001,,,,,-0.97,,,,,83.6,,,,,,,110.0,104.0,105.0,105.0,108.0,109.0,0.509,0.384,1.13,0.3,94.7,86.3,0.243,0.201,0.348
34,2023-04-23,718465,Groundout,field_out,True,595281,657376,Kevin Kiermaier,Clarke Schmidt,0,0,0,2d93ee9f-d105-40dc-b7a2-5ffaad5215ad,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
35,2023-04-23,718465,Field Error,field_error,False,543807,657376,George Springer,Clarke Schmidt,0,0,0,738832b4-97bd-4b27-8658-c4e78ce90aba,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
36,2023-04-23,718465,Forceout,force_out,True,666182,657376,Bo Bichette,Clarke Schmidt,0,0,1,fc2610c9-5b4a-4600-b949-bb8161847a5c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
37,2023-04-23,718465,Home Run,home_run,False,665489,657376,Vladimir Guerrero Jr.,Clarke Schmidt,0,0,1,54de34e1-e115-4f48-aef7-5889fd151a32,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,
