,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,CH_ba,ST_ba,SI_ba,CU_ba,SL_ba
0,2023-05-22,718069,Single,single,False,542932,502624,Jon Berti,Chase Anderson,0,0,0,461ebe10-f357-4b2c-ad43-a084bbc809b1,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,108.0,98.0,97.0,0.073,0.312,0.263,0.08199999999999999,0.040999999999999995,0.22899999999999998,-2.17,0.63,-5.45,0.92,-4.22,2.14,93.3,89.2,92.6,80.6,77.6,0.351,0.244,0.163,0.172,0.545,0.3,
1,2023-05-22,718069,Grounded Into DP,grounded_into_double_play,True,650333,502624,Luis Arraez,Chase Anderson,0,0,1,7cacc444-95db-4ba7-b56a-8b419ae42ccd,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,108.0,98.0,97.0,0.073,0.312,0.263,0.08199999999999999,0.040999999999999995,0.22899999999999998,-2.17,0.63,-5.45,0.92,-4.22,2.14,93.3,89.2,92.6,80.6,77.6,0.351,0.244,0.163,0.172,0.545,0.3,
2,2023-05-22,718069,Flyout,field_out,True,624585,502624,Jorge Soler,Chase Anderson,0,0,0,f686b791-5283-467f-a88d-2972b2f8cad9,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,108.0,98.0,97.0,0.073,0.312,0.263,0.08199999999999999,0.040999999999999995,0.22899999999999998,-2.17,0.63,-5.45,0.92,-4.22,2.14,93.3,89.2,92.6,80.6,77.6,0.351,0.244,0.163,0.172,0.545,0.3,
3,2023-05-22,718069,Strikeout,strikeout,True,453568,665795,Charlie Blackmon,Edward Cabrera,0,0,0,cebbdf77-ee31-41e5-b9a6-03b87f5b95ce,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,,,,0.09300000000000001,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.3,-0.71,-0.37,1.29,96.2,,96.1,88.2,84.6,0.211,,0.186,,0.28,0.24,0.222
4,2023-05-22,718069,Double,double,False,595777,665795,Jurickson Profar,Edward Cabrera,0,0,0,28a2f647-f210-488a-8c62-e9d10a978877,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,,,,0.09300000000000001,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.3,-0.71,-0.37,1.29,96.2,,96.1,88.2,84.6,0.211,,0.186,,0.28,0.24,0.222
5,2023-05-22,718069,Double,double,False,592178,665795,Kris Bryant,Edward Cabrera,0,0,1,c20b2f24-5964-4abd-9d2a-e8bbb53c9cb2,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,,,,0.09300000000000001,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.3,-0.71,-0.37,1.29,96.2,,96.1,88.2,84.6,0.211,,0.186,,0.28,0.24,0.222
6,2023-05-22,718069,Double,double,False,553869,665795,Elias Díaz,Edward Cabrera,0,0,1,fd077b6f-f41c-4db4-aa5d-872cf40f0a69,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,,,,0.09300000000000001,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.3,-0.71,-0.37,1.29,96.2,,96.1,88.2,84.6,0.211,,0.186,,0.28,0.24,0.222
7,2023-05-22,718069,Groundout,field_out,True,641857,665795,Ryan McMahon,Edward Cabrera,1,1,1,8e14061f-4796-4128-90a6-e880d57294be,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,,,,0.09300000000000001,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.3,-0.71,-0.37,1.29,96.2,,96.1,88.2,84.6,0.211,,0.186,,0.28,0.24,0.222
8,2023-05-22,718069,Strikeout,strikeout,True,605612,665795,Harold Castro,Edward Cabrera,0,0,0,ff834d14-27e2-44fa-b20f-c81d47ff4083,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,,,,0.09300000000000001,0.27899999999999997,,0.081,0.23399999999999999,0.314,0.19,,-0.3,-0.71,-0.37,1.29,96.2,,96.1,88.2,84.6,0.211,,0.186,,0.28,0.24,0.222
9,2023-05-22,718069,Double,double,False,643265,502624,Garrett Cooper,Chase Anderson,0,0,0,8b82c813-f949-4fca-847c-38af54b74352,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,108.0,98.0,97.0,0.073,0.312,0.263,0.08199999999999999,0.040999999999999995,0.22899999999999998,-2.17,0.63,-5.45,0.92,-4.22,2.14,93.3,89.2,92.6,80.6,77.6,0.351,0.244,0.163,0.172,0.545,0.3,
