,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,FC_ba,SI_ba,Stf+ SI,Loc+ SI,Pit+ SI,ST_ba,FS_ba
0,2023-08-05,717112,Lineout,field_out,True,605141,605483,Mookie Betts,Blake Snell,0,0,0,49af1c7a-760d-49f6-96f7-4f1e717efd1d,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-05,717112,Lineout,field_out,True,518692,605483,Freddie Freeman,Blake Snell,1,0,0,1430610f-bbad-40de-9cb2-6529782c1d81,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-05,717112,Home Run,home_run,False,669257,605483,Will Smith,Blake Snell,1,1,0,eccb1daf-19c3-4a01-96da-0767cb4177f1,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-05,717112,Single,single,False,502110,605483,J.D. Martinez,Blake Snell,0,0,0,f6eba0e9-306d-4a38-8b92-38159ab98123,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-05,717112,Strikeout,strikeout,True,642708,605483,Amed Rosario,Blake Snell,0,0,0,126504f0-750b-4e9c-ae29-dab3a8027777,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-05,717112,Strikeout,strikeout,True,673490,675627,Ha-Seong Kim,Michael Grove,0,0,0,0b9c797c-b401-4812-9338-07f153db59e6,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,0.327,0.382,,0.003,-3.57,1.07,,-16.59,94.8,85.6,,0.442,0.308,,0.2,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.075,0.17,0.93,1.99,-0.36,89.2,94.7,78.3,0.261,0.286,,,,,
6,2023-08-05,717112,Strikeout,strikeout,True,665487,675627,Fernando Tatis Jr.,Michael Grove,0,0,0,568f659e-7724-4f51-8740-da666aec850b,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,0.327,0.382,,0.003,-3.57,1.07,,-16.59,94.8,85.6,,0.442,0.308,,0.2,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.075,0.17,0.93,1.99,-0.36,89.2,94.7,78.3,0.261,0.286,,,,,
7,2023-08-05,717112,Strikeout,strikeout,True,665742,675627,Juan Soto,Michael Grove,0,0,0,66bf3c81-9a57-431b-a5f3-14cc0f7dfe6f,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,0.327,0.382,,0.003,-3.57,1.07,,-16.59,94.8,85.6,,0.442,0.308,,0.2,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.075,0.17,0.93,1.99,-0.36,89.2,94.7,78.3,0.261,0.286,,,,,
8,2023-08-05,717112,Walk,walk,False,621035,605483,Chris Taylor,Blake Snell,0,0,0,16df39d5-d16f-4ccd-90e0-c1ade5c13032,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-05,717112,Strikeout,strikeout,True,681546,605483,James Outman,Blake Snell,0,0,1,4bf079ff-f2f9-4454-a8a6-06da945110c1,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
