,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,FF_ba,CH_ba,CU_ba,FC_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-06-20,717689,Flyout,field_out,True,660670,624133,Ronald Acuña Jr.,Ranger Suárez,0,0,0,36923b7b-1030-4853-8ff5-6f740bfd7965,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,97.0,97.0,94.0,0.28,0.215,0.126,0.005,0.19,0.184,-0.65,-1.27,0.52,4.65,1.95,-1.45,93.4,87.5,92.8,84.1,75.8,0.289,0.304,0.267,0.143,0.34,0.2,,,,,,,,
1,2023-06-20,717689,Groundout,field_out,True,645277,624133,Ozzie Albies,Ranger Suárez,1,1,0,e8a94711-9ce5-4d40-bca5-d6436a41fe32,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,97.0,97.0,94.0,0.28,0.215,0.126,0.005,0.19,0.184,-0.65,-1.27,0.52,4.65,1.95,-1.45,93.4,87.5,92.8,84.1,75.8,0.289,0.304,0.267,0.143,0.34,0.2,,,,,,,,
2,2023-06-20,717689,Pop Out,field_out,True,663586,624133,Austin Riley,Ranger Suárez,0,0,0,791bf554-7b78-42d7-9f2c-e6c639da49e4,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,97.0,97.0,94.0,0.28,0.215,0.126,0.005,0.19,0.184,-0.65,-1.27,0.52,4.65,1.95,-1.45,93.4,87.5,92.8,84.1,75.8,0.289,0.304,0.267,0.143,0.34,0.2,,,,,,,,
3,2023-06-20,717689,Single,single,False,656941,675911,Kyle Schwarber,Spencer Strider,0,0,0,a6a5abb9-a6d6-45f8-9597-8620138f5944,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,,0.073,0.4,,,1.67,,0.97,97.2,,,85.6,,,0.256,0.122,,,0.154,,,,,,,,
4,2023-06-20,717689,Flyout,field_out,True,607208,675911,Trea Turner,Spencer Strider,0,0,0,12d0e384-e97f-43ad-ba78-ce15ba8471a0,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,,0.073,0.4,,,1.67,,0.97,97.2,,,85.6,,,0.256,0.122,,,0.154,,,,,,,,
5,2023-06-20,717689,Strikeout,strikeout,True,592206,675911,Nick Castellanos,Spencer Strider,0,0,0,947c9ee1-2aa2-43e1-b62a-1ca6702a4028,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,,0.073,0.4,,,1.67,,0.97,97.2,,,85.6,,,0.256,0.122,,,0.154,,,,,,,,
6,2023-06-20,717689,Single,single,False,547180,675911,Bryce Harper,Spencer Strider,0,0,1,7ce38c12-4104-44a2-a973-33254c3d8346,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,,0.073,0.4,,,1.67,,0.97,97.2,,,85.6,,,0.256,0.122,,,0.154,,,,,,,,
7,2023-06-20,717689,Strikeout,strikeout,True,592663,675911,J.T. Realmuto,Spencer Strider,0,0,0,4949bc59-03e6-41e7-ae2b-aa9d4c192d6e,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,,0.073,0.4,,,1.67,,0.97,97.2,,,85.6,,,0.256,0.122,,,0.154,,,,,,,,
8,2023-06-20,717689,Walk,walk,False,518595,624133,Travis d'Arnaud,Ranger Suárez,1,0,0,bba04f0b-dd83-4141-be75-9621c7d0f1d6,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,97.0,97.0,94.0,0.28,0.215,0.126,0.005,0.19,0.184,-0.65,-1.27,0.52,4.65,1.95,-1.45,93.4,87.5,92.8,84.1,75.8,0.289,0.304,0.267,0.143,0.34,0.2,,,,,,,,
9,2023-06-20,717689,Strikeout,strikeout,True,621566,624133,Matt Olson,Ranger Suárez,0,0,0,4768e87b-12fa-406f-9e1a-618ff64fb082,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.23199999999999998,0.39399999999999996,0.16399999999999998,0.34,0.39299999999999996,82.9,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,97.0,97.0,94.0,0.28,0.215,0.126,0.005,0.19,0.184,-0.65,-1.27,0.52,4.65,1.95,-1.45,93.4,87.5,92.8,84.1,75.8,0.289,0.304,0.267,0.143,0.34,0.2,,,,,,,,
