,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-05-20,718095,Groundout,field_out,True,641343,596133,Jake Bauers,Luke Weaver,0,0,0,ebbb32d7-ea92-4f5c-9469-35d36a8f2fe0,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
11,2023-05-20,718095,Groundout,field_out,True,683011,596133,Anthony Volpe,Luke Weaver,0,0,0,a9565a45-9410-4e5b-be16-3bb6fd237515,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
12,2023-05-20,718095,Strikeout,strikeout,True,663886,666745,Tyler Stephenson,Jhony Brito,0,0,0,e8783b96-f5e8-4289-bdd8-0aa6cb20e9ca,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
13,2023-05-20,718095,Strikeout,strikeout,True,669222,666745,Nick Senzel,Jhony Brito,0,0,0,8cf14a04-e465-4dd8-a85e-47056a293fdd,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
14,2023-05-20,718095,Groundout,field_out,True,571976,666745,Wil Myers,Jhony Brito,0,0,0,91296d85-8960-4b8e-b440-4a37dd5bc200,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
15,2023-05-20,718095,Groundout,field_out,True,643396,596133,Isiah Kiner-Falefa,Luke Weaver,1,0,0,949e5f43-540b-4bb9-bf7d-ea80f4abf421,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
16,2023-05-20,718095,Double,double,False,666163,596133,Ben Rortvedt,Luke Weaver,0,0,0,e4b71597-9fd7-4976-be16-9c635697b5fd,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
17,2023-05-20,718095,Strikeout,strikeout,True,650402,596133,Gleyber Torres,Luke Weaver,0,0,0,e0e883f6-6047-4487-9588-d5e0841b5962,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
18,2023-05-20,718095,Single,single,False,592450,596133,Aaron Judge,Luke Weaver,0,0,1,e092546d-d340-458b-b768-0921af76c533,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
19,2023-05-20,718095,Strikeout,strikeout,True,519203,596133,Anthony Rizzo,Luke Weaver,0,0,0,19344ff7-a6f9-47f0-9f70-ca3cf1fe601c,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
20,2023-05-20,718095,Strikeout,strikeout,True,676480,666745,Jose Barrero,Jhony Brito,0,0,0,76b3172d-39a5-4bf9-8a99-fa08a650bc7f,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
21,2023-05-20,718095,Pop Out,field_out,True,571912,666745,Luke Maile,Jhony Brito,1,0,0,73bbd831-be4b-4f52-8133-d89cf5832b01,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
22,2023-05-20,718095,Walk,walk,False,663697,666745,Jonathan India,Jhony Brito,1,0,0,eac78769-a042-472c-a451-3c22ff9613d7,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
23,2023-05-20,718095,Walk,walk,False,680574,666745,Matt McLain,Jhony Brito,1,0,1,6a9ffeec-728d-403b-86e2-2ee97a2da11b,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
24,2023-05-20,718095,Walk,walk,False,641584,666745,Jake Fraley,Jhony Brito,0,0,1,b301ed8d-1554-491b-adba-3e8960da5fb4,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
25,2023-05-20,718095,Single,single,False,668715,666745,Spencer Steer,Jhony Brito,0,0,1,127e8566-6624-4f2a-98dc-4b1dff3e6da7,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
26,2023-05-20,718095,Strikeout,strikeout,True,663886,666745,Tyler Stephenson,Jhony Brito,0,0,0,a79a6102-c2c8-4631-bd7b-a2d6189352d3,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
27,2023-05-20,718095,Lineout,field_out,True,518934,596133,DJ LeMahieu,Luke Weaver,0,0,0,ef10829e-6c4d-499f-ba50-815708b738fc,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
28,2023-05-20,718095,Lineout,field_out,True,664056,596133,Harrison Bader,Luke Weaver,0,0,0,a817a2d8-3d78-48d7-ace3-9dfdacbb0256,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
29,2023-05-20,718095,Groundout,field_out,True,641343,596133,Jake Bauers,Luke Weaver,0,0,0,944227b7-9f1a-4499-acb6-28e0c4a1b993,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
30,2023-05-20,718095,Flyout,field_out,True,669222,666745,Nick Senzel,Jhony Brito,0,0,0,e3ff4125-6ec7-4118-9931-4a6f3c808030,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
31,2023-05-20,718095,Strikeout,strikeout,True,571976,666745,Wil Myers,Jhony Brito,0,0,0,225710c6-04c7-40c5-b89b-21066d2942af,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
32,2023-05-20,718095,Single,single,False,676480,666745,Jose Barrero,Jhony Brito,0,0,0,5f4210e3-4780-476b-a3fb-9a40f3fab25f,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
33,2023-05-20,718095,Home Run,home_run,False,571912,666745,Luke Maile,Jhony Brito,0,0,1,7924919c-23a6-45ed-b6c7-593193c34e0f,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
34,2023-05-20,718095,Groundout,field_out,True,663697,666745,Jonathan India,Jhony Brito,0,0,0,9f5185fb-faa1-4f37-9607-bb147f08b0e9,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,,,,0.166,,0.113,0.10400000000000001,0.29,-0.97,,0.17,-1.87,0.5,95.8,,83.0,80.4,0.167,0.232,,0.348,,0.172,106.0,105.0,104.0,0.327,1.05,96.0,0.282,,,,,,
35,2023-05-20,718095,Strikeout,strikeout,True,683011,596133,Anthony Volpe,Luke Weaver,0,0,0,f2eef10e-c743-46a8-a28c-e5609badcd03,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
36,2023-05-20,718095,Home Run,home_run,False,643396,596133,Isiah Kiner-Falefa,Luke Weaver,1,0,0,98d848a5-8a28-4fd0-a562-df65e9417d40,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
37,2023-05-20,718095,Single,single,False,666163,596133,Ben Rortvedt,Luke Weaver,1,0,0,9291b85f-9634-4ae9-a712-03a6a79556c7,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
