,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CU_ba,FC_ba,SL_ba,CH_ba,SI_ba,SV_ba,ST_ba,vSC (sc),SC%,wSC/C,SC_ba
0,2023-05-07,718266,Strikeout,strikeout,True,605141,605397,Mookie Betts,Joe Musgrove,0,0,0,8e083899-e008-4237-8333-abb4f3ab90ef,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,,,,,,
1,2023-05-07,718266,Strikeout,strikeout,True,518692,605397,Freddie Freeman,Joe Musgrove,0,0,0,08b95c8a-ee21-47d9-ac1b-13f6863c0442,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,,,,,,
2,2023-05-07,718266,Flyout,field_out,True,669257,605397,Will Smith,Joe Musgrove,1,1,0,29fa79b7-9e8a-4f31-be28-d279afa66050,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,,,,,,
3,2023-05-07,718266,Double,double,False,665487,628711,Fernando Tatis Jr.,Julio Urías,0,0,0,b5e1e4a8-fedd-4c9e-97fc-df1913e0b828,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,0.157,0.02,-0.42,,,0.84,-3.03,92.7,87.1,,,79.2,0.267,,0.186,,0.296,,0.233,,,,,
4,2023-05-07,718266,Double,double,False,592518,628711,Manny Machado,Julio Urías,0,0,1,b7662fcf-3dd0-40f8-99de-40e16256f66f,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,0.157,0.02,-0.42,,,0.84,-3.03,92.7,87.1,,,79.2,0.267,,0.186,,0.296,,0.233,,,,,
5,2023-05-07,718266,Flyout,field_out,True,665742,628711,Juan Soto,Julio Urías,0,0,1,ef1094dc-4e2c-4ec9-88cc-1dc580ada9b4,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,0.157,0.02,-0.42,,,0.84,-3.03,92.7,87.1,,,79.2,0.267,,0.186,,0.296,,0.233,,,,,
6,2023-05-07,718266,Double,double,False,593428,628711,Xander Bogaerts,Julio Urías,0,0,1,225c6edb-145b-4f3a-aa3f-0b8aabb37ceb,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,0.157,0.02,-0.42,,,0.84,-3.03,92.7,87.1,,,79.2,0.267,,0.186,,0.296,,0.233,,,,,
7,2023-05-07,718266,Groundout,field_out,True,443558,628711,Nelson Cruz,Julio Urías,1,1,0,3959216b-921c-4a48-8bab-281739257b6b,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,0.157,0.02,-0.42,,,0.84,-3.03,92.7,87.1,,,79.2,0.267,,0.186,,0.296,,0.233,,,,,
8,2023-05-07,718266,Flyout,field_out,True,630105,628711,Jake Cronenworth,Julio Urías,1,0,0,605e40b5-3687-4775-a0d6-a79b18763cd2,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,0.157,0.02,-0.42,,,0.84,-3.03,92.7,87.1,,,79.2,0.267,,0.186,,0.296,,0.233,,,,,
9,2023-05-07,718266,Lineout,field_out,True,571970,605397,Max Muncy,Joe Musgrove,0,0,0,91bcc0a2-e043-413b-8b83-8741275b43a4,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.43799999999999994,0.154,0.254,0.414,87.1,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,102.0,99.0,98.0,0.054000000000000006,0.245,0.204,0.145,0.239,0.114,1.77,1.68,3.35,-2.03,0.77,-0.63,93.1,90.1,92.8,82.2,81.3,0.205,0.207,0.302,0.281,0.267,0.261,,,,,,
