,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,ST_ba
0,2023-07-05,717485,Single,single,False,665923,593958,Esteury Ruiz,Eduardo Rodriguez,0,0,0,bbe194aa-7d35-421c-85db-af91961900ec,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,
1,2023-07-05,717485,Single,single,False,672478,593958,Jordan Diaz,Eduardo Rodriguez,0,0,1,efd8d737-d6f0-4bbc-bdc6-66a5e10c3f37,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,
2,2023-07-05,717485,Sac Fly,sac_fly,True,667670,593958,Brent Rooker,Eduardo Rodriguez,1,1,1,9d7ec07b-31ed-4a53-b291-7cf90ea9b60f,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,
3,2023-07-05,717485,Strikeout,strikeout,True,649557,593958,Aledmys Díaz,Eduardo Rodriguez,0,0,0,69893fef-8aff-48bc-9f03-9820f086f552,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,
4,2023-07-05,717485,Home Run,home_run,False,676116,593958,Ryan Noda,Eduardo Rodriguez,0,0,1,32395920-a01a-4475-9737-96711baffe2b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,
5,2023-07-05,717485,Groundout,field_out,True,669127,593958,Shea Langeliers,Eduardo Rodriguez,1,1,0,482ff878-58e1-49b1-adb1-7dd52ed26f10,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,
6,2023-07-05,717485,Pop Out,field_out,True,656716,643493,Zach McKinstry,Austin Pruitt,0,0,0,66c8e70c-d8f7-4b79-b153-8020bc51e5b4,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,87.1,60.0,105.0,88.0,73.0,97.0,90.0,89.0,114.0,97.0,149.0,103.0,114.0,,,,0.14,0.26,,0.38,0.06,-1.17,,3.55,0.34,1.29,91.8,,91.3,87.6,0.344,0.308,,0.216,0.238,127.0,108.0,112.0,0.16,2.21,81.2,0.143,
7,2023-07-05,717485,Pop Out,field_out,True,679529,643493,Spencer Torkelson,Austin Pruitt,1,0,0,c03c3748-e91a-48ba-b20b-773615e8a2fe,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,87.1,60.0,105.0,88.0,73.0,97.0,90.0,89.0,114.0,97.0,149.0,103.0,114.0,,,,0.14,0.26,,0.38,0.06,-1.17,,3.55,0.34,1.29,91.8,,91.3,87.6,0.344,0.308,,0.216,0.238,127.0,108.0,112.0,0.16,2.21,81.2,0.143,
8,2023-07-05,717485,Groundout,field_out,True,628451,643493,Andy Ibáñez,Austin Pruitt,0,0,0,9e4a8958-cc05-4bf4-b801-451d805d5c26,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,87.1,60.0,105.0,88.0,73.0,97.0,90.0,89.0,114.0,97.0,149.0,103.0,114.0,,,,0.14,0.26,,0.38,0.06,-1.17,,3.55,0.34,1.29,91.8,,91.3,87.6,0.344,0.308,,0.216,0.238,127.0,108.0,112.0,0.16,2.21,81.2,0.143,
9,2023-07-05,717485,Groundout,field_out,True,668709,593958,JJ Bleday,Eduardo Rodriguez,1,0,0,a50efe84-ab97-4d35-8da3-9d7a3df9e5fe,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,
