,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,wFA/C,wSI/C,wSL/C,vFA,vSI,vSL,FF_ba,SI_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-05-02,718347,Groundout,field_out,True,664029,676596,Mark Mathias,Josh Fleming,0,0,0,22ba65f3-e24e-4f48-831a-e66d5d8138d2,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
11,2023-05-02,718347,Flyout,field_out,True,664040,672710,Brandon Lowe,Roansy Contreras,1,0,0,62e4c5a5-570f-435a-bb75-a4fa8ba8977b,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
12,2023-05-02,718347,Strikeout,strikeout,True,623912,672710,Harold Ramírez,Roansy Contreras,0,0,0,6ae0df65-95fc-409b-938e-e9d81680c306,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
13,2023-05-02,718347,Walk,walk,False,670623,672710,Isaac Paredes,Roansy Contreras,1,0,0,821a61c6-69ac-4f88-90fd-800fdbb5c3d5,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
14,2023-05-02,718347,Strikeout,strikeout,True,542194,672710,Christian Bethancourt,Roansy Contreras,0,0,0,d0c01ed7-c012-4fc3-bbda-5f6c10a6b246,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
15,2023-05-02,718347,Walk,walk,False,595978,676596,Austin Hedges,Josh Fleming,1,0,0,9b509c04-1c11-43cc-8abb-f9581d904581,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
16,2023-05-02,718347,Lineout,field_out,True,663647,676596,Ke'Bryan Hayes,Josh Fleming,0,0,0,be7bb16e-ac84-4adf-b273-51bfbf4ceac8,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
17,2023-05-02,718347,Groundout,field_out,True,668804,676596,Bryan Reynolds,Josh Fleming,1,1,1,c42bbd42-b201-4885-b4a9-bad253d5595f,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
18,2023-05-02,718347,Walk,walk,False,457705,676596,Andrew McCutchen,Josh Fleming,1,0,0,7183cfcc-7912-4e55-855b-d27f03089704,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
19,2023-05-02,718347,Groundout,field_out,True,467793,676596,Carlos Santana,Josh Fleming,0,0,0,b51ad76c-939b-4978-9c9e-5612a48cb07f,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
20,2023-05-02,718347,Single,single,False,622534,672710,Manuel Margot,Roansy Contreras,0,0,0,77d11d47-5d6c-45ea-8ef6-2df4dfa908d4,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
21,2023-05-02,718347,Strikeout,strikeout,True,642350,672710,Jose Siri,Roansy Contreras,0,0,1,8b5200f2-b275-4dd6-8131-27a748f7319d,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
22,2023-05-02,718347,Walk,walk,False,650490,672710,Yandy Díaz,Roansy Contreras,0,0,0,8a465ba8-af07-431f-81dc-f63b10226e21,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
23,2023-05-02,718347,Grounded Into DP,grounded_into_double_play,True,677551,672710,Wander Franco,Roansy Contreras,0,0,1,7351a7d5-c609-44af-80f0-faf33680c897,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
24,2023-05-02,718347,Strikeout,strikeout,True,669261,676596,Jack Suwinski,Josh Fleming,0,0,0,cf8cd3e1-6477-4f20-bd2e-a48ba612336d,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
25,2023-05-02,718347,Double,double,False,656582,676596,Connor Joe,Josh Fleming,0,0,0,48dcaa74-630b-43e6-bf08-712fc0494528,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
26,2023-05-02,718347,Groundout,field_out,True,666801,676596,Rodolfo Castro,Josh Fleming,0,0,0,2a63659c-04d8-4f82-946b-6b08e86eaadf,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
27,2023-05-02,718347,Walk,walk,False,664029,676596,Mark Mathias,Josh Fleming,0,0,1,12e25552-b6c2-4641-910b-0b9ca9072f24,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
28,2023-05-02,718347,Lineout,field_out,True,595978,676596,Austin Hedges,Josh Fleming,0,0,0,5a9ea42c-840b-4cb4-8905-9c57cd814412,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
29,2023-05-02,718347,Double,double,False,668227,672710,Randy Arozarena,Roansy Contreras,0,0,0,69d589d9-bfc2-41e7-a410-b09ad087cc60,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
30,2023-05-02,718347,Groundout,field_out,True,664040,672710,Brandon Lowe,Roansy Contreras,1,0,1,ea2192ff-7f0d-4bf5-8b33-619c8a0b5166,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
31,2023-05-02,718347,Single,single,False,623912,672710,Harold Ramírez,Roansy Contreras,1,0,1,4e9dd5f2-37df-4d6a-bc69-7fc609291432,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
32,2023-05-02,718347,Groundout,field_out,True,670623,672710,Isaac Paredes,Roansy Contreras,1,0,1,ebd6d32c-2a60-42db-8587-16923671eb78,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
33,2023-05-02,718347,Groundout,field_out,True,542194,672710,Christian Bethancourt,Roansy Contreras,1,0,0,c39fbf87-86b5-4e61-a8b9-b025fe30d951,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
34,2023-05-02,718347,Single,single,False,663647,676596,Ke'Bryan Hayes,Josh Fleming,0,0,0,813dc64c-9cfd-464b-82cd-627a61cee964,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,97.0,99.0,102.0,0.221,0.29,-0.59,-1.13,76.5,0.352,0.278,,,,,,,
35,2023-05-02,718347,Double,double,False,668804,621363,Bryan Reynolds,Colin Poche,0,0,1,04b99d65-3573-4c2d-9f20-7436b222405e,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,,,,79.0,96.0,101.0,,0.65,0.35,0.57,,2.25,92.5,,84.6,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,
36,2023-05-02,718347,Strikeout,strikeout,True,457705,621363,Andrew McCutchen,Colin Poche,0,0,0,e0c1a239-bf97-4478-8ae1-ef87c77c4883,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,,,,79.0,96.0,101.0,,0.65,0.35,0.57,,2.25,92.5,,84.6,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,
37,2023-05-02,718347,Sac Fly,sac_fly,True,467793,621363,Carlos Santana,Colin Poche,0,0,1,0a8c2b90-ee61-4f97-a6f3-02a722b83591,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,,,,79.0,96.0,101.0,,0.65,0.35,0.57,,2.25,92.5,,84.6,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,
38,2023-05-02,718347,Flyout,field_out,True,669261,621363,Jack Suwinski,Colin Poche,0,0,0,2a65596b-8a06-4019-b405-f1ecc6f9074d,621363.0,colinpoche,Poche,Left,Colin Poche,2.23,2.65,60.2,95.0,108.0,101.0,0.731,9.05,3.56,6.23,0.59,0.7,0.231,0.431,0.18100000000000002,0.244,0.425,123.0,95.0,101.0,,,,79.0,96.0,101.0,,0.65,0.35,0.57,,2.25,92.5,,84.6,0.234,,,0.127,,,,,,,,,,,,,,,,,,,,,
39,2023-05-02,718347,Walk,walk,False,622534,672710,Manuel Margot,Roansy Contreras,0,0,0,aa482a66-72ee-4cea-b67d-f57bbe536747,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
40,2023-05-02,718347,Single,single,False,642350,672710,Jose Siri,Roansy Contreras,0,0,1,67857207-8562-4be7-8821-1fc8c24e1bb0,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.44299999999999995,-2.43,,0.86,94.3,,83.6,0.381,,0.0,0.227,89.4,69.0,91.0,89.0,99.0,98.0,103.0,0.11699999999999999,0.039,-1.73,2.33,76.8,0.273,0.222,,,,,,,
