,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,SL_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-27,718008,Strikeout,strikeout,True,543807,641154,George Springer,Pablo López,0,0,0,c7c3eeed-854c-4459-82d0-e2f0f34c3a81,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
1,2023-05-27,718008,Home Run,home_run,False,666182,641154,Bo Bichette,Pablo López,0,0,0,8ad84d67-5b3d-42a7-b81b-27f4d23f87d6,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
2,2023-05-27,718008,Pop Out,field_out,True,665489,641154,Vladimir Guerrero Jr.,Pablo López,0,0,0,aba48bd9-b68f-4639-8776-49d5c9a51ffd,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
3,2023-05-27,718008,Flyout,field_out,True,474832,641154,Brandon Belt,Pablo López,1,0,0,71e2150b-19c5-4876-9fbf-7342228cd75e,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,,,,,,,
4,2023-05-27,718008,Walk,walk,False,608336,605135,Joey Gallo,Chris Bassitt,1,0,0,e3933a80-6432-4264-b23b-47f1e1bdfd76,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.192,0.22,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375,,,,,,
5,2023-05-27,718008,Double,double,False,666397,605135,Edouard Julien,Chris Bassitt,0,0,1,c452dc54-786a-4c29-908f-f76fbb12d6f2,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.192,0.22,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375,,,,,,
6,2023-05-27,718008,Strikeout,strikeout,True,621439,605135,Byron Buxton,Chris Bassitt,0,0,0,417a74e2-9c7b-4f74-8c52-7ec4a586c44a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.192,0.22,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375,,,,,,
7,2023-05-27,718008,Groundout,field_out,True,666135,605135,Alex Kirilloff,Chris Bassitt,1,0,1,ace5ecba-767c-46ad-86e7-25bd15ebc63a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.192,0.22,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375,,,,,,
8,2023-05-27,718008,Hit By Pitch,hit_by_pitch,False,650489,605135,Willi Castro,Chris Bassitt,1,0,0,ac8acc0e-9993-4b40-8978-075f98e4a0d7,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.192,0.22,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375,,,,,,
9,2023-05-27,718008,Single,single,False,670242,605135,Matt Wallner,Chris Bassitt,1,0,1,c2a89019-0e3c-4506-b104-81f42735295b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.192,0.22,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375,,,,,,
