,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CU_ba,CH_ba,FF_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,SL%,wFC/C,wFS/C,wSL/C,vFC,vFS,vSL,SL_ba,FS_ba,ST_ba
0,2023-04-15,718572,Strikeout,strikeout,True,666397,593334,Edouard Julien,Domingo Germán,0,0,0,16886c27-d078-4a2a-b9e7-6e87bdd67a39,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
1,2023-04-15,718572,Strikeout,strikeout,True,621043,593334,Carlos Correa,Domingo Germán,0,0,0,50f69734-1c9d-468a-91d5-b34e375e51ae,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
2,2023-04-15,718572,Strikeout,strikeout,True,621439,593334,Byron Buxton,Domingo Germán,0,0,0,4f78ec4b-ebdc-4e81-9594-be1a32cdcb7f,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
3,2023-04-15,718572,Strikeout,strikeout,True,518934,641816,DJ LeMahieu,Tyler Mahle,0,0,0,74d3d3a7-9e95-44db-a665-7ed604188e11,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,,0.518,,,1.08,,,,92.6,,,,,0.25,,104.0,101.0,102.0,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,0.264,12.66,-1.89,-0.02,84.7,84.9,83.8,0.219,0.211,
4,2023-04-15,718572,Walk,walk,False,592450,641816,Aaron Judge,Tyler Mahle,1,0,0,97ab3d29-8e8e-4c6e-969b-5a097b36114a,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,,0.518,,,1.08,,,,92.6,,,,,0.25,,104.0,101.0,102.0,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,0.264,12.66,-1.89,-0.02,84.7,84.9,83.8,0.219,0.211,
5,2023-04-15,718572,Groundout,field_out,True,519203,641816,Anthony Rizzo,Tyler Mahle,0,0,1,26476fd2-e8e1-43ff-baaa-ea3ab4ea0abf,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,,0.518,,,1.08,,,,92.6,,,,,0.25,,104.0,101.0,102.0,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,0.264,12.66,-1.89,-0.02,84.7,84.9,83.8,0.219,0.211,
6,2023-04-15,718572,Lineout,field_out,True,519317,641816,Giancarlo Stanton,Tyler Mahle,1,0,0,451005a7-4cd3-4ef5-a9f9-8000b88ecdb6,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,,0.518,,,1.08,,,,92.6,,,,,0.25,,104.0,101.0,102.0,44.0,122.0,104.0,100.0,116.0,112.0,0.021,0.19699999999999998,0.264,12.66,-1.89,-0.02,84.7,84.9,83.8,0.219,0.211,
7,2023-04-15,718572,Strikeout,strikeout,True,663616,593334,Trevor Larnach,Domingo Germán,0,0,0,96e414e5-9c62-4b71-aea5-c53019dd70be,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
8,2023-04-15,718572,Groundout,field_out,True,669304,593334,Jose Miranda,Domingo Germán,1,0,0,2e41d82b-81ff-45a3-a047-8f3fe4a2d557,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
9,2023-04-15,718572,Groundout,field_out,True,456781,593334,Donovan Solano,Domingo Germán,0,0,0,f82cc325-b149-45f4-9fa9-fb760ee27edd,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,
