,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,SL_ba,ST_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FS_ba
10,2023-04-08,718672,Flyout,field_out,True,592626,663903,Joc Pederson,Brady Singer,0,0,0,24bd9e92-ce2d-4051-9bf7-dadaaca2a444,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
11,2023-04-08,718672,Flyout,field_out,True,573262,663903,Mike Yastrzemski,Brady Singer,0,0,0,e14defea-ed47-47a3-b91c-b0e6c8f5ab81,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
12,2023-04-08,718672,Strikeout,strikeout,True,642731,663903,Thairo Estrada,Brady Singer,0,0,0,5c047a09-0398-4355-b1f3-d72d2204799a,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
13,2023-04-08,718672,Single,single,False,641531,640455,Hunter Dozier,Sean Manaea,0,0,0,fd14229d-7496-4d22-b835-904124432043,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
14,2023-04-08,718672,Groundout,field_out,True,664728,640455,Kyle Isbel,Sean Manaea,1,0,1,ebe10989-9cd7-41d6-8094-5c538be7cce4,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
15,2023-04-08,718672,Strikeout,strikeout,True,677951,640455,Bobby Witt Jr.,Sean Manaea,0,0,0,279d020c-4bc1-427b-a334-bf85acc80cc4,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
16,2023-04-08,718672,Strikeout,strikeout,True,658668,640455,Edward Olivares,Sean Manaea,0,0,0,cfca03f5-1214-4c53-b243-edbf90c39a7d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
17,2023-04-08,718672,Lineout,field_out,True,543063,663903,Brandon Crawford,Brady Singer,1,0,0,08ea35f5-16a9-424e-8bfe-84b6c890e646,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
18,2023-04-08,718672,Groundout,field_out,True,666165,663903,Blake Sabol,Brady Singer,1,0,0,630e2807-987a-4b95-8fcc-2a5589f86fe0,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
19,2023-04-08,718672,Bunt Groundout,field_out,True,669369,663903,Bryce Johnson,Brady Singer,0,0,0,1cd03f47-ad29-4d91-ad1b-d7956101c06b,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
20,2023-04-08,718672,Double,double,False,669004,640455,MJ Melendez,Sean Manaea,0,0,0,8dfec939-58e6-4aeb-952d-28b66a0e8d25,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
21,2023-04-08,718672,Hit By Pitch,hit_by_pitch,False,521692,640455,Salvador Perez,Sean Manaea,1,1,0,9ebbae2b-fae3-4884-aa3b-43a8ecde771e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
22,2023-04-08,718672,Grounded Into DP,grounded_into_double_play,True,614177,640455,Franmil Reyes,Sean Manaea,0,0,1,79f208b5-d253-426a-9127-314a4beb24b7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
23,2023-04-08,718672,Groundout,field_out,True,686469,640455,Vinnie Pasquantino,Sean Manaea,0,0,0,08eea7ae-c14f-4808-bd36-71a7aa755daa,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
24,2023-04-08,718672,Home Run,home_run,False,664774,663903,LaMonte Wade Jr.,Brady Singer,0,0,0,da5e3789-6db2-4128-8a0a-301a4a897ae0,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
25,2023-04-08,718672,Single,single,False,624424,663903,Michael Conforto,Brady Singer,0,0,0,aa8159d7-f0c3-4697-9a14-c47a43a1067a,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
26,2023-04-08,718672,Double,double,False,605204,663903,J.D. Davis,Brady Singer,0,0,1,6d23cad6-2855-4010-9067-1a411e192fda,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
27,2023-04-08,718672,Sac Fly,sac_fly,True,592626,663903,Joc Pederson,Brady Singer,0,0,1,6f744c50-1762-4e05-bbd1-31decbdd27fc,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
28,2023-04-08,718672,Strikeout,strikeout,True,573262,663903,Mike Yastrzemski,Brady Singer,0,0,0,a320f87a-0cef-4cb2-a5c4-dac43113ad78,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
29,2023-04-08,718672,Single,single,False,642731,663903,Thairo Estrada,Brady Singer,1,0,1,4547fba4-db97-4f3d-bbe3-ab8af88444c4,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
30,2023-04-08,718672,Single,single,False,543063,663903,Brandon Crawford,Brady Singer,0,0,1,caa456ad-7b9a-41f0-a7f6-08a8efbf221f,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
31,2023-04-08,718672,Lineout,field_out,True,666165,663903,Blake Sabol,Brady Singer,0,0,0,02cc010b-6f36-4573-9d58-ff6690d29890,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
32,2023-04-08,718672,Lineout,field_out,True,622110,640455,Matt Duffy,Sean Manaea,0,0,0,49b3e0cf-9446-4d17-84a8-6b5d6adb46b0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
33,2023-04-08,718672,Groundout,field_out,True,641531,640455,Hunter Dozier,Sean Manaea,0,0,0,90064373-7f15-47c0-b7eb-f09b3467ce77,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
34,2023-04-08,718672,Strikeout,strikeout,True,664728,640455,Kyle Isbel,Sean Manaea,0,0,0,b132ebc5-425e-4fc6-bf47-4e161dfdf07d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.562,0.0,0.26,0.17,0.91,-5.8,-6.19,-0.93,1.06,93.6,90.3,94.0,82.3,0.235,0.224,0.317,0.122,0.4,,,,,,,,,,,,,,,,,,
35,2023-04-08,718672,Strikeout,strikeout,True,669369,663903,Bryce Johnson,Brady Singer,0,0,0,a643162f-a66a-4080-9721-068b4f0d703a,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
36,2023-04-08,718672,Groundout,field_out,True,664774,663903,LaMonte Wade Jr.,Brady Singer,0,0,0,97906849-a68e-4485-988b-4f6d7116dea7,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
37,2023-04-08,718672,Single,single,False,624424,663903,Michael Conforto,Brady Singer,0,0,1,06f116df-c2b2-4977-a67b-fadc6bff1f6c,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
38,2023-04-08,718672,Groundout,field_out,True,605204,663903,J.D. Davis,Brady Singer,1,0,0,c237f240-bac8-44ff-8b7d-16d450a0094f,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,,0.426,0.063,-2.24,,-1.24,0.01,-0.3,90.9,,92.1,84.0,,0.265,0.241,0.0,0.339,,,,,,,,,,,,,,,,,,
