,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,FF_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-09-11,716632,Groundout,field_out,True,665926,502171,Andrés Giménez,Alex Cobb,0,0,0,fb085fc2-4cb6-48e3-bafb-4ccba9f2eeae,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-11,716632,Groundout,field_out,True,686823,502171,Will Brennan,Alex Cobb,1,1,0,dd628414-e41a-44e1-bea3-d9f90bfd072b,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-11,716632,Single,single,False,666310,502171,Bo Naylor,Alex Cobb,1,0,0,446afd97-a21a-4725-9835-edc836c91ba5,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-11,716632,Groundout,field_out,True,664702,502171,Myles Straw,Alex Cobb,1,0,0,4b67a612-24eb-4972-859c-b86d2481e6ab,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-11,716632,Groundout,field_out,True,682641,668909,Luis Matos,Gavin Williams,1,1,0,c9c51442-ddb3-4177-934a-e771fafa6b7b,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
15,2023-09-11,716632,Strikeout,strikeout,True,543063,668909,Brandon Crawford,Gavin Williams,0,0,0,73f263dc-4917-4f73-bf0c-eca0478014cd,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
16,2023-09-11,716632,Strikeout,strikeout,True,663698,668909,Joey Bart,Gavin Williams,0,0,0,416eb2ca-92b9-43f0-bf06-143865aca911,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
17,2023-09-11,716632,Strikeout,strikeout,True,677588,502171,José Tena,Alex Cobb,0,0,0,f11f4188-f194-4d7f-a5e2-66f0fa7358f6,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-11,716632,Flyout,field_out,True,680757,502171,Steven Kwan,Alex Cobb,0,0,0,b611157e-d4e4-442b-85ff-283e9af16843,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-11,716632,Field Error,field_error,False,608070,502171,José Ramírez,Alex Cobb,0,0,0,a7ff08bc-be6f-4dae-9cb1-6502a07b6e4e,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-11,716632,Home Run,home_run,False,647304,502171,Josh Naylor,Alex Cobb,0,0,1,dd98611a-6521-4cd9-84b0-0319fde4d4ec,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-11,716632,Strikeout,strikeout,True,594777,502171,Kole Calhoun,Alex Cobb,0,0,0,09b399e4-8ac0-4fc3-aa68-7c10171ffb27,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-11,716632,Pop Out,field_out,True,573262,668909,Mike Yastrzemski,Gavin Williams,1,0,0,b9ee65b5-4162-4188-be11-3607c918ab52,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
23,2023-09-11,716632,Single,single,False,642731,668909,Thairo Estrada,Gavin Williams,0,0,0,483905e0-1912-4a17-9141-f6bdbdd41e15,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
24,2023-09-11,716632,Walk,walk,False,571745,668909,Mitch Haniger,Gavin Williams,0,0,1,a0fef2a7-4d0e-45b5-ba75-29f684b0f721,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
25,2023-09-11,716632,Single,single,False,592626,668909,Joc Pederson,Gavin Williams,0,0,1,7aef0212-0a19-43ee-8a51-274d701f9014,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
26,2023-09-11,716632,Groundout,field_out,True,605204,668909,J.D. Davis,Gavin Williams,1,0,1,2c880ff2-b0f5-4037-9734-69909448cee4,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
27,2023-09-11,716632,Groundout,field_out,True,664774,668909,LaMonte Wade Jr.,Gavin Williams,0,0,0,6bd9f600-0229-4a17-81a5-0fb29f4f2127,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
28,2023-09-11,716632,Groundout,field_out,True,665926,502171,Andrés Giménez,Alex Cobb,0,0,0,f3c85a6b-5908-41c8-a0c3-aebb6c55f4f6,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-11,716632,Groundout,field_out,True,686823,502171,Will Brennan,Alex Cobb,0,0,0,bc351c5f-5a11-445c-b590-f07110f1c31a,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-11,716632,Walk,walk,False,666310,502171,Bo Naylor,Alex Cobb,1,0,0,888ce9a4-3235-4455-9627-c66e453bb6cb,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
31,2023-09-11,716632,Groundout,field_out,True,664702,502171,Myles Straw,Alex Cobb,0,0,1,d8a2e5f9-8499-41fb-8ebb-921ba792945a,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-11,716632,Groundout,field_out,True,682641,668909,Luis Matos,Gavin Williams,0,0,0,7f1cfbd9-28f6-4d53-9b2a-b641b8b9f946,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
33,2023-09-11,716632,Lineout,field_out,True,543063,668909,Brandon Crawford,Gavin Williams,0,0,0,460787a8-2314-4a70-8693-2ee1e79a75e3,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
34,2023-09-11,716632,Groundout,field_out,True,663698,668909,Joey Bart,Gavin Williams,0,0,0,9a135839-8549-491c-a370-d5181394b059,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.5529999999999999,,0.221,,0.35,,,2.27,,95.7,,,84.9,,,,0.174,0.157,88.2,136.0,95.0,93.0,84.0,90.0,95.0,0.17,0.055999999999999994,-1.23,-3.24,76.2,0.25,0.353,,,,,,,,
35,2023-09-11,716632,Groundout,field_out,True,677588,502171,José Tena,Alex Cobb,0,0,0,52b4300e-1446-49ba-8920-c6e1063d3f91,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-11,716632,Groundout,field_out,True,680757,502171,Steven Kwan,Alex Cobb,1,0,0,5b24c3e3-bc11-4d37-b1b4-ba3dcaca1ff7,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
