,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,KC%,CH%,wSI/C,wSL/C,wKC/C,wCH/C,vSI,vSL,vKC,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FF_ba,FC_ba,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
16,2023-05-31,717953,Sac Bunt,sac_bunt,True,595978,622072,Austin Hedges,Alex Wood,0,0,1,7ad8a840-d3cc-46d6-ae45-7d867cfb16ea,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-31,717953,Double,double,False,457705,622072,Andrew McCutchen,Alex Wood,0,0,1,4e8f083b-af3c-42e7-ae48-f4bcf1ea40cf,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-31,717953,Groundout,field_out,True,668804,622072,Bryan Reynolds,Alex Wood,0,0,0,716f36fc-2d47-49aa-b5a0-46226b349db6,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-31,717953,Hit By Pitch,hit_by_pitch,False,656582,622072,Connor Joe,Alex Wood,1,0,0,5537cbe1-6d9f-4d6e-8638-c46437da9a79,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-31,717953,Single,single,False,666801,622072,Rodolfo Castro,Alex Wood,0,0,1,8d9f8983-fc25-4269-8c59-d6400ba4d42f,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-31,717953,Triple,triple,False,663647,622072,Ke'Bryan Hayes,Alex Wood,0,0,1,babc1711-f641-4dc9-b9f6-2a943872b342,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-31,717953,Strikeout,strikeout,True,669261,622072,Jack Suwinski,Alex Wood,0,0,0,738ab4dd-683c-421a-abcf-2aa9955ebabe,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-31,717953,Pop Out,field_out,True,689172,656605,Brett Wisely,Mitch Keller,1,0,0,10863d9b-98f4-4143-84fe-44fe90851065,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
24,2023-05-31,717953,Double,double,False,664774,656605,LaMonte Wade Jr.,Mitch Keller,0,0,0,b2307f94-4d7d-4822-887b-c7176c522ed1,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
25,2023-05-31,717953,Single,single,False,605204,656605,J.D. Davis,Mitch Keller,0,0,1,bf8a63b5-12ba-4b83-b89b-e09ecc6930be,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
26,2023-05-31,717953,Strikeout,strikeout,True,573262,656605,Mike Yastrzemski,Mitch Keller,0,0,0,ad00390e-24a2-42a2-b774-f99db869bd03,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
27,2023-05-31,717953,Single,single,False,527038,656605,Wilmer Flores,Mitch Keller,0,0,1,943bf5f0-2f3b-481f-a662-c93ec09a061c,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
28,2023-05-31,717953,Groundout,field_out,True,666165,656605,Blake Sabol,Mitch Keller,0,0,0,135edf7a-2ab3-40e7-992f-5c6d50f8cca3,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
29,2023-05-31,717953,Strikeout,strikeout,True,572008,622072,Chris Owings,Alex Wood,0,0,0,316c7a14-8704-415c-ad06-31b6ae0adc87,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-31,717953,Double,double,False,678225,622072,Ji Hwan Bae,Alex Wood,1,1,0,5a393150-f585-43ab-9200-40d86b2cb18c,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-31,717953,Groundout,field_out,True,595978,622072,Austin Hedges,Alex Wood,1,0,1,1c2857c8-cb1b-4af9-8b88-c777c34e41c9,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-31,717953,Walk,walk,False,457705,622072,Andrew McCutchen,Alex Wood,1,0,0,c892608e-96a0-467e-b364-cb3f542dfd06,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-31,717953,Single,single,False,668804,622072,Bryan Reynolds,Alex Wood,1,0,1,0568f1f4-ff99-497a-9207-151b7b795aed,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-31,717953,Pop Out,field_out,True,656582,622072,Connor Joe,Alex Wood,0,0,0,e60f79aa-4bb9-4f43-b948-26e6acc7fa0a,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-31,717953,Groundout,field_out,True,571745,656605,Mitch Haniger,Mitch Keller,0,0,0,06a860dd-4c53-4b9a-b7db-98feae2503a7,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
36,2023-05-31,717953,Strikeout,strikeout,True,672275,656605,Patrick Bailey,Mitch Keller,0,0,0,9a99867f-0f89-4556-93c6-408adc7b0b23,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
37,2023-05-31,717953,Single,single,False,669477,656605,Casey Schmitt,Mitch Keller,1,0,0,ea16861c-b6c5-4671-aff8-ad3fdbaec243,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,,0.027999999999999997,1.66,-0.5,,-2.63,93.9,82.8,,0.258,,0.36,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.66,-0.07,-1.97,95.2,89.7,78.0,0.176,0.316,0.221,0.273,,,,,,,
